Time(mS),ppg,LPF1,LPF2,LPF3,LPF4,Acc x(m/s2),Acc y(m/s2),Acc z(m/s2)
185100,2.393,16072,10107,17520,11299,-0.104923,-0.0221873,-0.0413297
185120,2.388,16091,10121,17539,11313,-0.0754451,-0.0406347,-0.0356731
185140,2.437,16110,10135,17559,11328,-0.08832,-0.0435365,-0.0550018
185160,2.425,16129,10149,17579,11343,-0.0706071,-0.0494421,-0.260143
185180,2.458,16147,10161,17597,11358,0.00668931,-0.0516273,-0.0753513
185200,2.437,16162,10172,17613,11373,0.0212178,-0.0422592,-0.0430636
185220,2.458,16176,10180,17626,11386,0.0599396,-0.031936,-0.0523522
185240,2.81,16186,10186,17637,11398,0.0609985,-0.00856284,-0.0251524
185260,3.399,16193,10189,17645,11410,0.0979637,0.00948376,0.0334623
185280,3.953,16197,10190,17650,11420,0.121171,0.0186575,0.11846
185300,3.993,16198,10188,17653,11430,0.0924195,0.0168788,0.150779
185320,3.951,16197,10185,17654,11439,0.0433906,0.0139947,0.0471007
185340,3.669,16194,10180,17653,11446,0.00193344,0.00631947,-0.0733593
185360,3.316,16189,10174,17651,11452,-0.00964356,-0.00790646,-0.0994429
185380,2.975,16183,10167,17648,11457,0.0128677,-0.0186218,-0.172811
185400,2.745,16177,10161,17643,11460,0.0129505,-0.0301019,-0.131371
185420,2.614,16170,10154,17637,11460,0.018011,-0.0290095,-0.0990488
185440,2.51,16162,10148,17629,11458,0.00723233,-0.0283503,-0.175779
185460,2.394,16153,10141,17620,11452,-0.00459602,-0.0198506,-0.263549
185480,2.321,16144,10134,17608,11444,0.00503927,-0.0103101,-0.341812
185500,2.335,16133,10126,17594,11431,0.0179527,-0.00965626,-0.258275
185520,2.359,16121,10117,17578,11416,0.0134972,-0.0102222,-0.190963
185540,2.53,16107,10107,17559,11398,0.053523,-0.0140953,-0.0589387
185560,2.639,16092,10096,17539,11378,0.0643058,-0.0150067,0.0338342
185580,2.723,16077,10085,17518,11356,0.0555264,-0.0117568,0.0358166
185600,2.728,16060,10073,17496,11334,0.0867842,0.00210441,0.154672
185620,2.707,16044,10061,17476,11313,0.0723302,0.0153948,0.284794
185640,2.619,16029,10049,17457,11293,0.00436203,0.0350028,0.244612
185660,2.594,16015,10039,17441,11276,-0.0404534,0.0354556,0.146337
185680,2.542,16003,10030,17428,11261,-0.0335829,0.0269785,0.0970063
185700,2.444,15993,10024,17419,11250,-0.0707886,0.0111432,0.0327881
185720,2.415,15987,10019,17415,11243,-0.0626615,-0.00555076,0.0378242
185740,2.381,15984,10018,17414,11239,-0.0507609,-0.0197626,0.142495
185760,2.394,15984,10019,17418,11239,-0.0748621,-0.0241975,0.119419
185780,2.36,15987,10022,17424,11242,-0.0539731,-0.0227092,0.100065
185800,2.398,15992,10026,17433,11246,-0.0668411,-0.00916841,0.0767657
185820,2.393,15998,10032,17444,11253,-0.0809282,0.00516047,-0.0805965
185840,2.402,16005,10038,17454,11260,-0.0660572,0.0192494,-0.133434
185860,2.398,16011,10043,17464,11267,-0.045575,0.0259632,-0.0831053
185880,2.401,16016,10048,17473,11274,-0.0334413,0.0174821,-0.13431
185900,2.411,16019,10050,17479,11280,-0.0125551,0.00169569,-0.216796
185920,2.706,16019,10050,17482,11285,0.0357887,-0.0141389,-0.16574
185940,3.26,16017,10048,17483,11288,0.0467607,-0.0232616,-0.0520042
185960,3.873,16012,10044,17481,11291,0.0586528,-0.0225556,-0.0517185
185980,4.003,16005,10037,17477,11292,0.0657407,-0.0126807,-0.0858747
186000,3.998,15996,10029,17471,11293,0.112468,0.000674725,0.154519
186020,3.82,15985,10019,17465,11293,0.129107,0.0127157,0.315836
186040,3.495,15975,10010,17459,11294,0.0876073,0.0284067,0.366465
186060,3.113,15966,10001,17454,11296,0.0206537,0.0476324,0.351991
186080,2.839,15959,9994,17451,11299,0.0641712,0.051498,0.505694
186100,2.635,15955,9990,17452,11305,-0.0158034,0.0512843,0.367469
186120,2.51,15954,9988,17457,11313,-0.075525,0.0170364,0.210514
186140,2.447,15958,9989,17465,11323,-0.087112,-0.0184093,0.209734
186160,2.376,15965,9994,17478,11336,-0.169188,-0.0448682,0.0394967
186180,2.351,15975,10002,17495,11351,-0.0993911,-0.0669257,0.0383009
186200,2.32,15989,10013,17515,11368,-0.0696093,-0.063884,0.0326022
186220,2.402,16005,10025,17538,11386,-0.117784,-0.050126,-0.040912
186240,2.535,16022,10038,17561,11405,-0.087702,-0.0313704,-0.141997
186260,2.652,16038,10051,17583,11424,-0.096066,-0.018995,-0.218185
186280,2.684,16052,10062,17604,11441,-0.135506,-0.0101889,-0.534051
186300,2.709,16063,10071,17620,11455,-0.027432,-0.0144844,-0.495812
186320,2.657,16070,10076,17632,11466,-0.0444238,-0.0143476,-0.434
186340,2.615,16071,10076,17637,11472,-0.012883,-0.0161028,-0.47496
186360,2.597,16067,10071,17635,11473,0.0670519,-0.0138174,-0.346427
186380,2.503,16056,10061,17626,11469,0.07632,-0.00864439,-0.349299
186400,2.47,16039,10046,17610,11458,0.147971,0.00278774,-0.309047
186420,2.377,16016,10026,17587,11442,0.123221,0.0133162,-0.273816
186440,2.37,15989,10002,17559,11420,0.0711052,0.0291751,-0.251201
186460,2.381,15959,9976,17525,11394,0.110557,0.0442113,-0.128288
186480,2.384,15926,9948,17489,11365,0.092377,0.0485853,-0.0518652
186500,2.355,15893,9920,17450,11331,0.088285,0.0489254,0.0713661
186520,2.442,15861,9893,17412,11297,0.137322,0.0501764,0.244914
186540,2.492,15832,9868,17376,11263,0.102852,0.0455193,0.289173
186560,2.527,15807,9848,17343,11231,0.128592,0.043776,0.336057
186580,2.509,15787,9832,17316,11201,0.129606,0.0303311,0.429838
186600,2.435,15773,9822,17295,11177,0.0930112,0.016107,0.319181
186620,2.4,15767,9817,17282,11157,0.0952836,0.0113003,0.463127
186640,2.548,15767,9819,17277,11145,0.0219477,0.00624211,0.503591
186660,3.008,15775,9828,17280,11140,0.000624577,0.00744035,0.371635
186680,3.723,15789,9841,17291,11143,-0.0297981,0.013979,0.383405
186700,4,15809,9859,17310,11152,-0.110302,0.004996,0.282066
186720,3.993,15834,9881,17335,11169,-0.108143,7.05E-05,0.239187
186740,3.953,15862,9905,17365,11192,-0.154579,-0.00346141,0.149709
186760,3.641,15892,9931,17400,11220,-0.141645,-0.0139377,0.049736
186780,3.266,15923,9957,17436,11253,-0.134833,-0.025897,-0.046233
186800,2.924,15953,9982,17474,11287,-0.173493,-0.0230463,-0.141792
186820,2.727,15981,10005,17510,11322,-0.145804,-0.00457068,-0.163215
186840,2.583,16006,10025,17544,11356,-0.139586,-0.00414547,-0.190678
186860,2.527,16026,10041,17574,11387,-0.158754,-0.00465239,-0.334645
186880,2.489,16041,10053,17599,11415,-0.137223,-0.00471213,-0.360413
186900,2.442,16051,10060,17617,11437,-0.101819,-0.00420131,-0.326791
186920,2.387,16055,10063,17629,11454,-0.0368396,0.00171544,-0.28473
186940,2.451,16053,10061,17634,11464,0.0174948,0.0175342,-0.265808
186960,2.538,16046,10055,17631,11466,0.0104603,0.0222841,-0.25338
186980,2.607,16033,10045,17622,11463,0.0855292,0.0150794,-0.218581
187000,2.698,16016,10032,17606,11453,0.0926814,0.00584875,-0.230438
187020,2.681,15996,10016,17586,11438,0.125741,-0.00944966,-0.181367
187040,2.661,15974,9998,17562,11418,0.20313,-0.0131637,0.0804045
187060,2.632,15951,9979,17536,11396,0.105065,-0.010048,0.0398942
187080,2.584,15927,9960,17509,11372,0.0756617,-0.00733388,-0.0475161
187100,2.472,15905,9942,17482,11347,0.117058,-0.0068212,0.129418
187120,2.374,15884,9925,17457,11323,0.0625685,-0.0196613,-0.0123554
187140,2.374,15866,9910,17434,11301,0.0823768,-0.0218867,-0.0654567
187160,2.303,15851,9897,17415,11281,0.0872337,-0.0303356,0.127949
187180,2.306,15839,9888,17400,11265,0.0645318,-0.0380906,0.286021
187200,2.341,15831,9881,17389,11252,0.0360194,-0.0182638,0.139969
187220,2.338,15826,9877,17382,11242,-0.0088177,-0.00628232,0.0812511
187240,2.281,15825,9877,17380,11237,-0.00903529,-0.00299373,0.0991538
187260,2.29,15827,9879,17382,11235,-0.0556545,0.00438171,0.0576296
187280,2.356,15832,9884,17387,11236,-0.0344186,0.00410364,0.0902996
187300,2.37,15839,9890,17394,11240,-0.0616233,0.000684188,0.150134
187320,2.4,15848,9899,17405,11247,-0.128167,-0.00197879,0.0525494
187340,2.432,15858,9909,17417,11255,-0.109366,0.00305882,0.0719916
187360,2.428,15869,9921,17430,11264,-0.103267,0.0158767,0.112852
187380,2.496,15881,9933,17445,11275,-0.0844479,0.0268892,0.130785
187400,2.829,15894,9945,17459,11286,-0.0585874,0.0346058,0.162479
187420,3.403,15907,9958,17474,11298,-0.0684698,0.0320422,0.193543
187440,3.88,15920,9970,17489,11309,-0.0862019,0.0235805,0.0850644
187460,3.992,15933,9983,17504,11321,-0.0679725,0.0154348,-0.0253518
187480,3.862,15945,9994,17517,11332,-0.0255336,0.0169326,-0.0620688
187500,3.569,15956,10005,17530,11343,-0.0100416,0.0179202,-0.0973173
187520,3.267,15966,10014,17541,11353,0.0203745,0.00616294,-0.0839607
187540,2.954,15975,10021,17550,11362,0.0606627,-0.0131502,-0.0833832
187560,2.742,15981,10027,17558,11370,0.0333555,-0.031089,-0.160889
187580,2.568,15986,10031,17563,11376,0.0428979,-0.0309632,-0.212059
187600,2.507,15988,10033,17566,11381,0.0622999,-0.0167287,-0.17756
187620,2.474,15988,10032,17567,11383,0.0799223,0.00142036,-0.139592
187640,2.369,15985,10030,17565,11384,0.101014,0.0128724,-0.0734745
187660,2.314,15980,10025,17560,11382,0.078857,0.0126393,-0.0654733
187680,2.302,15974,10019,17554,11379,0.0762467,0.00662095,-0.0417112
187700,2.353,15965,10012,17546,11374,0.0529235,0.00568773,0.0227934
187720,2.47,15956,10004,17537,11367,0.0422297,0.00851642,0.0188414
187740,2.545,15947,9997,17528,11360,0.0498679,0.0112557,0.114516
187760,2.642,15939,9990,17519,11352,-0.0205709,0.00893821,0.143268
187780,2.629,15932,9984,17511,11344,-0.0327222,0.00102074,0.082395
187800,2.604,15926,9980,17504,11337,-0.0433311,-0.00238004,0.0636644
187820,2.542,15923,9977,17498,11330,-0.0631795,-0.00631646,0.0697721
187840,2.5,15922,9977,17495,11324,-0.0520082,-0.0134016,0.063564
187860,2.423,15923,9979,17493,11319,-0.0975756,-0.0154947,-0.0529525
187880,2.388,15927,9982,17493,11315,-0.0830622,-0.0223163,-0.0640667
187900,2.4,15932,9987,17494,11312,-0.0860691,-0.022831,-0.141743
187920,2.4,15939,9993,17496,11310,-0.0607012,-0.0272561,-0.19781
187940,2.394,15946,10000,17498,11308,-0.00366756,-0.0285693,-0.123574
187960,2.328,15953,10005,17500,11306,0.00555876,-0.0227766,-0.163676
187980,2.377,15959,10011,17501,11303,0.0304813,-0.0140017,-0.145853
188000,2.386,15964,10015,17500,11301,0.0646686,-0.000749042,-0.0827279
188020,2.372,15967,10017,17498,11298,0.0774152,0.0115919,-0.0725949
188040,2.411,15968,10018,17495,11294,0.117005,0.0224302,0.0325831
188060,2.394,15969,10018,17491,11290,0.117071,0.0356125,0.112369
188080,2.387,15968,10016,17486,11287,0.106296,0.041301,0.167448
188100,2.411,15966,10014,17481,11284,0.0720175,0.0493961,0.164343
188120,2.428,15965,10012,17476,11281,0.0446487,0.0483385,0.138395
188140,2.535,15965,10011,17472,11279,0.0208514,0.0413438,0.166163
188160,3.025,15966,10010,17470,11279,-0.0118625,0.0331993,0.179361
188180,3.618,15969,10012,17469,11280,-0.0106025,0.0220198,0.187247
188200,3.986,15974,10014,17471,11283,-0.0522779,0.0154024,0.14341
188220,3.975,15982,10019,17475,11287,-0.0846864,0.00857268,0.0834158
188240,3.746,15993,10026,17482,11293,-0.10093,0.00595525,0.0548776
188260,3.434,16006,10034,17490,11301,-0.10658,0.00376866,0.0312605
188280,3.094,16020,10044,17501,11310,-0.0829419,0.00484227,0.0234437
188300,2.824,16036,10054,17512,11321,-0.0863379,0.00283943,-0.00521334
188320,2.628,16052,10065,17524,11332,-0.0988919,-0.00141589,-0.0590017
188340,2.499,16068,10075,17537,11344,-0.10743,-0.00605746,-0.13552
188360,2.419,16082,10085,17549,11357,-0.0552075,-0.00736368,-0.0698569
188380,2.366,16096,10093,17560,11370,-0.00918526,-0.00642931,-0.113144
188400,2.289,16107,10100,17570,11382,0.0330775,-0.00969014,-0.128701
188420,2.303,16115,10105,17579,11393,0.0489713,-0.00362786,-0.154301
188440,2.335,16121,10108,17585,11404,0.0581533,-0.00488154,-0.189903
188460,2.444,16124,10110,17590,11412,0.08126,-0.000347482,-0.147344
188480,2.559,16125,10109,17592,11420,0.0916751,0.008949,-0.145447
188500,2.638,16123,10108,17592,11425,0.132981,0.0160321,-0.0743115
188520,2.654,16118,10105,17590,11427,0.133296,0.0191705,-0.0247399
188540,2.659,16113,10101,17586,11427,0.12927,0.0183977,0.000753633
188560,2.591,16106,10097,17580,11425,0.108845,0.0204906,0.00111736
188580,2.537,16100,10093,17573,11420,0.088789,0.0233554,0.0602923
188600,2.528,16093,10089,17565,11414,0.0728261,0.020549,0.0937959
188620,2.477,16087,10086,17557,11405,0.00444923,0.0180315,0.067103
188640,2.443,16082,10083,17548,11394,-0.0339294,0.0119286,0.0324187
188660,2.447,16079,10082,17539,11382,-0.0567414,-0.00166273,-0.029047
188680,2.432,16077,10081,17531,11370,-0.0765266,-0.00787529,-0.0593962
188700,2.409,16076,10082,17523,11358,-0.0787934,-0.0236743,-0.0831301
188720,2.404,16077,10084,17517,11345,-0.0692258,-0.0340218,0.00451298
188740,2.404,16079,10086,17512,11334,-0.0853646,-0.0305963,0.0148626
188760,2.437,16083,10089,17508,11325,-0.0770043,-0.0244473,-0.0215904
188780,2.437,16087,10093,17506,11317,-0.0530399,-0.0110194,0.00376583
188800,2.415,16091,10096,17505,11311,-0.0167063,0.00150175,0.0428256
188820,2.428,16095,10099,17505,11308,-0.0104473,0.0084656,0.0593568
188840,2.415,16099,10102,17507,11307,-0.0101441,0.0183777,0.0487038
188860,2.549,16103,10105,17509,11308,0.00806591,0.0192077,0.00608329
188880,3.014,16105,10106,17513,11311,0.0116841,0.00956556,-0.014827
188900,3.669,16107,10107,17517,11317,0.0322447,0.00187533,-0.0364914
188920,4.002,16108,10108,17521,11323,0.0407255,-0.00579131,0.000444183
188940,3.996,16107,10107,17525,11330,0.0274752,-0.00991603,-0.0364259
188960,3.926,16105,10106,17529,11337,0.0196239,-0.0116502,-0.105304
188980,3.592,16102,10103,17531,11344,0.00755898,-0.0130045,-0.152097
189000,3.232,16097,10100,17531,11349,0.00443637,-0.011108,-0.228594
189020,2.895,16091,10095,17530,11352,0.0553767,-0.0101977,-0.0671607
189040,2.656,16084,10090,17527,11354,0.0475375,-0.00105739,0.0437758
189060,2.566,16076,10085,17522,11353,0.0378617,0.00780578,0.0478197
189080,2.495,16067,10079,17515,11349,0.0240298,0.0194125,0.0669183
189100,2.381,16058,10073,17508,11344,-0.0126373,0.0253633,0.0443517
189120,2.32,16049,10066,17500,11338,0.00688891,0.0249502,0.146103
189140,2.344,16040,10061,17493,11332,-0.0356397,0.0218888,0.23243
189160,2.419,16033,10056,17488,11327,-0.0225597,0.0127098,0.41119
189180,2.52,16028,10053,17486,11325,-0.0518436,0.0131721,0.290407
189200,2.608,16026,10052,17488,11325,-0.0240112,0.00915945,0.520646
189220,2.705,16027,10053,17496,11330,-0.027836,0.024356,0.556937
189240,2.719,16032,10057,17508,11340,-0.106676,0.0269396,0.276199
189260,2.678,16041,10064,17527,11355,-0.0648041,0.0221634,0.36412
189280,2.605,16054,10073,17551,11375,-0.0747972,0.021442,0.215487
189300,2.537,16070,10085,17579,11399,-0.109941,-0.00391782,-0.100621
189320,2.477,16087,10097,17611,11427,-0.125845,-0.01781,-0.271115
189340,2.447,16106,10110,17644,11457,-0.0841527,-0.0319266,-0.068326
189360,2.372,16124,10123,17676,11486,-0.157448,-0.0295128,-0.513289
189380,2.374,16140,10134,17706,11515,-0.0434541,-0.0289107,-0.545637
189400,2.415,16153,10143,17731,11540,-0.000496413,-0.0173443,-0.320492
189420,2.388,16161,10148,17750,11560,-0.0569549,-0.00354895,-0.539136
189440,2.421,16163,10149,17762,11574,0.0831966,0.0198464,-0.344989
189460,2.449,16159,10144,17765,11581,0.061203,0.0282378,-0.324217
189480,2.439,16148,10135,17758,11580,0.126873,0.054059,-0.297864
189500,2.456,16129,10120,17743,11572,0.147668,0.0542153,-0.270067
189520,2.468,16105,10101,17720,11556,0.121701,0.0444136,-0.23185
189540,2.51,16077,10078,17690,11533,0.124242,0.0277462,-0.164329
189560,2.523,16045,10053,17655,11506,0.091452,0.0094072,-0.075235
189580,2.548,16011,10026,17617,11475,0.129991,-0.00580301,0.0433374
189600,2.86,15977,10000,17577,11441,0.117768,-0.00650788,0.0951116
189620,3.416,15945,9975,17539,11407,0.123382,0.00453331,0.192336
189640,3.972,15917,9953,17504,11375,0.112247,0.0102394,0.263489
189660,4,15893,9935,17472,11345,0.090955,0.018683,0.223385
189680,4.005,15875,9921,17446,11317,0.0884814,0.0123154,0.229601
189700,3.842,15862,9912,17425,11294,0.0522975,0.00331705,0.217977
189720,3.483,15855,9907,17410,11275,0.00537362,-0.018312,0.197563
189740,3.13,15854,9908,17401,11261,-0.0294501,-0.0285312,0.202147
189760,2.836,15859,9913,17399,11252,-0.0485023,-0.037147,0.168833
189780,2.636,15868,9922,17401,11248,-0.0796678,-0.0430547,0.140196
189800,2.572,15881,9935,17409,11248,-0.0939613,-0.0425048,0.103126
189820,2.505,15896,9950,17421,11252,-0.0968288,-0.0403428,0.105796
189840,2.442,15914,9966,17436,11260,-0.105264,-0.0322576,0.0919047
189860,2.386,15932,9983,17454,11272,-0.111881,-0.0162502,0.0654118
189880,2.358,15951,10000,17474,11286,-0.122351,-0.000840469,0.0272198
189900,2.414,15969,10016,17495,11302,-0.11257,0.0114354,0.038158
189920,2.506,15986,10031,17516,11320,-0.0903971,0.0164546,0.0411965
189940,2.621,16001,10044,17537,11337,-0.0908742,0.0108833,-0.00674631
189960,2.712,16014,10056,17558,11355,-0.0766363,0.00331793,-0.056663
189980,2.719,16025,10066,17576,11371,-0.038609,-0.00714167,-0.0484425
190000,2.712,16034,10073,17592,11386,-0.00783719,-0.0197561,-0.0426078
190020,2.645,16040,10079,17606,11399,0.038109,-0.0259126,-0.115535
190040,2.604,16043,10082,17617,11408,0.0647979,-0.0240615,-0.0954712
190060,2.502,16044,10084,17624,11415,0.0701197,-0.0213167,-0.0893354
190080,2.454,16043,10084,17628,11418,0.0877393,-0.0171863,-0.115066
190100,2.43,16040,10082,17628,11417,0.088819,-0.0184943,-0.0989242
190120,2.379,16035,10079,17625,11414,0.109304,-0.0217761,-0.0862192
190140,2.412,16028,10075,17619,11407,0.109156,-0.0262204,-0.0582366
190160,2.407,16020,10069,17611,11398,0.0869576,-0.0252835,-0.0568887
190180,2.409,16010,10063,17600,11388,0.0913045,-0.0275193,-0.0452535
190200,2.405,16000,10056,17588,11376,0.0690277,-0.0246843,-0.00626682
190220,2.428,15989,10049,17576,11363,0.0361152,-0.0271259,0.0188188
190240,2.44,15978,10041,17563,11351,-0.0210705,-0.0261209,-0.0464463
190260,2.467,15967,10033,17550,11339,-0.0566225,-0.0250209,-0.100401
190280,2.503,15957,10026,17538,11327,-0.0597815,-0.0259479,-0.1037
190300,2.498,15946,10019,17526,11317,-0.058809,-0.0182819,-0.061928
190320,2.524,15937,10012,17515,11308,-0.0490249,-0.0141776,-0.026314
190340,2.766,15929,10006,17506,11300,-0.0728386,-0.0166739,-0.112483
190360,3.246,15921,10000,17497,11293,-0.0480114,-0.0143839,-0.02706
190380,3.891,15915,9996,17490,11288,-0.01748,-0.00533574,0.0787577
190400,4,15910,9993,17484,11284,0.0112942,0.00277651,0.136589
190420,3.992,15906,9990,17479,11281,0.00777935,0.0158143,0.216066
190440,3.852,15904,9989,17476,11279,-0.0156751,0.0225944,0.184378
190460,3.505,15903,9989,17474,11278,-0.0202737,0.0258729,0.184895
190480,3.166,15904,9990,17474,11278,-0.0102587,0.0231062,0.177042
190500,2.875,15907,9992,17477,11280,-0.0241462,0.0151748,0.16163
190520,2.674,15912,9996,17481,11284,-0.0426668,0.00761274,0.161885
190540,2.614,15919,10001,17488,11289,-0.0352916,-0.00413511,0.172735
190560,2.563,15928,10008,17497,11295,-0.0288163,-0.011008,0.152885
190580,2.506,15938,10015,17508,11304,-0.0319112,-0.0114187,0.104022
190600,2.454,15950,10024,17521,11314,-0.0360758,-0.00964328,0.0787375
190620,2.411,15963,10033,17536,11326,-0.0366507,-0.00753723,0.055865
190640,2.397,15976,10042,17551,11339,-0.0536925,-0.00708581,-0.0394196
190660,2.489,15989,10051,17567,11352,-0.0584073,-0.0124914,-0.0684544
190680,2.59,16001,10059,17583,11365,-0.0660089,-0.0193356,-0.167822
190700,2.671,16011,10066,17597,11378,-0.0310976,-0.0261481,-0.202776
190720,2.699,16020,10071,17609,11390,0.00990685,-0.0275932,-0.142704
190740,2.682,16026,10075,17619,11401,0.0397219,-0.0247221,-0.132929
190760,2.632,16029,10076,17626,11409,0.0418612,-0.0196934,-0.139818
190780,2.561,16029,10075,17630,11415,0.0462215,-0.0118908,-0.145633
190800,2.481,16027,10073,17630,11419,0.0859806,-0.00578861,-0.0881718
190820,2.409,16022,10068,17628,11420,0.0701111,0.00158963,-0.0872499
190840,2.37,16014,10062,17623,11419,0.0792213,0.0099051,-0.10697
190860,2.318,16005,10055,17616,11415,0.0829519,0.0127335,-0.0481066
190880,2.366,15994,10047,17606,11408,0.0505955,0.00892684,-0.0352088
190900,2.36,15983,10039,17595,11400,0.0506357,0.00363631,-0.0650631
190920,2.355,15972,10030,17582,11389,0.0380174,0.00175069,-0.0677844
190940,2.381,15961,10022,17569,11377,0.030566,-0.000292858,-0.115711
190960,2.421,15951,10015,17555,11364,0.0130345,-0.00471214,-0.0516051
190980,2.439,15942,10009,17542,11349,-0.00861199,0.00326973,-0.0572541
191000,2.429,15935,10003,17528,11335,0.0104814,0.00560354,0.0924339
191020,2.458,15929,9999,17516,11321,-0.0372087,0.0146762,-9.27E-05
191040,2.467,15926,9997,17504,11308,-0.0123818,0.0147889,0.0476486
191060,2.456,15925,9996,17494,11296,-0.0321595,0.0326139,0.242567
191080,2.625,15926,9997,17486,11286,-0.0403406,0.0347421,0.190362
191100,3.053,15930,9999,17480,11279,-0.0529605,0.037513,0.050524
191120,3.652,15935,10003,17478,11275,-0.0694502,0.0288707,0.0777384
191140,3.936,15943,10008,17478,11273,-0.0331443,0.00671514,0.186125
191160,3.893,15952,10015,17480,11275,-0.074288,-0.00862778,0.0673162
191180,3.656,15963,10022,17486,11280,-0.0551752,-0.0112861,0.00797436
191200,3.311,15976,10030,17493,11287,-0.0288255,-0.0132461,0.033522
191220,3.034,15989,10039,17503,11296,-0.0235261,-0.0206969,-0.0446916
191240,2.765,16002,10048,17514,11307,0.0206946,-0.0281718,-0.0119474
191260,2.605,16015,10057,17525,11319,0.0344177,-0.0161919,-0.0179048
191280,2.527,16028,10065,17537,11331,0.0462955,-0.0198498,-0.0802724
191300,2.468,16039,10073,17548,11343,0.0463479,-0.0165148,-0.0461476
191320,2.415,16050,10079,17558,11353,0.0601297,-0.0155994,-0.0200109
191340,2.391,16058,10084,17566,11361,0.0503048,-0.0159355,-0.0955322
191360,2.32,16064,10088,17571,11367,0.0412467,-0.0133652,-0.10052
191380,2.4,16068,10091,17574,11371,0.0339982,-0.0160781,-0.0886013
191400,2.495,16070,10092,17575,11372,0.0413085,-0.0206841,-0.0556482
191420,2.548,16071,10092,17574,11371,0.0585503,-0.0198739,0.0751884
191440,2.624,16070,10092,17571,11369,0.0363408,-0.0193719,0.0440755
191460,2.632,16069,10091,17566,11365,0.0349622,-0.00762381,0.0427509
191480,2.631,16068,10089,17562,11361,0.0111582,0.000806787,0.122398
191500,2.593,16066,10088,17557,11357,-0.017343,0.00365691,0.0833504
191520,2.53,16066,10087,17554,11353,-0.0325565,-0.00739741,0.101528
191540,2.46,16067,10087,17551,11351,-0.0456782,-0.00761963,0.0607853
191560,2.358,16070,10088,17551,11350,-0.0394393,-0.0178364,0.00396938
191580,2.381,16073,10090,17552,11350,-0.0554687,-0.0307499,0.0503394
191600,2.407,16079,10092,17555,11352,-0.0633492,-0.0368305,-0.0873599
191620,2.394,16085,10096,17559,11356,-0.0284959,-0.040098,-0.0267265
191640,2.386,16092,10099,17564,11360,-0.0122079,-0.0352991,-0.0312614
191660,2.376,16100,10103,17570,11365,0.00548093,-0.0312547,-0.116161
191680,2.365,16108,10107,17576,11370,0.012874,-0.0193404,-0.131197
191700,2.374,16115,10110,17581,11375,0.0653065,-0.014141,-0.0634355
191720,2.39,16121,10113,17586,11380,0.0587849,0.00132007,-0.0484644
191740,2.409,16126,10115,17589,11383,0.0540708,0.00898029,-0.0747086
191760,2.356,16130,10116,17590,11385,0.067625,0.0154416,-0.0616583
191780,2.422,16132,10117,17589,11386,0.0410131,0.0143049,-0.065838
191800,2.594,16133,10116,17586,11385,0.0625854,0.00878985,-0.0297504
191820,3.108,16132,10115,17581,11383,0.0317149,0.00872846,-0.0606482
191840,3.631,16130,10113,17574,11379,0.0146176,0.00690944,-0.0958823
191860,3.911,16127,10110,17566,11374,0.0138974,0.00948874,-0.111039
191880,3.88,16123,10107,17556,11368,0.00260984,0.0120849,-0.120091
191900,3.631,16118,10104,17545,11360,0.0212725,0.00859763,-0.0705568
191920,3.315,16113,10100,17533,11352,0.00119015,0.0092797,-0.0602224
191940,2.978,16108,10097,17520,11343,-0.00598418,0.00918985,-0.055349
191960,2.744,16102,10094,17508,11333,-0.00601178,0.0138584,-0.0425252
191980,2.597,16097,10091,17495,11324,0.00361863,0.0146386,-0.0143515
192000,2.465,16093,10088,17484,11315,0.00390057,0.0152517,0.108519
192020,2.415,16089,10086,17474,11306,-0.0280735,0.0199548,0.0646769
192040,2.341,16086,10085,17465,11299,-0.0350618,0.0207729,0.111828
192060,2.334,16084,10085,17459,11293,-0.0343332,0.019732,0.159287
192080,2.355,16083,10085,17454,11288,-0.0467,0.0145323,0.16502
192100,2.426,16083,10086,17453,11286,-0.0620039,0.0151023,0.164147
192120,2.506,16086,10089,17455,11286,-0.0574607,0.0112665,0.132367
192140,2.573,16089,10092,17459,11288,-0.0524077,0.0106324,0.133342
192160,2.668,16095,10096,17467,11293,-0.0524257,0.0110783,0.120265
192180,2.688,16101,10102,17477,11300,-0.0374891,0.00275372,0.119228
192200,2.64,16109,10108,17490,11310,-0.041349,-0.00557149,0.0946015
192220,2.573,16118,10114,17504,11321,-0.0299247,-0.0184385,0.0928366
192240,2.52,16128,10121,17520,11333,-0.0214449,-0.0229072,0.089546
192260,2.484,16137,10128,17536,11346,-0.0397853,-0.0263532,0.0141192
192280,2.401,16146,10134,17553,11360,-0.0326818,-0.0262465,-0.0892693
192300,2.384,16154,10139,17568,11372,-0.00931498,-0.0331985,-0.0401967
192320,2.381,16160,10143,17581,11384,-0.000263162,-0.0345999,-0.0504081
192340,2.397,16165,10146,17593,11394,0.0145737,-0.0325079,-0.0836662
192360,2.383,16168,10147,17602,11403,0.0444036,-0.0258031,-0.00497482
192380,2.373,16168,10147,17609,11410,0.0549137,-0.0205387,-0.0302086
192400,2.408,16167,10146,17612,11414,0.0585834,-0.0143949,-0.0134272
192420,2.419,16163,10143,17613,11417,0.0498784,-0.00277728,-0.00536049
192440,2.397,16157,10139,17612,11417,0.0350021,-0.000694599,-0.0205713
192460,2.393,16149,10133,17608,11415,0.0123505,0.00221462,-0.0166386
