Time(mS),ppg,LPF1,LPF2,LPF3,LPF4,Acc x(m/s2),Acc y(m/s2),Acc z(m/s2)
150280,2.3,28268,21346,13700,21693,-0.0839975,-0.021081,-0.148434
150300,2.297,28286,21360,13714,21708,-0.0562608,-0.0178143,-0.196662
150320,2.279,28306,21377,13729,21727,-0.00487124,-0.0117384,-0.238339
150340,2.256,28327,21394,13746,21747,0.0418076,-0.00535631,-0.213759
150360,2.293,28347,21410,13762,21769,0.094528,0.00187158,0.0537999
150380,2.467,28365,21425,13778,21790,0.0649047,0.0105713,-0.0770406
150400,2.752,28380,21439,13792,21809,0.0868066,0.0134558,-0.117375
150420,3.055,28392,21449,13803,21825,0.050342,0.0108721,-0.29654
150440,3.172,28401,21457,13810,21837,0.0533955,0.00237638,-0.441072
150460,3.14,28404,21461,13814,21844,0.181432,0.000196356,0.030526
150480,3.027,28404,21461,13815,21847,0.151058,-0.00543994,0.316871
150500,2.839,28400,21459,13811,21844,0.077743,0.00825474,0.112442
150520,2.681,28392,21453,13804,21836,0.0587111,0.00630216,-0.212346
150540,2.523,28382,21446,13794,21824,0.0746684,0.00920791,-0.0917613
150560,2.43,28370,21437,13782,21809,0.136463,0.0192869,0.379795
150580,2.37,28357,21427,13768,21791,0.105036,0.0300162,0.537441
150600,2.348,28344,21417,13753,21771,0.0432444,0.0354632,0.5657
150620,2.33,28331,21407,13738,21751,-0.02405,0.0206053,0.558464
150640,2.304,28321,21398,13724,21731,-0.117653,0.0105377,0.133695
150660,2.289,28313,21391,13711,21715,-0.140791,0.00664047,-0.0737695
150680,2.275,28309,21387,13701,21702,-0.0666412,-0.014958,0.178697
150700,2.323,28310,21386,13695,21694,-0.0292071,-0.036038,0.136589
150720,2.374,28315,21389,13693,21691,-0.0591571,-0.0651377,0.112139
150740,2.409,28325,21395,13695,21695,-0.28679,-0.0783164,-0.727378
150760,2.419,28341,21406,13702,21705,-0.228623,-0.0821494,-1.03701
150780,2.43,28361,21420,13713,21722,-0.123209,-0.0982733,-0.938736
150800,2.416,28385,21438,13729,21743,-0.0628704,-0.0665383,-0.757028
150820,2.356,28412,21457,13747,21769,0.0784536,-0.0500433,-0.427541
150840,2.327,28439,21477,13766,21795,-0.0173801,-0.0473771,-0.723076
150860,2.276,28464,21496,13783,21820,-0.0299762,-0.033768,-0.97996
150880,2.246,28485,21511,13797,21842,-0.0378294,-0.0238115,-1.0353
150900,2.197,28499,21520,13806,21856,-0.0378195,0.0186599,-0.615136
150920,2.208,28503,21522,13807,21861,0.150725,0.0614132,-0.135223
150940,2.193,28496,21515,13798,21853,0.302497,0.0693915,0.491044
150960,2.201,28475,21498,13778,21831,0.338581,0.104565,0.651811
150980,2.198,28441,21469,13746,21795,0.418789,0.116407,0.564886
151000,2.223,28394,21430,13703,21745,0.31724,0.141053,0.746919
151020,2.232,28336,21381,13650,21682,0.347011,0.162974,0.929384
151040,2.249,28268,21325,13590,21610,0.348827,0.136286,0.952199
151060,2.251,28195,21264,13524,21529,0.295685,0.106724,1.46629
151080,2.254,28121,21202,13458,21449,0.0878487,0.0586451,1.14854
151100,2.268,28051,21144,13396,21372,-0.126106,0.0222188,0.883505
151120,2.293,27992,21094,13343,21306,-0.248288,0.0224079,0.848882
151140,2.318,27948,21055,13303,21255,-0.304806,0.0289007,0.818555
151160,2.314,27922,21032,13279,21223,-0.215747,0.0378764,1.02367
151180,2.309,27919,21027,13273,21214,-0.117846,0.0215036,0.986977
151200,2.335,27938,21041,13288,21230,-0.192906,-0.0138813,0.617087
151220,2.479,27984,21077,13326,21274,-0.340913,-0.023483,0.185388
151240,2.721,28051,21131,13383,21342,-0.395706,-0.0053593,-0.280377
151260,3.007,28139,21203,13459,21434,-0.622861,-0.0297641,-1.07665
151280,3.143,28244,21289,13550,21545,-0.684518,-0.0756351,-0.559834
151300,3.154,28361,21386,13653,21671,-0.733795,-0.112647,-1.0826
151320,3.068,28484,21491,13764,21807,-0.633897,-0.198425,-1.37286
151340,2.903,28609,21598,13877,21946,-0.524035,-0.189867,-0.684473
151360,2.751,28730,21702,13988,22083,-0.454156,-0.113631,-0.910243
151380,2.587,28840,21800,14092,22210,-0.287544,-0.0186058,-0.736448
151400,2.45,28936,21888,14184,22323,-0.110749,0.0404741,-0.660044
151420,2.376,29013,21960,14260,22417,0.0678398,0.0771702,-0.648437
151440,2.323,29068,22016,14318,22488,0.233983,0.0630471,-0.501287
151460,2.251,29100,22053,14356,22533,0.477029,0.0742607,-0.241881
151480,2.225,29108,22071,14373,22551,0.528337,0.0832392,-0.175735
151500,2.247,29092,22069,14369,22542,0.33544,0.0442971,-0.311488
151520,2.299,29055,22049,14345,22508,0.300001,0.0309072,-0.126775
151540,2.345,28998,22014,14304,22451,0.456777,-0.0183206,0.00920002
151560,2.374,28927,21965,14249,22376,0.408137,-0.0568499,0.0270868
151580,2.404,28846,21906,14182,22287,0.693617,-0.0498871,0.203636
151600,2.397,28758,21840,14109,22187,0.900768,-0.0423734,0.327028
151620,2.387,28668,21772,14032,22083,0.69921,0.00684812,0.220279
151640,2.358,28580,21703,13954,21978,0.711581,0.0603088,0.320596
151660,2.32,28498,21636,13880,21877,0.621461,0.05995,0.245597
151680,2.272,28424,21574,13810,21784,0.553328,0.0475542,0.181412
151700,2.249,28360,21519,13748,21701,0.459154,-0.00699205,0.181654
151720,2.216,28308,21470,13693,21629,0.207645,-0.047601,0.188947
151740,2.205,28267,21428,13646,21570,0.0166302,-0.0588395,0.186544
151760,2.191,28236,21393,13607,21524,-0.250085,-0.0672561,0.160193
151780,2.193,28215,21364,13576,21490,-0.461607,-0.0466361,0.135171
151800,2.222,28203,21340,13552,21467,-0.524437,-0.0263349,0.133263
151820,2.258,28196,21321,13534,21454,-0.377855,0.0104294,0.167303
151840,2.254,28195,21305,13521,21450,-0.192732,0.030253,0.202855
151860,2.306,28197,21292,13513,21454,-0.327898,0.0416716,0.0663812
151880,2.335,28202,21282,13510,21464,-0.432421,0.0738818,0.0738755
151900,2.346,28207,21274,13511,21479,-0.407118,0.0640715,0.055437
151920,2.365,28214,21269,13516,21498,-0.566891,0.0676176,0.0636266
151940,2.349,28221,21268,13526,21521,-0.572026,0.0360932,-0.012117
151960,2.353,28230,21270,13540,21547,-0.508371,0.000530799,0.0917702
151980,2.348,28239,21277,13559,21577,-0.397046,-0.0260845,0.15793
152000,2.454,28251,21288,13583,21609,-0.341333,-0.0393109,0.0262636
152020,2.747,28264,21304,13611,21643,-0.391915,-0.00198831,-0.0136181
152040,3.085,28279,21324,13643,21679,-0.39086,0.0143964,-0.184159
152060,3.185,28297,21349,13677,21716,-0.242236,0.0282946,-0.112032
152080,3.19,28316,21376,13713,21754,-0.102826,0.0246804,-0.151592
152100,3.192,28337,21406,13751,21791,-0.00929655,-0.00825347,-0.122929
152120,3.187,28359,21438,13788,21828,0.252016,-0.0388142,0.0608152
152140,3.119,28381,21470,13823,21862,0.33717,-0.0437771,0.162451
152160,2.85,28403,21501,13856,21893,0.409776,-0.0308575,0.291801
152180,2.629,28424,21530,13886,21921,0.318667,-0.0245359,0.242385
152200,2.471,28443,21556,13912,21944,0.162719,-0.0377384,0.128469
152220,2.395,28461,21579,13934,21964,0.26408,-0.0631395,0.0632189
152240,2.366,28476,21599,13951,21979,0.223422,-0.059427,-0.121618
152260,2.313,28489,21614,13964,21990,0.227367,-0.0521943,-0.174032
152280,2.302,28500,21626,13973,21996,0.265838,-0.0451136,-0.19774
152300,2.328,28508,21634,13977,21999,0.185322,-0.03183,-0.286249
152320,2.393,28514,21637,13978,21999,0.160895,-0.0381073,-0.205224
152340,2.436,28517,21637,13976,21996,0.13801,-0.0430124,-0.152359
152360,2.489,28519,21634,13970,21989,0.119416,-0.0343059,-0.180959
152380,2.506,28518,21628,13962,21981,0.136432,-0.0260011,-0.111694
152400,2.468,28514,21618,13951,21970,0.134341,-0.0104386,-0.196269
152420,2.437,28509,21606,13938,21957,0.11438,0.0112989,-0.24946
152440,2.373,28500,21592,13923,21942,0.0776318,0.0286231,-0.247393
152460,2.339,28489,21574,13905,21925,0.0496636,0.0312971,-0.32299
152480,2.321,28474,21555,13886,21905,0.0485803,0.0156392,-0.329225
152500,2.307,28456,21533,13864,21882,0.03282,-0.00292111,-0.317076
152520,2.295,28434,21509,13840,21857,0.0654514,-0.0154502,-0.234193
152540,2.285,28408,21482,13813,21828,0.0916372,-0.0219977,-0.0853745
152560,2.295,28378,21453,13784,21797,0.09818,0.00012294,0.11942
152580,2.293,28346,21422,13754,21764,0.0865247,0.0215932,0.243118
152600,2.268,28311,21391,13724,21729,-0.00517848,0.058119,0.313624
152620,2.247,28274,21360,13693,21694,-0.0121461,0.0882024,0.392044
152640,2.264,28237,21329,13662,21658,-0.0258848,0.0854451,0.443674
152660,2.282,28201,21299,13633,21625,-0.123762,0.0745459,0.371192
152680,2.296,28168,21272,13606,21593,-0.166028,0.0484971,0.346029
152700,2.325,28138,21249,13584,21566,-0.21801,0.0246864,0.351896
152720,2.376,28113,21229,13566,21543,-0.245889,0.00181281,0.255552
152740,2.395,28094,21215,13553,21525,-0.187166,-0.0214706,0.320494
152760,2.405,28082,21206,13545,21515,-0.153379,-0.0384181,0.317616
152780,2.401,28077,21204,13545,21512,-0.157886,-0.045463,0.243443
152800,2.4,28080,21207,13551,21517,-0.17448,-0.0328076,0.223909
152820,2.458,28091,21218,13564,21530,-0.177386,-0.0142697,0.099116
152840,2.695,28109,21235,13584,21552,-0.14796,-0.000899026,0.0151124
152860,3.056,28135,21258,13611,21581,-0.123562,0.0092915,-0.0253288
152880,3.183,28168,21286,13642,21617,-0.130702,0.00197843,-0.0932131
152900,3.19,28205,21318,13678,21660,-0.0954595,-0.0104025,-0.0674507
152920,3.186,28246,21352,13717,21707,-0.103988,-0.0171619,-0.1313
152940,3.192,28289,21389,13758,21756,-0.0750469,-0.0236312,-0.161059
152960,3.194,28332,21425,13798,21807,-0.0214532,-0.0273291,-0.143871
152980,3.089,28373,21459,13837,21856,0.0280863,-0.0218482,-0.0836106
153000,2.78,28412,21492,13874,21903,0.069161,-0.00769967,0.044316
153020,2.577,28446,21521,13906,21945,0.080343,0.00822352,0.059442
153040,2.488,28475,21545,13933,21982,0.0711984,0.0288678,-0.00630395
153060,2.451,28498,21565,13955,22011,0.0554144,0.0291913,-0.0979792
153080,2.398,28516,21580,13972,22033,0.0822078,0.0254627,-0.153129
153100,2.339,28527,21591,13983,22048,0.0915556,0.00828073,-0.167242
153120,2.314,28533,21598,13989,22056,0.0699418,-0.017785,-0.227788
153140,2.348,28534,21601,13991,22057,0.0618859,-0.0437186,-0.298414
153160,2.397,28531,21601,13989,22052,0.0703022,-0.0602015,-0.315444
153180,2.435,28526,21599,13984,22043,0.0674145,-0.0607481,-0.334167
153200,2.464,28518,21595,13976,22029,0.0909591,-0.0517886,-0.39464
153220,2.471,28508,21590,13966,22011,0.111287,-0.0432687,-0.367162
153240,2.449,28496,21582,13954,21990,0.0977828,-0.0357455,-0.316357
153260,2.401,28483,21573,13939,21967,0.067081,-0.0245477,-0.296211
153280,2.376,28469,21562,13922,21941,0.0719273,-0.0117855,-0.271272
153300,2.324,28452,21549,13903,21914,0.043912,-0.0112457,-0.305188
153320,2.276,28434,21533,13882,21884,0.0684247,-0.00924995,-0.163464
153340,2.26,28414,21514,13858,21852,0.0645098,-0.00855104,-0.0646777
153360,2.247,28390,21493,13831,21818,0.0217,-0.00963495,-0.178492
153380,2.24,28364,21468,13802,21783,0.0707372,-0.0125608,0.0325333
153400,2.247,28336,21441,13770,21747,0.03653,-0.0172263,0.145286
153420,2.25,28305,21411,13737,21710,0.0594312,-0.00725014,0.248811
153440,2.274,28272,21380,13702,21672,0.0703612,0.0159564,0.375791
153460,2.263,28238,21348,13668,21635,0.0274161,0.0422833,0.370511
153480,2.297,28204,21316,13634,21599,0.00827202,0.0494526,0.384379
153500,2.32,28172,21286,13602,21565,-0.0092193,0.0464583,0.469576
153520,2.323,28142,21258,13573,21536,-0.00214492,0.0391572,0.492097
153540,2.351,28117,21235,13549,21512,-0.0462479,0.0197481,0.52999
153560,2.348,28098,21217,13530,21493,-0.0795497,0.0162188,0.518245
153580,2.353,28085,21205,13518,21482,-0.110398,0.00535547,0.43316
153600,2.317,28081,21201,13514,21479,-0.155772,0.000799998,0.370587
153620,2.292,28086,21204,13518,21485,-0.134183,-0.00135234,0.425915
153640,2.317,28100,21216,13529,21500,-0.0987095,-0.00144516,0.429798
153660,2.475,28124,21235,13549,21524,-0.0943964,0.00264087,0.247747
153680,2.779,28156,21263,13576,21556,-0.155527,0.00383298,0.05688
153700,3.137,28197,21297,13611,21596,-0.15853,0.00740346,-0.0298766
153720,3.189,28245,21337,13651,21643,-0.115354,0.00987721,-0.117122
153740,3.19,28299,21382,13697,21696,-0.102463,1.13E-05,-0.128837
153760,3.187,28356,21430,13745,21752,-0.103055,-0.00984726,-0.215722
153780,3.18,28416,21480,13795,21810,-0.137742,-0.0250476,-0.450394
153800,3.18,28476,21531,13846,21868,-0.0987036,-0.0318366,-0.413512
153820,2.954,28534,21580,13895,21925,-0.0613336,-0.0286635,-0.451303
153840,2.668,28588,21626,13940,21978,-0.0149532,-0.0185835,-0.430951
153860,2.461,28637,21668,13980,22025,-0.00459968,-0.00475508,-0.403069
153880,2.318,28679,21704,14015,22065,0.0224579,0.00253878,-0.393741
153900,2.236,28712,21734,14041,22096,0.0829894,0.0084929,-0.29485
153920,2.184,28736,21755,14059,22117,0.0984023,0.0176408,-0.239743
153940,2.162,28750,21769,14069,22127,0.162207,0.0182433,-0.213424
153960,2.172,28754,21775,14069,22126,0.186624,0.0121872,-0.139063
153980,2.201,28748,21773,14060,22115,0.148787,0.00707277,-0.135765
154000,2.235,28733,21763,14043,22094,0.102046,-0.000118789,-0.101895
154020,2.271,28709,21746,14019,22063,0.0915407,-0.0130699,-0.135597
154040,2.295,28678,21723,13988,22024,0.134239,-0.0238269,-0.101802
154060,2.27,28642,21695,13953,21978,0.110848,-0.025462,0.0389722
154080,2.27,28602,21664,13914,21928,0.0783602,-0.0195573,-0.106513
154100,2.249,28560,21632,13875,21876,0.0893861,-0.0155336,-0.0134178
154120,2.235,28518,21598,13835,21824,0.0710909,-0.0190596,0.0853914
154140,2.197,28477,21565,13796,21773,0.0736248,-0.00798056,0.0735532
154160,2.17,28439,21534,13761,21725,0.105248,0.00202488,0.214346
154180,2.148,28404,21505,13728,21682,0.0544284,0.0158591,0.172137
154200,2.114,28375,21479,13700,21645,0.0512907,0.0284788,0.0938432
154220,2.128,28351,21458,13677,21614,0.0529205,0.0298502,0.214577
154240,2.116,28331,21440,13658,21591,0.0225607,0.0296189,0.366421
154260,2.1,28317,21426,13644,21573,-0.0264109,0.0278545,0.374092
154280,2.131,28309,21415,13634,21563,-0.0588658,0.0296988,0.279126
154300,2.152,28305,21409,13629,21559,-0.0717747,0.0293566,0.291065
154320,2.177,28306,21407,13627,21561,-0.107373,0.0281735,0.281885
154340,2.184,28312,21408,13629,21569,-0.113037,0.0351953,0.23729
154360,2.205,28323,21414,13635,21583,-0.141118,0.0260116,0.200237
154380,2.2,28338,21424,13644,21601,-0.150828,0.016234,0.15531
154400,2.177,28357,21437,13658,21624,-0.135783,0.00979809,0.0564184
154420,2.18,28381,21454,13674,21651,-0.108992,0.00495258,0.0754162
154440,2.24,28407,21475,13694,21681,-0.13859,0.00481951,0.00428667
154460,2.4,28437,21499,13716,21714,-0.103971,-0.00304423,-0.0698414
154480,2.653,28469,21525,13740,21749,-0.090451,-0.0114283,-0.0568388
154500,2.892,28503,21553,13766,21784,-0.0944558,-0.0106836,-0.109811
154520,3.025,28537,21582,13793,21820,-0.0683231,-0.0172697,-0.216035
154540,2.996,28570,21611,13820,21854,-0.0473887,-0.0276121,-0.380707
154560,2.863,28602,21639,13845,21887,0.00786582,-0.0315325,-0.423556
154580,2.691,28631,21664,13869,21917,0.0299968,-0.036705,-0.289409
154600,2.495,28657,21687,13890,21943,0.0888316,-0.026745,-0.171906
154620,2.372,28677,21706,13907,21963,0.110082,-0.0153958,-0.147343
154640,2.281,28692,21720,13919,21978,0.108431,-0.011183,-0.203356
154660,2.225,28701,21729,13926,21987,0.14404,0.00150545,-0.191415
154680,2.193,28702,21732,13928,21988,0.120516,0.0153119,-0.121825
154700,2.151,28697,21729,13925,21983,0.112724,0.0235677,-0.0379586
154720,2.159,28686,21721,13916,21972,0.144029,0.0197761,0.0696117
154740,2.16,28668,21707,13902,21954,0.123932,0.0126235,0.157168
154760,2.183,28644,21690,13884,21930,0.10418,0.0151893,0.229883
154780,2.23,28617,21668,13863,21902,0.0529147,0.0114885,0.130853
154800,2.282,28586,21644,13840,21870,0.00717524,0.00483185,-0.0524145
154820,2.299,28553,21618,13815,21836,-0.0234697,-0.0183405,-0.178147
154840,2.33,28519,21592,13790,21802,0.0277912,-0.0390182,0.265083
154860,2.3,28487,21566,13766,21769,-0.0194495,-0.0469647,0.313586
154880,2.27,28456,21542,13744,21737,-0.0702153,-0.0370773,0.172377
154900,2.214,28429,21520,13725,21709,-0.0879082,-0.0261267,0.0328666
154920,2.18,28406,21502,13709,21686,-0.13226,-0.0165247,-0.115638
154940,2.152,28387,21487,13697,21668,-0.113398,0.000654365,-0.241195
154960,2.149,28374,21476,13689,21656,-0.00637627,-0.00741568,0.281863
154980,2.131,28365,21469,13686,21649,-0.0412868,-0.0118961,0.402291
155000,2.132,28361,21466,13686,21648,-0.108467,-0.0110348,0.0994489
155020,2.117,28360,21465,13689,21652,-0.0899403,0.000706958,0.241384
155040,2.138,28363,21468,13696,21661,-0.170936,0.017552,-0.191958
155060,2.183,28369,21472,13705,21674,-0.0728661,0.0274838,-0.282429
155080,2.19,28377,21479,13717,21690,0.0222013,0.00654693,0.0805152
155100,2.193,28386,21487,13730,21709,0.0169054,-0.0157304,-0.0259628
155120,2.179,28396,21496,13744,21729,0.0431542,-0.0252144,0.0773954
155140,2.177,28405,21505,13759,21749,-0.0704375,-0.0181545,-0.0613929
155160,2.176,28415,21514,13774,21769,-0.0151441,0.014535,-0.305269
155180,2.169,28424,21522,13789,21787,0.0827062,0.0282305,-0.219686
155200,2.181,28431,21530,13802,21804,0.170382,0.0283986,0.248342
155220,2.296,28438,21538,13815,21819,0.16561,0.0153482,0.283643
155240,2.514,28443,21544,13825,21830,0.0447899,-0.00788082,-0.107473
155260,2.817,28446,21548,13834,21839,0.0250951,-0.0145538,-0.107767
155280,3.013,28448,21551,13840,21844,-0.00639538,-0.0210723,-0.246321
155300,3.045,28448,21553,13844,21846,0.0992599,-0.00610249,-0.0324502
155320,2.968,28447,21553,13846,21844,0.105661,-0.0132335,0.301595
155340,2.805,28443,21551,13845,21840,0.0312794,-0.0290159,0.0801563
155360,2.611,28438,21548,13842,21833,-0.0549713,-0.0322911,0.0279374
155380,2.454,28431,21543,13837,21823,-0.131525,-0.038734,-0.196063
155400,2.342,28424,21537,13830,21813,-0.0395378,-0.0053461,-0.251536
155420,2.278,28415,21530,13823,21801,-0.0211188,0.00556529,0.0879007
155440,2.246,28406,21522,13815,21789,-0.0264236,-0.00230254,-0.0631053
155460,2.202,28396,21514,13806,21778,-0.0263956,-0.0197756,-0.0526335
155480,2.184,28387,21506,13799,21767,-0.0729699,-0.0381588,0.0731044
155500,2.177,28378,21498,13791,21758,-0.038416,-0.016655,-0.180983
155520,2.198,28369,21491,13785,21750,0.0163817,-0.00320996,-0.124394
155540,2.228,28361,21483,13779,21743,0.0846175,0.00771738,0.150933
155560,2.264,28353,21477,13775,21738,0.0631247,0.0191788,0.156808
155580,2.27,28346,21471,13771,21733,0.0144672,0.011659,0.086282
155600,2.293,28340,21465,13768,21730,-0.00826652,0.0120413,0.0217201
155620,2.29,28334,21460,13766,21727,-0.0120918,0.00440151,-0.135225
155640,2.253,28329,21455,13765,21726,0.0149502,0.000237717,-0.181164
155660,2.229,28325,21451,13764,21724,0.0219762,-0.00308023,-0.163314
155680,2.209,28321,21447,13764,21723,0.0153191,-0.0264481,-0.127016
155700,2.188,28318,21444,13764,21721,-0.00418855,-0.0471263,-0.165163
155720,2.174,28315,21441,13764,21719,0.0118399,-0.0509485,-0.108553
155740,2.138,28313,21438,13764,21717,0.0412708,-0.0293336,0.00703641
155760,2.141,28310,21435,13763,21714,0.0510708,0.00590504,0.0025096
155780,2.132,28307,21431,13761,21710,0.0707525,0.0320041,0.0612276
155800,2.127,28304,21427,13759,21706,0.0540172,0.038885,0.231179
155820,2.163,28300,21423,13755,21700,-0.0111508,0.041688,0.279344
155840,2.18,28296,21418,13751,21693,-0.0228436,0.0403326,0.25542
155860,2.186,28291,21412,13745,21686,-0.0217594,0.0419165,0.254708
155880,2.218,28285,21405,13739,21679,-0.0538772,0.0316492,0.227246
155900,2.254,28279,21398,13733,21671,-0.0431112,0.0192603,0.262925
155920,2.276,28274,21392,13727,21665,-0.0645296,0.00995221,0.331259
155940,2.272,28269,21386,13722,21660,-0.0978717,-0.00131451,0.294725
155960,2.268,28266,21382,13720,21658,-0.110964,-0.00952245,0.199136
155980,2.258,28266,21380,13720,21659,-0.122167,-0.00696018,0.0763703
156000,2.246,28269,21382,13723,21664,-0.0867991,0.00999586,0.0112317
156020,2.256,28276,21387,13730,21674,-0.0896845,0.016964,-0.137383
156040,2.415,28288,21396,13741,21689,-0.0824948,0.0162608,-0.0903992
156060,2.723,28303,21408,13756,21709,-0.0848788,0.00166082,-0.17152
156080,3.081,28322,21424,13774,21733,-0.0478347,-0.0125669,-0.286371
156100,3.186,28344,21444,13795,21761,0.00527146,-0.0117657,-0.344165
156120,3.194,28369,21465,13818,21791,-0.00300457,-0.0147306,-0.461782
156140,3.185,28394,21487,13841,21822,0.0517691,-0.0160152,-0.404751
156160,3.05,28418,21508,13863,21852,0.0868595,-0.0122377,-0.330011
156180,2.814,28440,21528,13883,21880,0.103214,-0.00303604,-0.297183
156200,2.589,28458,21545,13899,21904,0.132749,0.00206277,-0.251062
156220,2.442,28471,21557,13910,21921,0.127344,0.0058528,-0.202399
156240,2.349,28478,21564,13915,21931,0.131358,0.0167837,-0.00818132
156260,2.325,28477,21566,13914,21933,0.133293,0.0314599,-0.0274501
156280,2.324,28469,21561,13907,21927,0.150554,0.040108,-0.0407994
156300,2.281,28454,21550,13893,21911,0.135872,0.0306804,0.162721
156320,2.242,28433,21534,13873,21888,0.126642,0.0147771,0.186614
156340,2.243,28407,21513,13848,21859,0.117118,0.00635989,0.237941
156360,2.26,28376,21489,13820,21824,0.0586528,0.00726351,0.361925
156380,2.282,28344,21462,13790,21786,0.0209643,0.00826335,0.299242
156400,2.334,28311,21435,13760,21746,0.0194548,-0.005221,0.291553
156420,2.349,28279,21409,13730,21708,-0.0518771,-0.0123075,0.250708
156440,2.359,28251,21386,13704,21673,-0.0922826,-0.0247619,0.025577
156460,2.334,28228,21366,13682,21643,-0.106431,-0.0339305,0.0783752
156480,2.31,28210,21351,13665,21619,-0.171202,-0.0346569,-0.0055768
156500,2.281,28199,21341,13655,21603,-0.152258,-0.0403692,-0.131785
156520,2.249,28196,21336,13651,21596,-0.141067,-0.036774,-0.0640863
156540,2.236,28199,21338,13654,21597,-0.154597,-0.0330141,-0.213461
156560,2.229,28208,21345,13662,21605,-0.116641,-0.0356024,-0.252544
156580,2.215,28223,21356,13677,21621,-0.0996713,-0.0290331,-0.326199
156600,2.191,28241,21370,13695,21642,-0.0618703,-0.0180485,-0.325354
156620,2.187,28262,21387,13715,21667,-0.0266044,-0.00912629,-0.240238
156640,2.201,28283,21405,13737,21693,0.0366349,0.00897387,-0.126378
156660,2.186,28303,21421,13758,21718,0.106034,0.0196504,0.0979469
156680,2.209,28320,21436,13776,21741,0.0946195,0.042028,0.0689535
156700,2.226,28333,21448,13791,21760,0.139465,0.0696577,0.153322
156720,2.221,28342,21456,13801,21774,0.150281,0.0718788,0.30572
156740,2.208,28346,21459,13807,21781,0.119839,0.0718187,0.308684
156760,2.237,28345,21459,13808,21783,0.0886735,0.060313,0.3153
156780,2.25,28340,21456,13805,21778,0.0487169,0.043207,0.3416
156800,2.24,28333,21450,13798,21770,0.0291986,0.0298824,0.317753
156820,2.236,28324,21442,13788,21758,-0.0125669,0.0119835,0.278435
156840,2.235,28315,21434,13778,21745,-0.0456999,-1.48E-05,0.214877
156860,2.202,28308,21428,13768,21732,-0.0770459,-0.0169935,0.173196
156880,2.256,28305,21424,13761,21722,-0.106662,-0.0241413,0.203303
156900,2.493,28306,21423,13756,21715,-0.136524,-0.0255843,0.0538733
156920,2.839,28313,21427,13755,21714,-0.105453,-0.0210424,-0.078586
156940,3.141,28326,21435,13759,21719,-0.0535639,-0.01031,-0.000522765
156960,3.189,28346,21448,13768,21730,-0.101217,-0.00478313,-0.0508813
156980,3.189,28370,21465,13781,21748,-0.0789029,-0.00323482,-0.0722659
157000,3.155,28401,21487,13799,21772,-0.0769436,-0.0112964,-0.179586
157020,2.969,28434,21511,13820,21802,-0.0603158,-0.0208774,-0.190765
157040,2.724,28470,21536,13843,21835,-0.0543191,-0.0231382,-0.257347
157060,2.542,28506,21562,13866,21870,-0.0447217,-0.0226324,-0.282932
157080,2.421,28540,21588,13889,21905,0.0172475,-0.016242,-0.21108
157100,2.379,28572,21611,13910,21939,0.0285449,-0.00474091,-0.280047
157120,2.352,28599,21631,13929,21969,0.0546032,0.000362282,-0.324889
157140,2.3,28621,21648,13944,21995,0.0729719,-0.0049791,-0.306947
157160,2.27,28637,21660,13954,22014,0.0860983,-0.00232804,-0.365175
157180,2.239,28646,21668,13959,22027,0.154678,-0.00364965,-0.221901
157200,2.246,28650,21672,13960,22032,0.152761,7.23E-06,-0.189904
157220,2.279,28647,21671,13957,22030,0.122209,0.000111518,-0.309475
157240,2.316,28638,21667,13948,22020,0.085316,-0.0125777,-0.282543
157260,2.351,28624,21658,13935,22003,0.10436,-0.0121732,-0.130654
157280,2.344,28605,21646,13918,21978,0.154454,-0.00891664,-0.000450151
157300,2.348,28583,21631,13898,21948,0.0959633,-0.0104248,-0.0786706
157320,2.33,28556,21613,13874,21912,0.0905831,-0.000583361,-0.108385
157340,2.279,28528,21592,13848,21872,0.0755855,-0.0116651,-0.120045
157360,2.258,28498,21570,13820,21830,0.1067,-0.00932983,0.00588684
157380,2.204,28466,21546,13791,21785,0.151299,0.00134833,0.223975
157400,2.18,28435,21522,13761,21741,0.123265,0.000132491,0.318368
157420,2.165,28404,21496,13731,21697,0.0361556,0.00871841,0.141892
157440,2.149,28375,21472,13703,21656,-0.0228399,0.00341446,0.0761445
157460,2.174,28348,21448,13676,21619,-0.0694143,-0.000952292,-0.03383
157480,2.165,28324,21426,13652,21587,-0.0791267,-0.005015,-0.0842554
157500,2.158,28303,21406,13631,21560,-0.0927994,-0.0163359,-0.0394565
157520,2.169,28286,21389,13614,21539,-0.0872708,-0.018542,0.0908978
157540,2.212,28274,21376,13600,21523,-0.11843,-0.0128209,0.162566
157560,2.222,28265,21365,13590,21514,-0.143524,0.00467602,0.13198
157580,2.251,28261,21358,13584,21510,-0.0969682,0.0302526,0.228041
157600,2.265,28260,21354,13582,21511,-0.107095,0.048405,0.336392
157620,2.254,28262,21354,13583,21516,-0.0876193,0.0662703,0.404993
157640,2.251,28268,21357,13587,21525,-0.0917682,0.0664354,0.51159
157660,2.209,28276,21363,13594,21537,-0.141265,0.0644688,0.498665
157680,2.165,28287,21371,13603,21552,-0.130656,0.0547649,0.460296
157700,2.261,28300,21383,13615,21569,-0.0645223,0.0519687,0.805424
157720,2.512,28315,21397,13629,21589,-0.0416766,0.063459,0.889924
157740,2.812,28334,21414,13646,21611,-0.0186324,0.0526702,0.732782
157760,3.032,28356,21435,13666,21636,-0.0111024,0.0385017,0.830881
