Time(mS),ppg,LPF1,LPF2,LPF3,LPF4,Acc x(m/s2),Acc y(m/s2),Acc z(m/s2)
771800,-2022,26957,17917,8011,15409,0.00536615,-0.0996152,0.348062
771820,-2017,26968,17921,8028,15433,0.0219312,-0.354677,-0.737445
771840,-2021,26978,17926,8045,15456,-0.161751,0.0110719,-0.345793
771860,-2022,26989,17931,8061,15476,-0.0308535,0.429794,0.925852
771880,-2022,26999,17938,8075,15491,0.107857,0.166153,0.281614
771900,-2018,27009,17945,8087,15500,-0.0322696,0.0392347,-0.159494
771920,-2018,27019,17954,8096,15504,-0.0188078,0.0744478,0.278818
771940,-2022,27028,17961,8103,15505,-0.201811,-0.00425615,0.381868
771960,-2021,27034,17967,8106,15503,0.0760744,-0.0130632,-0.392295
771980,-2018,27034,17968,8105,15499,0.148488,-0.0352962,-0.505729
772000,-2022,27030,17965,8100,15494,0.0493358,0.198347,-0.0134112
772020,-2022,27022,17960,8093,15488,-0.00837813,0.0486437,-0.0994529
772040,-2018,27012,17952,8085,15484,-0.0668848,0.10302,0.0185383
772060,-2018,27002,17946,8080,15482,0.140553,0.100212,-0.0379034
772080,1960,26995,17940,8078,15485,0.0489846,-0.276392,-0.629733
772100,2047,26991,17938,8082,15492,-0.194832,-0.0784012,-0.325365
772120,2031,26990,17937,8089,15503,0.0534909,0.149646,0.279935
772140,2031,26989,17937,8097,15516,-0.0454525,0.159963,0.144175
772160,2047,26987,17935,8103,15527,0.00843305,0.00833971,-0.221279
772180,2024,26982,17933,8108,15535,0.081434,-0.218195,-0.441665
772200,2024,26978,17931,8112,15544,-0.114958,-0.0778477,-0.237119
772220,2024,26976,17931,8119,15555,0.0420458,0.0809164,0.0525572
772240,2024,26977,17932,8128,15565,0.0616192,0.0368834,0.169717
772260,2024,26979,17935,8136,15574,-0.0275689,-0.0705366,-0.313252
772280,2024,26981,17938,8141,15578,-0.032797,0.0914442,-0.115938
772300,2024,26978,17938,8138,15573,0.029814,0.0250675,0.0777125
772320,-2022,26968,17935,8127,15560,0.0741194,-0.117262,0.14048
772340,-1976,26954,17928,8110,15539,-0.0600137,0.0898822,0.264222
772360,-2017,26936,17919,8089,15516,-0.141117,0.114855,0.258404
772380,-2017,26919,17909,8066,15492,-0.0634283,-0.0750706,0.127274
772400,-2022,26903,17900,8045,15470,-0.0304553,-0.356674,-0.289784
772420,-2022,26889,17892,8026,15449,0.0936858,0.00373888,0.19775
772440,-2017,26875,17883,8006,15427,-0.0465914,0.250447,0.514069
772460,-2021,26859,17874,7984,15404,-0.0311731,-0.0522059,-0.231612
772480,-2022,26842,17863,7962,15383,-0.158214,-0.207443,-0.502403
772500,-2022,26827,17852,7943,15368,0.0228334,-0.03328,-0.187622
772520,-2021,26816,17843,7932,15363,0.156502,0.301668,0.660592
772540,-2018,26811,17836,7929,15367,-0.0472237,0.19598,0.750359
772560,-2022,26812,17833,7934,15380,0.0375745,0.00719422,-0.014569
772580,-2022,26816,17833,7944,15398,-0.2318,-0.0936464,-0.137535
772600,-2022,26823,17834,7957,15418,0.061769,-0.0257406,-0.0719512
772620,-2018,26828,17835,7970,15439,0.151957,0.0670933,0.508277
772640,-2021,26830,17836,7982,15459,-0.0545235,0.0268428,-0.241103
772660,-2022,26832,17836,7995,15479,-0.102938,0.325495,0.484103
772680,-2017,26835,17837,8008,15498,-0.0640399,-0.00308332,0.628531
772700,-2017,26838,17840,8021,15515,-0.0907314,-0.335244,-0.651407
772720,-2018,26842,17845,8033,15529,0.0387062,0.0229471,0.0514892
772740,-2017,26843,17849,8040,15536,-0.0641146,0.281902,0.768512
772760,-2017,26839,17851,8042,15535,-0.0445726,0.0510716,0.153587
772780,-2018,26833,17852,8040,15529,-0.114763,-0.164743,-1.06677
772800,1920,26826,17853,8035,15521,0.0632014,0.181311,0.20253
772820,2047,26821,17854,8031,15511,0.134769,0.0916341,0.067147
772840,2047,26816,17856,8026,15500,-0.0426316,-0.0300747,-0.416797
772860,2031,26813,17858,8021,15489,0.108508,0.137073,-0.12803
772880,2047,26811,17859,8016,15478,-0.04295,-0.0302646,-0.25998
772900,2024,26807,17859,8011,15468,0.0452246,-0.234343,-0.661458
772920,2024,26800,17855,8005,15459,0.06876,0.170562,0.117312
772940,2024,26790,17850,8000,15452,0.0835894,0.361636,0.116423
772960,2024,26779,17842,7996,15447,-0.0196238,-0.177287,-0.380833
772980,2024,26767,17832,7994,15445,-0.0163438,-0.167709,-0.479682
773000,2024,26752,17821,7991,15443,0.0413433,0.0210897,-0.0965745
773020,2024,26733,17807,7987,15439,-0.0887389,0.0874715,0.148211
773040,-2022,26708,17789,7978,15432,0.115691,-0.0784347,0.0314331
773060,-1976,26673,17764,7964,15421,-0.00441545,-0.0412269,-0.149943
773080,-2017,26641,17742,7951,15411,-0.0422973,0.206952,0.0213543
773100,-2017,26611,17720,7938,15402,0.14703,-0.0509306,0.159786
773120,-2022,26585,17702,7927,15392,-0.0058981,-0.0518176,0.237533
773140,-2022,26567,17689,7919,15385,0.0180912,0.113801,0.260021
773160,-2018,26556,17681,7913,15378,-0.0295591,-0.158839,0.114417
773180,-2018,26549,17676,7907,15370,0.0493576,-0.249268,-0.0327662
773200,-2022,26547,17674,7900,15361,0.00856625,-0.00914389,0.00620005
773220,-2022,26549,17674,7894,15354,-0.0629315,0.125704,0.160912
773240,-2018,26558,17679,7893,15351,0.0741289,-0.0511893,-0.0908387
773260,-2018,26575,17688,7897,15354,-0.0239267,-0.105505,0.210039
773280,-2022,26600,17703,7908,15363,0.0348508,-0.0424396,-0.415426
773300,-2022,26630,17721,7921,15375,-0.0316517,0.0846566,-0.158061
773320,-2018,26661,17739,7934,15386,-0.0516865,0.154198,0.736374
773340,-2018,26688,17755,7945,15395,0.185392,0.0657462,0.220569
773360,-2022,26710,17768,7953,15402,0.00600608,-0.0563686,-0.639358
773380,-2022,26727,17778,7960,15409,0.0664294,-0.201667,-0.363165
773400,-2018,26739,17784,7964,15414,-0.0312826,-0.0294784,-0.0845223
773420,-2018,26748,17788,7967,15416,-0.105819,0.228675,0.0760985
773440,-2022,26752,17790,7968,15414,0.184789,0.276854,0.434694
773460,-2022,26752,17791,7964,15406,0.0359988,-0.00358565,0.322037
773480,-2018,26747,17788,7955,15392,-0.0775661,-0.165083,0.303251
773500,-2022,26736,17782,7939,15371,0.0050317,0.0234672,0.360823
773520,1832,26719,17771,7918,15344,-0.181328,0.131677,0.0419912
773540,2047,26696,17756,7892,15312,-0.0219355,-0.094825,-0.0124105
773560,2047,26670,17739,7865,15280,-0.0834877,0.0405848,-0.0512075
773580,2031,26645,17722,7838,15249,0.0348848,0.216871,0.513731
773600,2047,26621,17705,7811,15218,0.100475,-0.0580232,0.423217
773620,2024,26593,17687,7783,15186,-0.149683,0.130198,0.232726
773640,2024,26564,17666,7753,15154,0.132349,-0.00998275,0.392819
773660,2024,26533,17644,7725,15126,-0.137337,-0.258793,-0.986274
773680,2024,26502,17621,7700,15105,0.0184526,0.0361077,-0.76464
773700,2024,26475,17599,7682,15094,0.197533,0.136082,0.459462
773720,2024,26454,17582,7673,15094,0.0331873,0.143325,0.229089
773740,-1974,26442,17571,7674,15104,0.0233001,-0.180236,-0.397639
773760,-1976,26441,17568,7684,15124,-0.122949,-0.141732,-0.139658
773780,-2018,26450,17573,7703,15152,-0.0903755,-0.153811,-0.245352
773800,-2017,26471,17588,7733,15188,-0.00418393,-0.287276,-0.88195
773820,-2017,26506,17613,7773,15233,0.193996,0.0634019,-0.203012
773840,-2022,26555,17647,7823,15286,0.0947858,0.15359,-0.0129034
773860,-2022,26617,17692,7882,15347,-0.0994112,-0.184712,-0.841921
773880,-2018,26690,17744,7948,15411,-0.0393858,-0.164311,-0.229093
773900,-2017,26771,17803,8016,15476,0.0141698,-0.000142211,0.237798
773920,-2022,26855,17864,8084,15536,0.102677,-0.132895,-0.115355
773940,-2017,26937,17925,8147,15590,0.0197388,-0.0371339,-0.198261
773960,-2018,27012,17980,8204,15635,-0.20989,-0.121579,-0.210021
773980,-2022,27076,18027,8251,15670,-0.00801211,-0.112283,0.139874
774000,-2022,27125,18062,8285,15696,0.0243809,0.176657,0.400412
774020,-2017,27157,18085,8308,15712,0.0182747,-0.0482465,-0.214704
774040,-2018,27172,18096,8318,15719,-0.147012,-0.136156,-0.00499451
774060,-2022,27167,18093,8316,15715,-0.132988,0.148231,0.821721
774080,-2021,27143,18076,8300,15698,0.169358,0.129771,0.835297
774100,-2022,27101,18047,8270,15670,-0.0213335,-0.096365,-0.229627
774120,-2018,27044,18006,8230,15633,-0.0119689,0.0534938,0.0562886
774140,-2018,26975,17958,8183,15592,0.155374,0.0381299,0.840243
774160,-2022,26900,17905,8131,15549,-0.0488711,-0.514677,-1.43941
774180,-2022,26823,17850,8077,15504,-0.170819,-0.15455,-0.72053
774200,-2021,26748,17797,8023,15460,0.0106521,0.433869,1.65572
774220,-2017,26677,17747,7972,15417,-0.000136623,0.165171,0.939126
774240,1859,26615,17703,7927,15378,-0.0594448,-0.213786,-0.103937
774260,2047,26562,17666,7887,15343,0.0832316,-0.0748316,0.0612328
774280,2047,26518,17636,7853,15312,-0.0980086,0.21409,0.505906
774300,2031,26484,17611,7825,15287,-0.0358889,-0.0937729,-0.608085
774320,2047,26459,17594,7805,15269,0.254466,0.0536497,-0.56581
774340,2024,26445,17583,7794,15259,-0.0552127,0.173103,-0.0435866
774360,2024,26441,17579,7790,15257,0.0155859,0.0517332,0.291968
774380,2024,26446,17582,7794,15261,-0.0454938,-0.0810649,-0.394957
774400,2024,26459,17590,7804,15271,-0.0911984,0.214372,0.114463
774420,2024,26476,17601,7819,15285,0.291883,0.0868738,0.219758
774440,2024,26496,17614,7836,15302,-0.230807,-0.212244,-0.979762
774460,2024,26519,17629,7855,15321,0.114036,0.00815502,-0.593336
774480,-2017,26543,17643,7874,15343,-0.0095916,0.191973,0.0975772
774500,-1990,26568,17659,7894,15365,0.13189,0.235278,0.406834
774520,-2017,26594,17676,7913,15387,0.23607,-0.188881,-0.542317
774540,-2022,26626,17696,7935,15411,-0.24008,-0.0821727,-0.137823
774560,-2022,26651,17713,7949,15428,0.0515706,0.0675481,0.0514347
774580,-2022,26674,17728,7961,15441,0.0852408,-0.123698,-0.102083
774600,-2021,26695,17742,7971,15452,-0.0164505,-0.103151,-0.209774
774620,-2018,26714,17754,7978,15461,0.146575,0.0304106,0.0532739
774640,-2022,26730,17765,7983,15468,-0.213796,0.126608,0.385432
774660,-2017,26744,17775,7986,15472,-0.0489829,0.0318479,0.692686
774680,-2017,26755,17783,7987,15473,0.124226,-0.189081,0.00312319
774700,-2017,26766,17791,7988,15474,-0.104721,-0.0667777,0.0936512
774720,-2017,26775,17797,7990,15475,-0.0299909,0.0539071,0.160879
774740,-2017,26782,17803,7991,15475,-0.154432,-0.17235,-0.566956
774760,-2018,26786,17805,7992,15475,-0.0243651,-0.0816189,-0.0676925
774780,-2018,26788,17806,7992,15474,0.140668,0.276671,0.679359
774800,-2022,26787,17805,7992,15473,0.0202685,0.184025,0.453225
774820,-2017,26784,17802,7992,15471,-0.0464308,-0.135413,0.0521069
774840,-2018,26778,17798,7991,15469,-0.126137,-0.203912,-0.288428
774860,-2022,26769,17792,7988,15464,0.0877272,-0.106101,0.0189938
774880,-2022,26757,17783,7983,15459,0.105785,-0.048208,-0.0839674
774900,-2018,26741,17771,7976,15453,0.0745146,-0.0187567,-0.0165018
774920,-2017,26720,17757,7966,15444,0.0345229,-0.0434222,0.0143163
774940,-2022,26695,17739,7952,15432,-0.223058,-0.0713074,-0.150996
774960,1920,26666,17720,7936,15417,0.0716794,-0.10215,0.0494598
774980,2047,26635,17701,7917,15399,0.035838,-0.0387367,0.149095
775000,2047,26605,17681,7897,15381,-0.0343583,0.0261321,0.334939
775020,2047,26575,17663,7878,15363,-0.0284438,-0.184899,-0.430005
775040,2047,26547,17644,7858,15345,-0.16709,-0.0960416,-0.523362
775060,2024,26519,17626,7837,15327,0.123418,0.0230391,-0.313962
775080,2024,26495,17610,7818,15310,-0.00768446,0.232849,-0.130175
775100,2024,26478,17599,7804,15298,0.160278,0.278986,0.545009
775120,2024,26470,17593,7797,15292,-0.0536876,0.0436856,0.032209
775140,2024,26471,17595,7797,15292,-0.199604,-0.151623,-0.495366
775160,-1972,26484,17603,7804,15299,0.0571188,-0.0985158,-0.301666
775180,-1994,26504,17616,7818,15311,-0.0102881,0.208865,0.155507
775200,-2017,26532,17632,7837,15329,0.151629,-0.0129701,-0.13509
775220,-2018,26565,17652,7858,15349,-0.0884881,-0.0206807,-0.265169
775240,-2017,26600,17673,7882,15372,-0.102896,0.205649,0.530773
775260,-2022,26640,17696,7908,15398,0.0141906,-0.0767432,0.26144
775280,-2022,26683,17722,7939,15428,-0.0132268,-0.0984618,0.134512
775300,-2018,26728,17750,7971,15459,0.156941,-0.117999,0.233869
775320,-2018,26772,17777,8002,15487,-0.0122348,-0.0833968,-0.146434
775340,-2022,26811,17800,8029,15512,-0.0569105,-0.0851025,0.0805023
775360,-2022,26843,17819,8050,15532,0.0555741,-0.0848596,-0.503197
775380,-2017,26868,17833,8065,15548,-0.166363,0.338517,0.781957
775400,-2018,26885,17842,8074,15558,0.291753,0.146877,1.36802
775420,-2022,26897,17848,8079,15565,-0.0417874,-0.191409,-0.130057
775440,-2022,26905,17853,8082,15567,-0.0881248,-0.0177251,-0.406436
775460,-2017,26909,17856,8083,15567,-0.0216221,-0.00406228,0.398302
775480,-2018,26910,17858,8081,15563,0.114164,-0.13228,-0.276808
775500,-2022,26905,17855,8075,15556,0.0217816,-0.373651,-2.39615
775520,-2022,26893,17848,8063,15544,-0.453924,0.682722,0.466599
775540,-2022,26877,17837,8048,15531,0.399997,0.83182,2.65382
775560,-2018,26859,17825,8032,15517,-0.0750099,-0.636841,-0.562142
775580,-2022,26841,17813,8017,15504,-0.163452,-0.421086,-1.8219
775600,-2022,26826,17804,8004,15492,0.16213,0.0879456,0.562131
775620,-2018,26813,17796,7993,15482,-0.179406,-0.344262,-1.42857
775640,1920,26802,17788,7984,15474,-0.00556083,-0.292161,-1.48201
775660,2047,26790,17779,7974,15467,0.416618,0.568753,0.689123
775680,2047,26776,17768,7961,15458,0.116344,0.87897,1.92497
775700,2031,26760,17755,7947,15448,0.0736131,-0.570851,-0.664895
775720,2047,26746,17745,7933,15436,-0.0857566,-0.744014,-1.02541
775740,2024,26736,17737,7922,15426,0.0409233,0.207334,0.652455
775760,2024,26732,17735,7916,15419,-0.140598,0.419689,0.487795
775780,2024,26734,17736,7913,15417,0.136817,0.367532,1.24585
775800,2024,26741,17739,7913,15417,0.124976,-0.0822193,0.639193
775820,2024,26749,17742,7913,15418,-0.302022,0.0452862,0.138831
775840,-1974,26759,17746,7913,15418,-0.0298725,0.0921745,0.464923
775860,-1974,26774,17755,7917,15420,0.0204245,-0.0807307,0.107536
775880,-2017,26798,17768,7926,15427,-0.224189,-0.0515561,0.050112
775900,-2022,26830,17788,7941,15440,-0.159086,0.136075,0.513072
775920,-2022,26868,17811,7962,15458,-0.0936574,0.115171,-0.0238605
775940,-2021,26910,17835,7985,15481,-0.0825104,-0.0486293,-0.208867
775960,-2022,26952,17859,8010,15505,0.166731,0.223808,0.112045
775980,-2022,26992,17881,8034,15528,0.0222375,0.18343,-0.480891
776000,-2017,27026,17900,8054,15547,-0.272989,-0.122091,-0.815806
776020,-2021,27056,17917,8072,15562,-0.0666194,-0.066736,-0.614856
776040,-2018,27085,17934,8089,15577,0.00608467,0.011093,-0.45496
776060,-2022,27103,17944,8099,15587,0.0605233,0.279885,-0.195859
776080,-2022,27113,17948,8105,15593,0.205619,0.285994,0.337131
776100,-2017,27114,17946,8104,15594,0.0405972,0.0709539,0.0852631
776120,-2017,27104,17937,8095,15587,-0.111394,-0.0217909,-0.208679
776140,-2022,27084,17923,8079,15572,0.0524442,-0.157115,-0.637614
776160,-2022,27057,17905,8056,15551,-0.0321183,-0.026381,-0.124412
776180,-2018,27026,17884,8030,15527,0.169251,0.137028,0.386712
776200,-2021,26994,17863,8001,15501,0.134088,-0.0658001,-0.106227
776220,-2022,26962,17842,7972,15476,-0.0381387,-0.324118,-0.346412
776240,-2022,26935,17823,7946,15454,0.0623038,-0.064619,0.497388
776260,-2018,26913,17808,7924,15433,-0.00549453,0.359479,0.851485
776280,-2018,26899,17799,7906,15413,0.0737617,-0.271702,-0.118683
776300,1963,26892,17795,7891,15393,-0.119109,-0.335522,-0.550303
776320,2047,26892,17797,7880,15375,-0.0269095,-0.0216105,0.353341
776340,2031,26898,17802,7871,15356,0.190494,-0.0493852,0.0238928
776360,2031,26907,17808,7865,15340,0.0889536,0.0849635,0.0994394
776380,2047,26918,17817,7861,15324,-0.0252226,-0.0172264,0.317375
776400,2024,26933,17826,7860,15312,-0.27887,0.0503775,-0.0140759
776420,2024,26948,17836,7861,15302,-0.125974,-0.0837455,-0.300808
776440,2024,26962,17846,7864,15294,0.199108,-0.166386,0.0342469
776460,2024,26971,17853,7865,15286,0.0642787,0.0616667,0.12804
776480,-2017,26970,17853,7861,15275,-0.153334,-0.0145461,-0.185109
776500,-1960,26957,17846,7851,15263,-0.151166,0.225217,0.218038
776520,-2017,26934,17831,7838,15253,0.0195041,0.0230976,-0.189057
776540,-2022,26901,17809,7824,15244,0.129866,-0.243268,-0.576039
776560,-2022,26861,17783,7808,15237,0.113551,0.0903838,-0.06643
776580,-2021,26816,17754,7792,15230,-0.0374785,0.0882958,0.10098
776600,-2021,26767,17724,7776,15223,-0.185759,-0.134034,-0.165559
776620,-2022,26717,17694,7759,15214,0.0145501,-0.153291,-0.194611
776640,-2017,26666,17664,7742,15204,0.0819374,0.153494,0.334787
776660,-2017,26617,17636,7724,15193,0.0364482,0.218964,0.401386
776680,-2017,26572,17609,7707,15180,0.0361496,-0.180187,-0.10171
776700,-2017,26533,17587,7691,15167,-0.031386,-0.151673,-0.124893
776720,-2017,26505,17571,7679,15156,0.0334146,-0.0388036,-0.333748
776740,-2018,26489,17563,7672,15146,-0.0791465,0.0407532,-0.325861
776760,-2017,26487,17565,7671,15139,0.0398698,0.14326,0.377436
776780,-2022,26498,17575,7676,15137,0.0295258,-0.00994683,0.336645
776800,-2017,26523,17593,7687,15141,-0.0974536,-0.128131,-0.324648
776820,-2018,26560,17618,7703,15151,-0.0561399,-0.11733,-0.423404
776840,-2022,26608,17648,7726,15169,-0.1284,0.0459471,0.375005
776860,-2022,26664,17682,7754,15192,0.0434886,-0.00582918,0.0932439
776880,-2018,26724,17720,7786,15219,0.00692521,-0.134267,-0.520223
776900,-2017,26787,17759,7822,15252,0.0258968,0.0634896,-0.032745
776920,-2022,26854,17801,7864,15289,0.100928,-0.0561198,0.0530288
776940,1963,26920,17843,7908,15332,-0.167549,0.136294,0.250351
776960,2047,26984,17883,7954,15376,0.361922,0.22867,1.06882
776980,2031,27042,17919,7997,15419,0.159451,-0.146758,-0.230844
777000,2031,27090,17949,8036,15459,-0.240349,-0.121789,-0.80364
777020,2047,27125,17971,8068,15493,0.188411,-0.0812574,0.132221
777040,2024,27144,17983,8090,15518,0.0827011,0.0990181,0.429295
777060,2024,27148,17987,8105,15536,0.134237,-0.0561638,-0.178437
777080,2024,27139,17983,8110,15546,-0.151645,-0.0307386,0.0426977
777100,2024,27119,17972,8109,15549,-0.28092,-0.0107158,0.718251
777120,2024,27090,17955,8100,15547,-0.0588049,-0.140688,-0.218399
777140,-2017,27053,17933,8084,15538,-0.0583384,0.176067,0.144736
777160,-1960,27006,17904,8060,15521,0.321707,0.112757,0.933302
777180,-2017,26951,17870,8028,15496,-0.0489852,-0.142183,-0.18662
777200,-2017,26890,17832,7991,15465,-0.379032,-0.239409,-0.977077
777220,-2018,26826,17793,7951,15430,0.232267,-0.0845133,-0.261823
777240,-2022,26762,17753,7910,15393,0.201157,-0.0671876,-0.214033
777260,-2022,26700,17714,7868,15354,0.0545866,0.0486071,-0.193445
777280,-2018,26643,17677,7828,15316,0.0865196,0.13012,0.0940496
777300,-2018,26592,17643,7790,15281,-0.199945,-0.0239849,0.118421
777320,-2022,26546,17613,7756,15247,-0.115466,-0.127769,0.226116
777340,-2022,26509,17587,7727,15220,0.144755,-0.0179417,0.0501895
777360,-2022,26482,17567,7704,15198,0.129463,0.0823303,0.243597
777380,-2017,26467,17555,7690,15184,-0.0930258,0.0597737,0.156502
777400,-2022,26466,17552,7685,15179,-0.0554673,0.00882418,0.141999
777420,-2022,26481,17559,7691,15184,0.226698,-0.0608131,0.0803349
777440,-2018,26512,17577,7707,15198,0.0754639,0.12686,0.0506682
777460,-2018,26557,17602,7731,15222,0.0773862,0.162825,0.384173
777480,-2022,26614,17636,7764,15255,-0.0501827,-0.194457,-0.0307524
777500,-2022,26683,17677,7806,15297,-0.102036,0.0957314,-0.448473
777520,-2022,26777,17734,7864,15354,0.14363,0.249417,0.316902
777540,-2018,26861,17785,7916,15404,-0.0307054,0.029716,0.520427
777560,-2018,26944,17836,7968,15454,-0.00664619,-0.141414,-0.319925
777580,-2022,27025,17885,8020,15504,-0.349263,-0.0803662,-0.370837
777600,2047,27097,17930,8067,15551,0.059123,-0.0249971,0.0286064
777620,2047,27159,17967,8109,15594,0.0864082,-0.144063,-0.647304
777640,2031,27207,17996,8143,15631,-0.00714987,0.275215,-0.24022
777660,2047,27240,18015,8169,15661,0.203078,0.330345,0.356135
777680,2024,27256,18025,8185,15680,-0.0475145,-0.263136,-0.626224
777700,2024,27257,18025,8190,15691,0.0320465,-0.156562,-0.605384
777720,2024,27244,18017,8186,15693,0.0113353,0.19682,-0.124554
777740,2024,27217,18000,8173,15688,-0.0104172,0.171023,0.16254
777760,2024,27180,17977,8152,15677,0.111184,-0.0905275,-0.201536
777780,-2024,27135,17949,8126,15660,-0.0865189,0.0137704,-0.387839
777800,-2017,27086,17920,8095,15640,0.00862913,-0.0034167,0.0188743
777820,-2017,27034,17888,8062,15615,0.0570676,-0.0600341,0.333766
777840,-2017,26981,17856,8027,15588,-0.0556317,-0.0374361,0.00691254
777860,-2017,26932,17826,7992,15561,-0.0734174,-0.0562084,0.000401264
777880,-2022,26887,17798,7960,15538,-0.0501711,0.00104647,0.124294
777900,-2022,26848,17773,7933,15518,-0.021404,0.0248025,0.501237
777920,-2018,26816,17753,7911,15503,0.180992,-0.0414047,0.344351
777940,-2017,26791,17737,7895,15493,-0.0914981,-0.0689902,-0.243507
777960,-2022,26774,17725,7884,15486,-0.0361876,-0.119713,0.210787
777980,-2018,26763,17717,7878,15484,-0.0748703,-0.151347,0.11459
778000,-2018,26758,17711,7877,15486,-0.0255094,-0.179101,0.015613
778020,-2021,26757,17708,7879,15493,0.0454882,0.103491,-0.0291526
778040,-2022,26759,17706,7885,15502,-0.102895,0.280841,1.00819
778060,-2022,26764,17707,7892,15513,0.0957483,-0.116133,0.398123
778080,-2017,26772,17710,7901,15523,-0.121823,-0.199728,-0.58957
778100,-2018,26781,17715,7911,15533,0.00285559,0.0753629,0.152207
778120,-2022,26790,17721,7919,15539,-0.0299557,0.247596,1.00415
778140,-2022,26799,17727,7926,15542,-0.00159021,0.0309473,-0.0257081
778160,-2018,26807,17732,7930,15544,-0.136878,0.00435889,-0.365995
778180,-2017,26814,17735,7934,15545,-0.0274819,0.0329369,0.0414767
778200,-2022,26819,17738,7935,15543,0.0421766,-0.173972,-0.450878
778220,-2022,26824,17741,7936,15540,-0.159799,0.152498,-0.246232
778240,1859,26831,17746,7939,15536,0.135963,0.282108,0.158956
778260,2047,26841,17754,7943,15534,-0.0696379,-0.0668896,-0.192397
778280,2047,26854,17763,7951,15533,-0.20896,-0.100457,-0.69249
778300,2031,26869,17774,7959,15534,0.153402,0.218576,0.0932501
778320,2047,26885,17784,7968,15537,0.089109,0.0592191,-0.0399611
778340,2024,26901,17794,7976,15539,-0.0099635,-0.173177,-0.858126
778360,2024,26914,17803,7982,15540,-0.0642997,0.122542,-0.334132
778380,2024,26925,17811,7986,15541,-0.0911029,0.0714644,0.226919
778400,2024,26934,17819,7988,15539,-0.0218702,-0.131112,-0.231422
778420,2024,26938,17824,7986,15532,-0.0753202,-0.0660383,-0.390053
778440,-2019,26935,17826,7980,15521,0.024044,0.100477,0.236465
778460,-1974,26926,17823,7968,15507,-0.00896207,-0.0226491,0.0585887
778480,-2017,26907,17812,7950,15490,-0.0228707,-0.271009,-0.591728
778500,-2022,26878,17795,7925,15467,0.0118705,0.0424005,-0.252084
778520,-2022,26840,17771,7895,15442,-0.0762919,0.319098,0.514914
778540,-2022,26794,17741,7861,15414,0.125548,0.0129518,0.454552
778560,-2021,26743,17709,7828,15386,0.0986435,-0.219129,-0.607185
778580,-2018,26691,17676,7797,15360,-0.017975,-0.0920074,-0.715003
778600,-2022,26641,17643,7770,15339,0.125846,0.196055,0.579615
778620,-2017,26597,17612,7748,15325,0.0571531,0.187898,0.397634
778640,-2017,26561,17587,7735,15320,0.0829803,0.0994569,0.0579083
778660,-2017,26537,17569,7731,15324,-0.00567377,0.148894,0.515993
778680,-2017,26527,17561,7738,15339,0.00551019,0.0855667,0.786703
778700,-2017,26534,17564,7757,15362,0.0869268,-0.0664024,0.221313
778720,-2017,26556,17579,7786,15394,0.0142017,0.029025,0.0633077
778740,-2018,26595,17605,7825,15434,0.130697,0.0628761,0.541326
778760,-2022,26650,17642,7873,15482,-0.153511,-0.127419,0.0696347
778780,-2022,26718,17688,7928,15535,-0.10443,-0.0585671,-0.0681665
778800,-2017,26796,17740,7987,15591,0.0186176,-0.034199,0.482898
778820,-2022,26880,17797,8047,15649,-0.0751596,-0.124147,0.0732213
778840,-2022,26965,17854,8105,15704,0.0126475,-0.11163,0.112955
778860,-2017,27049,17911,8161,15755,-0.152069,-0.135274,-0.34923
778880,-2018,27125,17963,8210,15800,-0.0655406,-0.0764382,-0.0803067
778900,1859,27193,18008,8252,15837,0.0221715,-0.0529288,-0.122181
778920,2047,27248,18045,8286,15868,-0.0547766,0.206673,-0.0580357
778940,2047,27291,18073,8312,15893,0.23365,0.0956988,0.201581
778960,2031,27318,18091,8329,15911,-0.0491657,-0.0551041,-0.404205
778980,2047,27330,18097,8336,15920,0.0189637,-0.00967807,-0.30738
779000,2024,27321,18089,8330,15920,0.0669464,0.155592,-0.0683264
779020,2024,27297,18072,8316,15912,0.116498,0.187945,0.204964
779040,2024,27260,18045,8296,15900,0.100837,0.0101394,-0.0268498
779060,2024,27213,18013,8272,15885,-0.0529891,-0.068642,-0.286411
779080,2024,27159,17976,8246,15871,-0.140222,0.118391,-0.184945
779100,2024,27099,17935,8218,15855,-0.00591382,0.156389,0.963078
779120,-2019,27035,17891,8189,15838,0.0961135,-0.415246,-0.652348
779140,-1976,26970,17847,8160,15822,-0.222353,-0.200076,-0.720585
779160,-2017,26905,17805,8133,15807,-0.148317,0.110841,0.380876
779180,-2022,26845,17766,8109,15793,-0.107134,-0.0590045,-0.0184187
779200,-2017,26793,17734,8090,15784,-0.0582177,-0.115273,-0.455848
779220,-2018,26753,17710,8079,15781,0.135609,0.0769293,-0.0306233
779240,-2022,26724,17695,8074,15783,0.0435221,0.0651217,0.170581
779260,-2018,26708,17687,8075,15789,0.0164224,-0.241783,-0.673222
779280,-2018,26703,17688,8081,15797,0.158975,-0.10476,-0.378229
779300,-2022,26710,17697,8092,15808,0.0959852,-0.0033031,-0.104476
779320,-2022,26730,17715,8109,15822,0.235338,0.123346,-0.0644897
779340,-2017,26764,17742,8133,15840,-0.051057,0.13587,0.303851
779360,-2021,26811,17779,8163,15861,0.120825,-0.0807115,0.405942
779380,-2022,26866,17821,8195,15881,0.0416111,-0.0912452,0.11993
779400,-2022,26924,17864,8226,15898,-0.231551,0.155015,0.900013
779420,-2018,26982,17908,8254,15911,0.132,-0.0781341,0.580146
