Time(mS),ppg,LPF1,LPF2,LPF3,LPF4,Acc x(m/s2),Acc y(m/s2),Acc z(m/s2)
453120,-2017,24734,15403,21761,15072,0.0073432,-0.0135123,-0.00619588
453140,-2018,24732,15402,21759,15071,-0.00316924,-0.000582411,0.00140318
453160,-2022,24730,15401,21758,15070,0.00487392,-0.0063939,-0.00619791
453180,-2018,24728,15400,21757,15070,0.013447,-0.00857371,0.00450638
453200,-2021,24727,15400,21757,15070,0.00882093,0.00344715,0.0129726
453220,-2022,24726,15400,21757,15070,0.000313919,-0.00921748,-0.00531204
453240,-2017,24725,15399,21757,15070,1.53E-06,-0.0102118,-0.00104718
453260,-2022,24723,15399,21757,15070,0.00337051,0.0135032,0.00540589
453280,-2021,24722,15398,21757,15069,0.00467977,-0.00412711,-0.00977294
453300,-2017,24720,15398,21757,15068,-0.00440131,-0.00425018,0.000105881
453320,-2022,24719,15397,21756,15067,-0.00709867,0.00195917,-0.000177906
453340,-2017,24717,15397,21756,15065,0.00619108,-0.00852799,0.00297521
453360,-2018,24715,15396,21756,15064,0.00442876,0.00720451,0.0133816
453380,-2022,24714,15396,21755,15063,-0.00325005,0.00855886,0.00545516
453400,-2017,24712,15395,21755,15061,-0.00660999,-0.00995899,0.00158379
453420,-2018,24710,15394,21754,15060,0.0034655,0.00244696,0.0137579
453440,-2022,24709,15394,21754,15059,0.0046348,-0.000636857,0.0019362
453460,-2018,24707,15393,21754,15058,0.000540154,-0.0169009,-0.0102731
453480,-2022,24706,15393,21755,15057,-0.0125863,-0.00486942,0.00243352
453500,-2022,24706,15393,21755,15057,-0.00356004,-0.00899458,-0.00155086
453520,-2017,24705,15392,21756,15057,0.00461107,-0.0124361,0.000530102
453540,1832,24704,15392,21756,15057,0.00165486,0.000116137,0.00860729
453560,2047,24703,15392,21756,15056,0.00380987,-0.0119628,0.00229505
453580,2047,24703,15391,21757,15056,0.00518869,-0.00400108,0.010872
453600,2031,24702,15391,21757,15056,0.0074693,0.0165008,0.0132202
453620,2047,24702,15391,21757,15056,0.00680593,0.00274331,0.00582751
453640,2024,24701,15391,21757,15055,-0.00414271,0.000636329,0.0144269
453660,2024,24700,15391,21756,15054,-0.00851272,0.00199862,0.0014491
453680,2024,24700,15390,21755,15053,0.00256193,-0.00548929,-0.00538544
453700,2024,24699,15390,21754,15052,0.000152781,0.00850876,0.01016
453720,2024,24698,15390,21752,15050,-0.00958253,0.0116155,-0.00145131
453740,2024,24697,15390,21751,15049,-0.00853061,-0.00604002,-0.0154636
453760,2024,24696,15390,21749,15048,-2.80E-05,0.0064079,-0.0126391
453780,2024,24695,15390,21747,15047,0.00862867,0.00410773,-0.00997595
453800,2024,24694,15390,21744,15046,0.00793476,-0.00184937,-0.0133926
453820,2024,24693,15390,21742,15045,-0.00170801,0.00584238,-0.00837574
453840,-2022,24692,15389,21740,15045,0.0116555,-0.00515189,-0.00711606
453860,-1972,24691,15389,21739,15044,0.0199234,-0.00369831,0.0134751
453880,-2017,24690,15389,21737,15045,0.0071396,0.0041658,0.00773968
453900,-2022,24689,15388,21737,15045,-0.00673658,-0.0163056,-0.00737582
453920,-2018,24688,15388,21736,15046,-0.00426483,-0.0159138,0.00611351
453940,-2022,24687,15387,21735,15046,-0.000060912,-0.00354777,0.00674209
453960,-2022,24686,15387,21735,15046,0.00130995,-0.0153944,-0.00844594
453980,-2018,24686,15387,21735,15046,-0.00945425,-0.0060108,0.00390281
454000,-2022,24686,15387,21735,15046,-0.00901062,0.00520532,0.00689065
454020,-2018,24686,15387,21736,15046,0.00666028,-0.00398183,-0.00243421
454040,-2022,24686,15388,21736,15045,0.00697559,0.0117401,0.0012528
454060,-2022,24685,15388,21736,15044,0.00228941,0.0103119,0.00214154
454080,-2017,24685,15388,21736,15041,-0.0020674,0.00068642,0.0038114
454100,-2022,24684,15388,21735,15039,0.00161419,0.0133349,-0.00220541
454120,-2022,24684,15388,21735,15036,0.00164803,0.00744151,-0.00321679
454140,-2018,24683,15388,21734,15034,-0.00246245,-0.00353022,-0.00803263
454160,-2022,24683,15388,21733,15032,-0.0149342,0.00322818,-0.00277723
454180,-2018,24682,15388,21733,15030,-0.00628936,-0.00560784,-0.0119546
454200,-2018,24681,15387,21731,15027,0.00227456,-0.00108701,0.0052126
454220,-2022,24679,15386,21730,15025,-0.00214653,0.0125077,0.00130884
454240,-2017,24678,15385,21729,15023,-0.00443216,-0.00682224,-0.00900992
454260,-2017,24676,15384,21727,15022,0.00204309,0.000322351,0.000758586
454280,-2022,24675,15382,21726,15021,0.0108933,0.00340679,-0.00318843
454300,-2018,24674,15381,21726,15021,0.00820818,-0.00756519,-0.0121846
454320,-2018,24673,15380,21726,15022,-0.007201,0.0051551,0.00900991
454340,-2022,24672,15378,21726,15023,-0.00909424,0.00848193,0.0104734
454360,2024,24671,15377,21727,15024,0.00154194,-0.00469671,0.00848995
454380,2047,24671,15377,21727,15026,-0.00242073,0.00510965,0.0124998
454400,2031,24671,15376,21728,15027,-0.0100218,-0.00418965,0.000604093
454420,2047,24671,15376,21729,15029,-0.0118848,-0.00865859,0.000281136
454440,2024,24672,15376,21730,15031,-0.00665244,0.0118778,0.00600193
454460,2024,24672,15376,21731,15033,0.00139515,0.00729838,-0.00308006
454480,2024,24673,15376,21731,15034,0.00240966,-0.0016495,-0.000262989
454500,2024,24673,15377,21731,15035,-0.0042861,0.00703833,0.00604492
454520,2024,24674,15377,21731,15035,0.00866441,0.00341219,0.00405849
454540,2024,24674,15378,21730,15035,0.00387222,0.0169941,0.018399
454560,2024,24674,15378,21728,15035,-0.00287716,0.0236161,0.0101272
454580,2024,24674,15378,21726,15034,-0.00861488,0.00440288,0.00549524
454600,2024,24674,15378,21724,15032,-0.00267101,0.0014896,-0.0038701
454620,2024,24673,15378,21721,15031,0.00224962,0.00298892,-0.00179426
454640,2024,24672,15378,21719,15029,0.00456823,-0.00902838,-0.0245421
454660,2024,24672,15378,21716,15028,-0.0058755,-0.00563975,-0.00629794
454680,-1995,24671,15378,21714,15027,-0.00239568,-0.00394843,-0.0134193
454700,-1976,24671,15378,21713,15026,0.0125623,-0.00575628,0.00352316
454720,-2021,24671,15378,21712,15025,0.00223258,0.0176437,0.024505
454740,-2022,24670,15379,21711,15025,-0.00485255,-0.000937117,0.00308986
454760,-2018,24670,15379,21711,15024,-0.00721539,-0.00926172,0.00962035
454780,-2022,24670,15379,21710,15023,-0.00194219,0.000867586,0.00546129
454800,-2022,24670,15380,21711,15024,0.00236839,-0.00962972,-0.00503277
454820,-2018,24671,15381,21711,15024,-0.00792598,-0.0123622,-0.012362
454840,-2022,24671,15381,21712,15024,-0.0179826,0.00721498,0.00383779
454860,-2022,24671,15382,21713,15024,0.000380413,0.00135367,-0.00664741
454880,-2017,24671,15382,21713,15023,0.0106941,0.00509073,0.0147869
454900,-2022,24671,15382,21712,15022,0.0110338,0.0143669,0.00873171
454920,-2018,24670,15382,21712,15021,0.00532383,-0.00258718,0.0112527
454940,-2022,24670,15382,21711,15020,0.00302408,0.00437391,0.00290244
454960,-2022,24670,15382,21711,15020,0.00319027,0.00423434,0.00267836
454980,-2018,24670,15382,21711,15019,0.0016324,-0.0109312,-0.0105003
455000,-2022,24670,15381,21711,15019,-0.00924816,-0.00974392,0.000215486
455020,-2022,24670,15381,21711,15019,-0.0102512,-0.011459,0.0030048
455040,-2018,24669,15380,21711,15018,-0.0035122,-0.00796108,0.015922
455060,-2022,24669,15380,21711,15017,-0.0066213,0.0110063,0.0218108
455080,-2022,24669,15379,21710,15016,-0.00889022,-0.00283655,0.000603656
455100,-2021,24668,15378,21710,15015,0.00189551,-0.00468147,0.0105151
455120,-2022,24668,15378,21710,15015,0.00442515,0.010687,0.00967639
455140,-2022,24668,15377,21711,15015,0.00194145,-0.00120957,-0.0134105
455160,-2021,24668,15377,21711,15014,-0.00416342,-0.00387067,-0.00975899
455180,-2022,24667,15376,21711,15014,-0.00997241,0.0145415,0.000277306
455200,1963,24667,15376,21711,15013,0.00454212,-0.000526042,-0.0156708
455220,2047,24667,15375,21711,15013,0.000135955,0.00848128,0.00128407
455240,2031,24666,15375,21710,15012,-0.00528705,0.00873177,-0.00682933
455260,2047,24666,15375,21710,15012,-0.00709468,-0.00243965,-0.00576328
455280,2024,24666,15375,21710,15012,-0.0012963,0.011425,-0.0126988
455300,2024,24667,15375,21709,15013,0.00614444,0.0168542,0.00405655
455320,2024,24667,15375,21709,15013,0.00850793,-0.000813887,-0.018701
455340,2024,24667,15375,21708,15014,-0.00265934,0.00214936,-0.0089218
455360,2024,24667,15375,21707,15014,-0.00119945,-0.00136955,-0.0232676
455380,2024,24667,15375,21706,15015,0.00727898,0.000694795,0.00554995
455400,2024,24667,15375,21704,15015,-0.00633448,0.0202023,0.0078206
455420,2024,24667,15375,21702,15015,-0.0153163,-0.00770649,-0.0165673
455440,2024,24667,15375,21700,15015,-0.00986941,-0.00782499,0.00549127
455460,2024,24667,15375,21698,15015,-0.000519776,0.00949939,0.00819354
455480,-2017,24666,15375,21696,15015,-0.00206016,0.00105476,-0.00802353
455500,-1960,24666,15375,21695,15015,-0.010208,-0.000227602,-0.00875998
455520,-2017,24666,15375,21694,15015,-0.00472563,0.0127814,0.00876278
455540,-2017,24665,15375,21692,15014,0.0132596,-0.00149383,-0.0102392
455560,-2017,24665,15375,21691,15013,0.0168539,0.00806625,-0.00622318
455580,-2018,24665,15375,21689,15011,0.0097056,0.0078391,-0.0111263
455600,-2017,24664,15375,21688,15010,0.00290014,-0.00728968,-0.00493457
455620,-2017,24664,15375,21688,15010,0.00177902,0.00670227,-0.00967933
455640,-2017,24664,15376,21688,15009,0.00217196,0.0093902,0.00284526
455660,-2018,24664,15376,21689,15009,-0.00400564,-0.00563588,-0.000870549
455680,-2022,24664,15377,21689,15009,-0.0178936,-0.00117587,0.00591336
455700,-2021,24664,15378,21689,15007,-0.0122264,-0.00652582,-0.0139288
455720,-2017,24663,15378,21689,15006,-0.00267263,0.00434972,0.0131055
455740,-2022,24663,15378,21689,15004,-0.00543111,0.0194027,0.00321783
455760,-2017,24662,15378,21688,15003,-0.00937182,-0.00178039,-0.0158614
455780,-2018,24662,15378,21688,15002,-0.000798652,-0.0103696,-0.021241
455800,-2022,24661,15377,21688,15000,0.00995348,-0.0112397,-0.0155744
455820,-2018,24661,15377,21688,14999,0.0102568,-0.0321314,-0.0363801
455840,-2018,24660,15377,21687,14997,-0.00410358,-0.0252636,-0.0141602
455860,-2022,24660,15377,21687,14995,-0.00568977,-0.00589421,0.00358696
455880,-2018,24659,15376,21686,14993,0.0102412,-0.00580022,0.019704
455900,-2018,24658,15375,21685,14990,0.00731656,0.0242369,0.05167
455920,-2022,24657,15374,21685,14988,-0.000253366,0.0160742,0.03543
455940,-2017,24656,15373,21685,14987,0.00164817,0.0014343,0.0294519
455960,-2022,24655,15372,21685,14986,0.0104381,0.00692589,0.0113714
455980,-2022,24654,15372,21685,14985,0.0123046,0.000952347,-0.00749607
456000,-2021,24653,15371,21686,14984,0.000698637,-0.0158418,-0.035358
456020,-2022,24652,15370,21686,14984,-0.0117504,-0.00383718,-0.0221375
456040,1888,24652,15370,21687,14983,0.00151614,-0.0103222,-0.0319913
456060,2047,24651,15369,21687,14983,0.00874304,-0.000079271,-0.00466186
456080,2047,24650,15369,21688,14983,-0.00667293,0.0203317,-0.00549539
456100,2031,24650,15369,21689,14983,-0.0150244,0.00574485,-0.0023211
456120,2047,24649,15369,21689,14983,-0.0120033,0.00953236,-0.00475048
456140,2024,24649,15369,21689,14982,-0.00424217,0.0122551,-0.00656601
456160,2024,24648,15369,21689,14982,-0.00410621,-0.00660573,-0.0212684
456180,2024,24648,15369,21688,14981,-0.0122643,-0.00699906,0.00108703
456200,2024,24647,15370,21688,14981,-0.00628399,-0.0153159,-0.0130958
456220,2024,24647,15370,21687,14980,0.00773937,-0.0232489,0.00459223
456240,2024,24646,15370,21686,14979,0.00629485,0.00588441,0.0256182
456260,2024,24646,15370,21684,14979,9.65E-05,0.00640252,0.0233543
456280,2024,24645,15370,21683,14979,0.00252806,0.0046258,0.0229921
456300,2024,24645,15370,21682,14979,0.0108218,0.0166583,0.0194373
456320,-2019,24645,15371,21681,14979,0.0151219,0.000238934,-0.00631073
456340,-1971,24646,15371,21680,14980,0.00854234,-0.0170911,-0.0227449
456360,-2017,24646,15372,21679,14981,-0.0042522,-0.000261707,-0.0155524
456380,-2021,24647,15373,21679,14981,0.00317665,-0.00842499,-0.0342098
456400,-2018,24648,15374,21679,14982,0.00233172,0.010594,0.00544138
456420,-2022,24648,15374,21679,14982,-0.00906686,0.0161077,-0.00460903
456440,-2022,24649,15375,21679,14983,-0.0135294,-0.00568569,-0.0068905
456460,-2017,24649,15376,21679,14983,-0.00742573,-0.0044821,-0.0103571
456480,-2022,24650,15376,21679,14984,-0.00451729,0.00316573,-0.00153263
456500,-2018,24651,15377,21680,14984,-0.0077097,-0.00958249,-0.0199027
456520,-2022,24651,15378,21680,14985,-0.0228199,0.00417456,0.00617536
456540,-2022,24651,15378,21681,14984,-0.0171368,0.0040108,0.00178567
456560,-2017,24651,15378,21681,14984,0.00376008,-0.00656549,0.0211771
456580,-2018,24651,15378,21680,14983,0.00554152,0.0076582,0.0254856
456600,-2018,24650,15377,21680,14983,0.00418807,-0.00564228,0.0101888
456620,-2017,24650,15377,21680,14982,0.00724496,0.00241053,0.0208932
456640,-2018,24650,15376,21680,14982,0.0112071,0.0197174,0.00882708
456660,-2021,24650,15376,21680,14982,0.0111184,0.00843598,-0.019402
456680,-2021,24649,15375,21680,14981,0.00421183,-0.00134202,-0.0160822
456700,-2022,24649,15375,21679,14980,-0.00379435,0.00834204,-0.0101647
456720,-2018,24648,15374,21678,14978,0.00271503,-0.00367892,-0.021738
456740,-2021,24647,15373,21678,14977,-0.0043482,0.008775,-0.00400592
456760,-2022,24646,15372,21677,14975,-0.0134701,0.007237,-0.00553571
456780,-2017,24645,15371,21676,14974,-0.0155732,-0.0161016,-0.010081
456800,-2018,24644,15370,21676,14973,-0.0116452,-0.00802155,-0.00269579
456820,-2022,24643,15369,21675,14971,-0.00299402,-0.00447625,-0.00393067
456840,-2018,24642,15368,21675,14970,0.00184992,-0.0167505,-0.00499172
456860,-2022,24640,15367,21675,14969,-0.0113532,-0.00158766,0.014914
456880,-2017,24639,15366,21674,14968,-0.00499918,-0.0128189,-0.00393245
456900,2016,24638,15365,21674,14967,0.00502515,-0.0174517,0.0148497
456920,2047,24637,15364,21674,14967,0.0037154,-0.00314315,0.0127772
456940,2031,24637,15363,21675,14967,-0.00425024,-0.00797485,0.00985536
456960,2047,24637,15363,21675,14968,-0.00412828,-0.000856281,0.00850534
456980,2024,24637,15363,21676,14969,-0.00365255,0.0159913,0.0226854
457000,2024,24637,15363,21676,14970,-0.00362323,-0.00676632,-0.0217138
457020,2024,24638,15364,21677,14971,-0.0106247,-0.0140646,-0.0168321
457040,2024,24639,15364,21678,14973,-0.0115423,-0.00710281,-0.0333665
457060,2024,24641,15365,21678,14976,0.00491694,-0.0119569,-0.0246926
457080,2024,24643,15366,21679,14978,0.00283798,0.0166758,-0.00563374
457100,2024,24646,15367,21680,14982,0.00465946,0.0100439,-0.00290856
457120,2024,24648,15369,21681,14985,0.00421982,-0.00866356,0.00395005
457140,2024,24652,15370,21682,14989,0.00748263,-0.00614379,0.0109354
457160,2024,24655,15372,21684,14993,0.00645265,-0.00835065,0.0119041
457180,-1990,24659,15374,21685,14997,-0.00318432,-0.0196832,-0.000726418
457200,-1994,24664,15376,21687,15001,-0.0161175,-0.00388144,0.0218475
457220,-2021,24668,15379,21689,15006,-0.00579667,-0.015588,-0.0112062
457240,-2018,24673,15381,21692,15011,0.00523899,-0.00866844,0.0144779
457260,-2022,24679,15384,21694,15015,0.000444452,0.00308085,-0.0017362
457280,-2018,24685,15386,21696,15020,-0.00182895,-0.0099363,-0.00744151
457300,-2021,24691,15389,21699,15024,-0.00145373,0.00113018,-0.0118253
457320,-2022,24698,15392,21702,15028,0.00416017,0.00952522,-0.0048442
457340,-2018,24705,15395,21706,15033,0.00793171,-0.00685818,-0.0212177
457360,-2022,24713,15398,21709,15037,-0.00323764,0.00108587,-0.00421354
457380,-2022,24722,15401,21713,15041,-0.00367595,0.000988693,-0.0115033
457400,-2021,24731,15405,21717,15045,0.00839421,-0.00221759,0.00640747
457420,-2022,24740,15408,21721,15050,0.00250397,0.0189306,0.025559
457440,-2022,24750,15411,21725,15054,-0.00551682,0.00463284,0.00283725
457460,-2018,24760,15415,21729,15059,-0.00268266,-0.0132694,-7.08E-06
457480,-2022,24770,15418,21734,15064,0.00189846,-0.00231419,0.0045419
457500,-2022,24781,15422,21740,15069,0.00806998,-0.00262815,-0.00179553
457520,-2018,24792,15427,21746,15075,-0.000114249,-0.00877231,-0.0140277
457540,-2021,24803,15431,21752,15080,-0.00748665,0.00842007,0.0020123
457560,-2017,24813,15435,21758,15085,0.00467415,-0.00289058,-0.00709198
457580,-2017,24823,15439,21764,15090,0.00863495,0.00576069,0.00887418
457600,-2017,24832,15443,21769,15095,0.00232283,0.00659968,-0.00176014
457620,-2017,24840,15447,21775,15099,-0.0057636,-0.00518411,0.00361658
457640,-2018,24850,15451,21782,15104,-0.00318437,0.00119896,0.00224248
457660,-2022,24858,15455,21787,15107,-0.00404597,0.00413372,-0.00489793
457680,-2018,24865,15459,21793,15111,-0.00235931,-0.0168938,-0.0256868
457700,-2022,24871,15462,21798,15114,-0.011078,-0.00802145,-0.00138765
457720,-2022,24877,15465,21803,15117,0.000260763,-0.0089788,-0.0083519
457740,2024,24883,15468,21808,15120,0.0104411,-0.0108789,0.0146193
457760,2047,24887,15471,21813,15124,0.00851107,0.00765956,0.0123863
457780,2031,24892,15474,21818,15127,0.0106334,-0.00194749,0.0278458
457800,2047,24896,15476,21823,15131,0.00886874,-0.00331526,0.00465721
457820,2024,24900,15478,21828,15135,0.0105284,0.00618466,0.010418
457840,2024,24905,15481,21833,15140,0.00803562,-0.00659112,-0.010175
457860,2024,24909,15483,21839,15145,0.00360586,-0.0107294,-0.00578764
457880,2024,24913,15486,21844,15151,-0.00607516,-2.93E-05,-0.0140995
457900,2024,24918,15488,21849,15156,0.00279263,-0.0103397,-0.0197804
457920,2024,24923,15491,21854,15162,0.00447835,0.0117924,0.0167576
457940,2024,24928,15494,21859,15167,-0.00713876,0.0136252,-0.000469062
457960,2024,24934,15497,21864,15172,-0.00810721,-0.00334354,0.00238078
457980,-2022,24940,15501,21868,15177,-0.00225453,0.0041209,0.00349357
458000,-1976,24947,15505,21872,15182,0.00561223,-0.000548907,0.0044185
458020,-2017,24955,15510,21876,15186,0.00235248,-0.0180985,-0.0164642
458040,-2018,24963,15514,21880,15189,-0.00953982,-0.00271606,0.00352418
458060,-2022,24971,15519,21883,15192,0.00266636,-0.0117296,-0.00903144
458080,-2017,24979,15523,21885,15194,0.0147466,-0.0060529,0.0169809
458100,-2022,24986,15527,21887,15195,0.00515754,0.0102747,0.0211908
458120,-2018,24993,15530,21889,15196,-0.00411654,-0.00604261,0.010708
458140,-2017,24999,15534,21891,15198,-0.000168232,-0.0130499,0.0101103
458160,-2022,25005,15537,21893,15199,0.00716726,-3.73E-05,0.0113825
458180,-2017,25010,15539,21895,15202,0.00696686,-0.0118863,-0.0150993
458200,-2018,25015,15542,21898,15204,-0.0108762,-0.00585429,-0.00637227
458220,-2022,25020,15544,21901,15206,-0.0120527,0.00615537,-0.00267774
458240,-2017,25023,15545,21903,15209,0.0048599,-0.000846306,0.00768913
458260,-2018,25026,15546,21905,15212,0.00441931,0.0143761,0.0211994
458280,-2022,25028,15548,21908,15214,-0.00377048,0.00515013,0.00383241
458300,-2018,25030,15549,21910,15217,-0.00428974,-0.00439635,0.00486463
458320,-2017,25032,15550,21913,15219,0.000613402,0.011342,0.00657039
458340,-2022,25033,15551,21915,15221,0.00501399,0.00673977,-0.00577861
458360,-2017,25035,15552,21917,15223,0.00298727,-0.0078637,-0.012044
458380,-2018,25035,15553,21919,15223,-0.00459934,0.00119339,0.00366164
458400,-2022,25035,15553,21919,15222,0.00468389,-0.0119223,-0.0116348
458420,-2018,25034,15553,21919,15220,0.0105404,-0.0019595,0.0164898
458440,-2018,25031,15553,21918,15217,0.00168683,0.0102409,0.0154037
458460,-2022,25028,15551,21916,15213,-0.00466374,-0.0051473,0.0099649
458480,-2021,25024,15550,21913,15209,-0.00221565,-0.00148432,0.00903961
458500,1920,25018,15547,21910,15204,0.00261685,0.00159973,0.00571838
458520,2047,25012,15544,21907,15199,0.00893227,-0.0171434,-0.0168117
458540,2047,25005,15541,21903,15193,-0.00331791,-0.000248466,0.00688438
458560,2031,24996,15536,21898,15187,-0.00420986,-0.0003081,-0.0155178
458580,2047,24987,15531,21892,15180,0.00798069,-0.00769999,-0.00148591
458600,2024,24978,15525,21885,15172,0.00513393,0.0142929,0.00317727
458620,2024,24967,15520,21878,15165,-0.00097388,0.00566783,-0.0062874
458640,2024,24957,15514,21870,15158,-0.00106658,-0.00635456,-0.0139112
458660,2024,24947,15508,21862,15151,0.00115495,0.0133341,0.0058572
458680,2024,24938,15501,21854,15144,0.00537418,0.00153206,-0.0145176
458700,2024,24928,15495,21845,15137,-0.00112424,-0.00883308,-0.00716904
458720,2024,24918,15489,21836,15130,-0.0107165,0.00195802,0.00357532
458740,2024,24908,15483,21826,15123,0.00155363,-0.00940302,-0.000922262
458760,2024,24898,15476,21815,15115,0.00328169,0.00955327,0.0295003
458780,-2022,24888,15470,21805,15108,0.00104274,0.0103169,0.0191
458800,-1976,24878,15464,21796,15101,0.00246852,-0.00638535,0.0195502
458820,-2017,24868,15459,21787,15094,0.00782598,-0.003535,0.011784
458840,-2022,24857,15453,21778,15088,0.0104815,0.00304397,0.00969846
458860,-2022,24846,15448,21770,15081,0.008542,-0.0153061,-0.0127103
458880,-2021,24834,15442,21762,15073,-0.00349463,0.00140932,0.00271898
458900,-2022,24822,15437,21754,15066,-0.00144293,-0.00695358,-0.0219195
458920,-2018,24810,15431,21748,15059,0.00653209,-0.0120589,0.00236698
458940,-2022,24797,15426,21741,15053,0.000196393,0.0069828,0.00414717
458960,-2022,24785,15421,21736,15046,-0.00787749,-0.00411895,0.00175899
458980,-2018,24774,15417,21732,15041,-0.00874079,-0.0100738,-0.00888855
459000,-2022,24764,15412,21728,15035,6.54E-06,-0.00101708,0.00943562
459020,-2022,24754,15409,21724,15031,0.00444078,-0.01486,-0.0102111
459040,-2017,24745,15405,21721,15027,0.00183465,-0.0171224,-0.00270974
459060,-2022,24737,15402,21719,15023,-0.00731932,-0.000200195,0.0060553
459080,-2022,24729,15399,21717,15020,0.00807339,-0.00804787,0.00665291
459100,-2021,24723,15396,21716,15017,0.00993379,0.00547702,0.0263203
459120,-2022,24716,15393,21714,15014,0.000498626,0.00671022,0.0129031
459140,-2022,24711,15391,21713,15011,-0.00272085,-0.0100471,0.00510176
459160,-2018,24706,15389,21712,15009,-0.0025746,0.00580916,0.00703493
459180,-2022,24701,15387,21711,15006,8.04E-05,0.0112295,-0.00458439
459200,-2018,24697,15385,21710,15003,-0.00352012,-0.0088827,-0.0202624
459220,-2018,24692,15383,21709,14999,-0.0135855,-0.00184914,-0.012786
459240,-2022,24687,15381,21707,14996,-0.00352064,-0.0128985,-0.03025
459260,-2021,24682,15378,21705,14992,0.00445628,-0.00887941,-0.00829447
459280,1920,24677,15376,21703,14988,-0.00128971,0.0101619,0.00407944
459300,2047,24673,15373,21700,14984,-0.00723559,-0.00288046,-0.00248464
459320,2047,24669,15371,21698,14980,0.000271068,-0.00619946,0.00497899
459340,2031,24665,15369,21695,14976,0.00895316,0.00604464,0.0112356
459360,2047,24661,15367,21693,14973,0.0130881,-0.0168141,-0.0171587
459380,2024,24658,15365,21690,14969,0.00130392,-0.0108185,0.00908268
459400,2024,24655,15363,21688,14966,-0.00161626,-0.000323929,0.00957058
459420,2024,24652,15361,21685,14963,0.011491,-0.01134,0.0134348
459440,2024,24650,15360,21683,14960,0.00946517,0.000449346,0.0151696
459460,2024,24648,15359,21681,14958,0.00299065,0.000474669,0.0162504
459480,2024,24647,15357,21679,14957,-0.00352352,-0.00851705,0.00453314
459500,2024,24645,15357,21678,14956,0.000373096,0.0105004,0.0123124
459520,2024,24644,15356,21676,14956,0.000638312,0.0110524,-0.00114623
459540,2024,24643,15355,21675,14956,-0.0025032,-0.00574453,-0.00903209
459560,2024,24642,15355,21674,14956,-0.0154044,0.0102118,-0.0056286
459580,-2022,24641,15354,21673,14956,-0.000549762,-7.69E-05,-0.0198606
459600,-1974,24641,15354,21673,14957,0.00851518,0.0048748,-0.00564615
459620,-2017,24640,15353,21673,14959,0.002539,0.0135968,-0.00939204
459640,-2022,24640,15354,21674,14960,0.0025899,-0.00299881,-0.006257
459660,-2018,24640,15354,21674,14961,0.00362883,-0.00296703,-0.0122169
459680,-2021,24640,15354,21674,14961,0.0109926,0.00882911,0.00704232
459700,-2021,24640,15354,21674,14961,0.0082042,-0.0035498,-0.0030367
459720,-2017,24640,15355,21674,14961,-0.00187923,-0.00313151,0.0136977
459740,-2022,24640,15355,21674,14960,-0.002116,-0.00800512,0.00264465
459760,-2017,24640,15355,21674,14959,0.011646,-0.0153943,0.0106591
459780,-2021,24640,15356,21674,14957,0.00444759,0.00611084,0.0196201
459800,-2022,24639,15356,21673,14955,-0.0044402,0.00425907,0.00604853
459820,-2018,24639,15356,21672,14953,-0.00421315,-0.00676189,0.00121773
459840,-2022,24638,15355,21672,14951,0.000904801,0.0129006,0.0160613
459860,-2022,24637,15355,21671,14950,0.00658273,0.00213792,-0.00615832
459880,-2018,24635,15354,21670,14948,-0.0037818,-0.00985595,-0.0121948
459900,-2022,24634,15353,21669,14946,-0.0135997,0.00405438,-0.00482272
459920,-2022,24632,15352,21668,14945,-0.00369227,-0.000976064,-0.0100481
459940,-2018,24631,15350,21667,14943,0.00238052,0.00682623,-0.00194629
459960,-2022,24629,15349,21667,14942,-0.00368962,0.0118241,0.00572156
459980,-2022,24627,15348,21666,14942,-0.0088549,-0.00170701,0.00222323
460000,-2018,24625,15347,21666,14941,-0.00342131,0.00486368,0.0142601
460020,-2022,24624,15346,21666,14941,0.00155344,0.0159222,0.0107982
460040,1832,24622,15345,21667,14940,0.00940085,-0.00633273,-0.00498817
460060,2031,24621,15344,21667,14940,-0.00444498,0.00226655,0.00820425
460080,2047,24620,15343,21667,14940,-0.00131454,-0.00100817,-0.010664
460100,2031,24618,15343,21668,14939,0.00678385,-0.00343628,0.00437512
460120,2047,24617,15342,21668,14938,0.0046166,0.010987,0.00837913
460140,2024,24616,15341,21667,14938,-0.00183087,0.001774,0.00631916
460160,2024,24615,15341,21666,14936,-0.00385803,-0.00921061,-0.0043967
460180,2024,24613,15340,21665,14935,0.000442138,0.00607849,0.0116838
460200,2024,24612,15339,21664,14934,-8.66E-05,-0.00496196,-0.0169996
460220,2024,24611,15338,21662,14932,-0.00445646,-0.0123196,-0.00787802
460240,2024,24609,15337,21660,14931,-0.01231,0.00127161,-0.00317646
460260,2024,24607,15335,21657,14929,-0.000734343,-0.00782936,-0.00708657
460280,2024,24605,15333,21654,14927,0.00207037,0.00549168,0.00684935
460300,2024,24603,15332,21651,14925,-0.000392168,0.0124687,0.00424572
460320,-2017,24601,15330,21648,14924,0.000826811,-0.00351237,0.0030388
460340,-1958,24599,15329,21645,14922,0.00505013,0.0111918,0.00250926
460360,-2017,24597,15327,21643,14922,0.00820163,0.0180781,0.000393811
460380,-2018,24596,15326,21642,14921,0.00450609,0.00021845,-0.00945037
460400,-2017,24594,15325,21640,14921,-0.00561423,0.00594227,0.00218295
460420,-2022,24592,15324,21638,14920,-0.000259716,-0.00454809,-0.0142172
