"time,sec","ppg heart rate, bpm",wi1,wi2,wi3,wi4,"candidate heart rate, bpm",
112.16,76.538,6.8007,-10.98,16.451,-12.288,74.799,
113.16,77.179,-4.7246,4.2842,-3.8253,3.5198,72.876,
113.16,77.179,12.717,-6.1687,-4.8662,-1.8485,72.601,
113.16,77.179,-8.2054,21.583,-31.42,18.435,75.989,
113.16,77.179,-2.6148,-3.8499,-3.5273,10.044,77.362,
114.16,78.003,-0.52567,-0.94761,-0.83081,1.5503,73.975,
114.16,78.003,-1.9604,5.7415,-0.43474,-3.5336,75.348,
114.16,78.003,8.3941,-1.2567,-2.8365,-4.3445,77.911,
114.16,78.003,5.6885,-14.826,26.513,-17.502,69.122,
115.16,79.193,-4.291,2.8159,-2.5307,3.2616,74.432,
115.16,79.193,0.84362,-5.4958,-1.1433,5.9249,75.348,
115.16,79.193,24.135,-25.583,17.142,-16.074,76.996,
115.16,79.193,7.4279,1.7204,-9.5241,0.33804,79.285,
116.16,79.742,-1.7928,1.1838,-1.9655,1.8125,75.256,
116.16,79.742,-0.5659,-6.1577,-0.11461,6.9192,75.623,
116.16,79.742,22.889,-24.574,16.897,-15.412,80.292,
116.16,79.742,7.5172,-0.49543,-9.1736,2.196,81.94,
117.16,80.017,-4.832,3.5499,-2.5537,3.0998,75.714,
117.16,80.017,-19.878,28.89,-26.375,17.768,81.39,
117.16,80.017,-0.21022,-4.503,-3.2166,8.0156,76.08,
117.16,80.017,17.251,0.78856,-19.667,1.4099,83.588,
118.16,79.926,-3.69,3.427,-3.0306,2.5498,76.08,
118.16,79.926,-16.488,22.361,-22.706,17.269,81.482,
118.16,79.926,8.4246,-1.1192,-10.817,3.4749,82.764,
118.16,79.926,-1.7374,-5.7222,2.5364,4.9433,75.531,
119.16,79.468,-3.7114,3.2555,-3.1824,2.8897,76.172,
119.16,79.468,19.593,-26.854,22.648,-15.784,66.925,
119.16,79.468,0.20544,-5.2325,-2.0179,7.1368,77.362,
119.16,79.468,11.528,6.0532,-20.843,3.1964,84.778,
120.16,78.461,-2.7508,2.9064,-3.2919,2.372,76.263,
120.16,78.461,-18.78,26.821,-23.678,16.002,64.27,
120.16,78.461,1.7281,-7.3363,-0.097049,5.7724,118.84,
120.16,78.461,12.704,4.0952,-19.576,2.7893,56.671,
121.16,76.721,2.5794,-0.87024,-2.2587,1.3103,75.897,
121.16,76.721,0.76373,-7.6463,1.4174,5.3348,78.918,
121.16,76.721,14.458,-1.0518,-11.105,-2.7154,58.502,
121.16,76.721,18.816,-25.165,21.834,-15.441,62.439,
122.16,74.799,-2.3392,3.1217,-2.1915,0.63983,72.968,
122.16,74.799,-6.7682,20.51,-21.895,8.4233,60.242,
122.16,74.799,1.2026,-6.2259,-0.47098,5.4575,49.438,
122.16,74.799,15.493,-5.9291,-5.9634,-3.7393,65.002,
123.16,73.517,0.73989,-5.4734,6.1341,-2.127,98.694,
123.16,73.517,-7.2445,14.666,-9.8702,2.1454,72.51,
123.16,73.517,5.2724,-3.3254,-9.2856,7.1881,64.911,
123.16,73.517,-14.206,-3.4539,4.1424,13.602,56.305,
124.16,72.601,-2.0622,-0.9777,1.2699,0.99908,48.248,
124.16,72.601,-13.955,-2.6777,12.399,4.5443,99.792,
124.16,72.601,2.8546,-7.1105,-1.7601,6.0834,62.622,
124.16,72.601,16.773,-25.178,20.951,-12.608,98.419,
125.16,72.418,-2.294,-0.35524,0.69502,1.1882,65.643,
125.16,72.418,-9.907,-5.7446,8.4787,7.537,99.152,
125.16,72.418,-14.823,21.801,-16.136,9.2231,54.199,
125.16,72.418,7.1302,-7.6193,-14.411,14.945,65.002,
126.16,72.693,-4.4636,2.2215,1.2186,0.29089,64.178,
126.16,72.693,4.6234,-5.0147,-6.4116,6.5922,65.094,
126.16,72.693,-7.6324,-6.2514,6.3785,7.9253,99.243,
126.16,72.693,-13.116,19.897,-17.922,11.368,99.518,
127.16,73.7,-4.2754,2.1452,1.5099,-0.11113,63.629,
127.16,73.7,4.3057,-6.214,-4.8985,6.5817,65.186,
127.16,73.7,-9.5548,-3.6904,4.7855,8.893,99.701,
127.16,73.7,-10.385,17.476,-18.352,11.387,49.988,
128.16,74.341,3.5714,-1.1644,-0.80981,-0.84092,64.27,
128.16,74.341,-8.7283,-5.0753,4.877,9.3435,100.62,
128.16,74.341,12.338,-19.605,13.778,-6.7275,48.798,
128.16,74.341,-4.0412,2.48,15.716,-13.997,66.101,
129.16,74.799,-2.266,0.9557,-1.0015,1.5365,64.911,
129.16,74.799,-14.434,18.368,-19.868,16.157,103.09,
129.16,74.799,-4.7342,-10.809,6.6671,9.0291,81.116,135.04
129.16,74.799,10.675,-7.4527,-14.5,11.277,126.98,
130.16,74.707,-2.1477,0.95098,-0.48481,0.91283,65.277,
130.16,74.707,5.4863,-7.4576,-2.1758,4.082,73.151,
130.16,74.707,-10.362,-3.5053,5.7857,8.2758,83.862,
130.16,74.707,-8.5302,13.324,-22.924,18.255,65.186,
131.16,74.341,2.1859,-1.1061,-0.51859,0.22258,64.819,
131.16,74.341,17.689,-18.531,-0.58987,1.2532,61.798,
131.16,74.341,10.39,7.5892,-4.1409,-13.892,131.74,
131.16,74.341,4.6887,-17.512,34.687,-21.839,66.101,
132.16,73.7,1.2927,-0.22899,-0.90205,-0.93017,64.087,
132.16,73.7,-6.3916,-0.91358,0.67115,6.4879,129.27,
132.16,73.7,5.8807,-5.0156,-6.6108,5.8145,72.968,
132.16,73.7,-12.884,30.246,-34.244,16.912,76.08,
133.16,73.151,1.009,0.68606,-3.2918,2.3896,89.905,
133.16,73.151,-6.5173,6.7948,6.1831,-6.3398,61.34,
133.16,73.151,5.3567,5.1153,-5.7787,-4.7241,128.72,
133.16,73.151,13.711,-37.57,47.134,-23.202,73.334,
134.16,72.693,0.97358,-0.48898,0.81788,-0.50637,91.187,
134.16,72.693,-2.2211,-2.1781,-2.0357,6.5085,129.46,
134.16,72.693,7.8731,-2.8945,-4.8049,-0.19801,61.707,
134.16,72.693,-10.264,29.085,-33.7,15.004,73.059,
135.16,72.327,-0.16536,1.2518,-0.79165,0.49891,91.553,
135.16,72.327,-2.0158,-1.9498,-2.2517,6.2652,128.63,
135.16,72.327,7.6161,-3.4453,-3.8543,-0.28932,62.347,
135.16,72.327,-9.7185,27.563,-32.838,14.973,72.601,
136.16,72.144,-0.75219,2.2954,-1.9625,1.2162,60.608,
136.16,72.144,-10.21,26.414,-30.726,14.417,72.601,
136.16,72.144,1.5659,3.2892,0.28073,-5.1691,127.44,
136.16,72.144,7.7707,-3.8427,-3.5767,-0.3137,62.897,
137.16,72.235,-0.90666,1.9238,-1.2372,1.0156,61.066,
137.16,72.235,8.0413,-3.6397,-4.1933,-0.14373,63.538,
137.16,72.235,1.7915,2.6489,1.0358,-5.5008,126.71,
137.16,72.235,-9.021,24.242,-28.428,13.128,72.327,
138.16,71.96,-1.5965,2.9824,-2.0953,1.5012,61.432,
138.16,71.96,8.7606,-4.9399,-3.4367,-0.28765,63.08,
138.16,71.96,9.8934,-26.726,31.878,-14.929,73.151,
138.16,71.96,2.1569,2.251,1.3837,-5.813,126.43,
139.16,71.594,-1.537,2.8883,-2.2331,1.6799,62.256,
139.16,71.594,-9.7228,22.288,-26.099,13.38,73.242,
139.16,71.594,8.0836,-4.8583,-2.9532,-0.19416,104.19,
139.16,71.594,2.3167,2.1082,0.99504,-5.4287,126.89,
140.16,71.228,1.8269,-4.3477,3.8317,-2.0834,65.46,
140.16,71.228,-10.82,30.77,-36.387,16.193,58.228,
140.16,71.228,10.651,-6.3781,-3.3752,-0.83187,104.37,
140.16,71.228,-2.602,-2.7496,-1.8789,7.2604,127.99,
141.16,70.404,0.59989,-0.12429,-0.67835,-0.59827,64.087,
141.16,70.404,-0.71394,-6.8666,2.5268,5.0209,130.83,
141.16,70.404,12.079,-7.599,-2.9844,-1.448,104.28,
141.16,70.404,-7.6394,16.29,-19.015,10.402,71.136,
142.16,70.587,-0.92472,-1.6609,2.4764,-0.69228,45.959,
142.16,70.587,12.28,-6.1316,-4.964,-1.273,45.868,
142.16,70.587,-1.1539,-5.4974,0.56939,6.1484,130.92,
142.16,70.587,-14.317,34.729,-42.02,21.58,70.129,
143.16,70.496,1.9579,-0.15463,-0.73018,-0.28873,117.74,
143.16,70.496,8.4157,-2.5449,-7.6497,1.6681,50.629,
143.16,70.496,1.9904,1.8003,1.741,-5.6583,130.55,
143.16,70.496,8.3938,-13.464,11.512,-6.4981,69.855,
144.16,70.862,1.8899,0.49785,-2.3815,0.79071,117.19,
144.16,70.862,7.0644,-0.32666,-9.7719,2.8744,49.713,
144.16,70.862,2.357,2.0295,1.6703,-6.1246,119.29,
144.16,70.862,-11.121,14.92,-9.5103,5.7281,70.496,
145.16,71.686,-1.1128,-0.51525,0.38586,0.46013,116.27,
145.16,71.686,-4.5561,-1.9614,-0.21128,6.8589,116.46,
145.16,71.686,15.853,-3.4114,-18.289,5.8442,112.15,
145.16,71.686,-11.198,16.503,-12.222,6.9434,70.953,
146.16,72.144,-0.92087,-0.98161,0.836,0.27846,111.79,
146.16,72.144,-3.6046,-2.1517,-0.41104,6.3083,115.36,
146.16,72.144,14.991,-2.6415,-17.282,4.899,52.094,
146.16,72.144,-11.05,15.299,-11.137,6.9025,71.32,
147.16,72.876,-0.35699,-2.7234,2.8853,-0.57386,97.229,
147.16,72.876,-2.8526,-2.393,-1.4471,6.8576,113.89,
147.16,72.876,-11.756,22.592,-25.039,13.976,72.327,
147.16,72.876,18.683,-8.5795,-11.866,1.6695,119.75,
148.16,73.151,-0.82314,-0.82176,-0.049988,0.9158,95.581,
148.16,73.151,-3.7744,-2.7023,0.3091,6.3251,113.98,
148.16,73.151,-10.423,14.877,-11.375,6.943,72.601,
148.16,73.151,14.893,-3.9719,-17.043,6.166,73.883,
149.16,72.876,1.2924,0.6507,0.04729,-1.2121,93.75,
149.16,72.876,4.5689,2.9447,-0.74766,-6.9277,113.98,
149.16,72.876,11.893,-18.162,15.257,-9.0243,72.784,
149.16,72.876,19.26,-6.4079,-19.325,6.4953,88.257,
150.16,72.418,1.3783,0.069674,-0.041151,-0.60154,87.891,
150.16,72.418,4.3644,2.4306,-0.7291,-6.178,114.72,
150.16,72.418,9.6477,-14.076,11.181,-6.7945,72.876,
150.16,72.418,16.853,-5.69,-17.131,5.9709,88.257,
151.16,71.686,1.6999,-0.63371,0.6615,-0.96293,85.693,
151.16,71.686,2.0069,2.8759,-0.9067,-4.1212,115.54,
151.16,71.686,-7.8257,10.123,-9.1642,6.9815,72.327,
151.16,71.686,10.755,-5.0248,-11.011,5.2327,102.91,
152.16,70.953,-2.1166,0.97924,2.1004,-1.7265,83.862,
152.16,70.953,7.3943,-2.0406,-3.5394,-2.0565,101.9,
152.16,70.953,0.74106,-7.8015,1.7453,5.1625,83.862,
152.16,70.953,11.145,-19.911,34.773,-25.922,71.228,
153.16,70.679,1.6079,-1.1374,1.0635,-0.75065,83.313,
153.16,70.679,7.6434,-1.9509,0.079381,-5.8927,116.46,
153.16,70.679,2.8419,-6.4835,0.38695,3.1767,119.38,
153.16,70.679,-7.877,21.068,-33.815,20.774,70.129,
154.16,70.679,-1.5572,-1.0737,2.7881,-0.92313,82.123,
154.16,70.679,8.4845,-3.4802,0.088953,-5.2862,116,
154.16,70.679,9.0945,-25.123,40.869,-24.713,68.756,
154.16,70.679,1.0473,-5.8565,-0.18044,4.9688,82.397,
155.16,71.32,2.313,-0.19894,-1.1898,-0.16737,80.109,
155.16,71.32,7.891,-4.619,-0.14517,-3.3902,115.36,
155.16,71.32,-1.1046,-3.2354,-1.0474,5.4112,117.65,
155.16,71.32,8.1362,-22.093,33.181,-19.212,67.566,
156.16,72.052,2.966,-1.2655,1.2015,-2.1524,78.552,
156.16,72.052,6.831,0.061205,-2.8743,-4.2479,115.36,
156.16,72.052,3.5108,-7.2709,1.6931,2.0171,70.679,
156.16,72.052,11.279,-20.44,33.704,-24.718,64.636,
157.16,73.151,-2.2355,0.2823,0.33701,0.85889,76.263,
157.16,73.151,6.6376,0.083464,-1.7371,-5.1938,79.468,
157.16,73.151,3.391,-6.0272,-0.48096,3.039,71.96,
157.16,73.151,5.4403,-9.7225,15.105,-10.835,64.27,
158.16,73.792,2.5375,-0.77969,1.3267,-2.3316,75.165,
158.16,73.792,5.7631,2.3478,-4.2231,-4.0742,79.01,
158.16,73.792,-12.077,18.953,-27.635,20.97,64.178,
158.16,73.792,4.3266,-6.4256,0.28607,1.7924,72.052,
159.16,74.158,-2.8935,0.8431,-0.35842,1.6561,74.615,
159.16,74.158,-7.7876,2.1028,3.2963,2.6093,80.292,
159.16,74.158,0.10123,-5.1591,-0.87638,5.9778,73.7,
159.16,74.158,12.746,-20.087,27.264,-20.054,64.545,
160.16,74.066,-4.2054,4.1246,-4.0422,3.3916,74.341,
160.16,74.066,-8.8327,4.5264,1.9145,2.6298,66.925,116.27
160.16,74.066,6.0318,-11.832,19.351,-13.737,67.383,
160.16,74.066,-1.2942,-5.3576,0.80235,5.8103,74.249,
161.16,74.158,-2.366,1.5635,-0.02732,0.073074,73.608,
161.16,74.158,1.1367,-4.4065,-3.1913,6.3184,74.066,
161.16,74.158,8.7064,-0.66088,-3.5878,-4.6165,56.03,
161.16,74.158,13.9,-27.121,40.523,-27.421,67.474,
162.16,73.975,-3.1628,1.6072,-2.5083,3.3199,74.066,
162.16,73.975,7.3757,-11.067,17.352,-13.818,70.496,
162.16,73.975,-9.3141,4.3344,3.5764,1.5134,55.481,
162.16,73.975,-3.8194,-9.5247,2.6851,10.857,73.517,
163.16,74.432,-1.2496,1.6411,-2.663,1.5093,73.517,
163.16,74.432,10.799,-11.947,13.949,-12.932,71.869,
163.16,74.432,15.684,1.6821,-16.21,-1.0413,67.932,
163.16,74.432,-1.3355,-8.2209,-4.2932,13.822,75.073,
164.16,74.524,-3.2868,2.5735,-1.5123,1.4753,74.249,
164.16,74.524,-10.486,2.2352,7.1952,1.1876,67.932,
164.16,74.524,8.9554,-11.435,16.484,-14.148,71.411,
164.16,74.524,-4.5134,-9.3851,-0.14868,13.909,74.249,
165.16,75.165,-1.0103,3.118,-3.441,2.0914,74.432,
165.16,75.165,2.2375,-4.7742,-1.6736,4.3368,75.806,
165.16,75.165,7.473,-18.762,33.917,-22.425,68.665,
165.16,75.165,19.571,-1.572,-4.8344,-13.158,71.411,
166.16,75.531,0.38932,-0.41122,1.1362,-0.34452,74.707,
166.16,75.531,-5.3814,10.624,-17.853,12.691,67.474,
166.16,75.531,1.9676,-6.1633,-0.48856,4.6835,75.165,
166.16,75.531,18.937,-2.7017,-6.7417,-9.4502,93.75,
167.16,75.989,2.2824,-2.6937,4.2979,-4.6382,75.531,
167.16,75.989,8.1124,-18.294,33.933,-23.462,67.841,
167.16,75.989,20.179,-2.4163,-4.4051,-13.162,74.799,
167.16,75.989,-3.9837,7.1527,-0.44229,-2.7012,75.897,
168.16,76.355,-0.24449,0.71093,-1.0224,-0.21813,75.897,
168.16,76.355,-2.9397,4.8512,4.123,-6.0031,75.623,
168.16,76.355,6.4704,-24.974,42.86,-24.495,67.749,
168.16,76.355,20.74,-3.7942,-2.4604,-14.427,77.087,
169.16,76.538,-1.3091,0.28147,1.5848,-1.3316,93.109,
169.16,76.538,-0.10981,4.6658,1.5658,-5.9991,76.08,
169.16,76.538,10.579,-1.1202,-5.7461,-3.793,78.278,
169.16,76.538,9.5969,-22.623,38.915,-25.927,69.58,
170.16,76.721,-0.16917,-0.018287,-1.2867,2.2395,76.08,
170.16,76.721,4.9274,-5.6024,-1.4868,2.0141,77.271,
170.16,76.721,18.205,3.5068,-10.695,-10.86,78.186,
170.16,76.721,10.078,-22.264,36.31,-24.09,71.777,
171.16,77.087,-2.3878,0.02383,0.79699,0.80401,74.982,
171.16,77.087,-8.8122,1.5706,5.591,1.8149,78.186,
171.16,77.087,1.1679,-6.919,1.0471,4.7564,76.172,
171.16,77.087,11.848,-19.958,34.61,-26.561,75.714,
172.16,77.179,-1.603,1.7508,-1.1305,0.20872,74.158,
172.16,77.179,-1.7578,6.3254,1.7862,-6.2589,74.89,
172.16,77.179,12.706,-2.0059,-6.2244,-4.5267,76.996,
172.16,77.179,6.8019,-25.379,46.401,-27.981,76.63,
173.16,77.362,-3.0154,3.1985,-3.3778,2.4309,73.334,
173.16,77.362,12.707,-5.4005,-2.163,-5.2856,75.439,
173.16,77.362,-1.7766,11.917,-22.235,12.256,77.82,
173.16,77.362,0.9052,-5.2929,-2.9826,7.3334,74.615,
174.16,77.728,1.1044,0.046185,1.5661,-1.9709,74.158,
174.16,77.728,3.415,-3.6896,-2.3115,2.7403,73.975,
174.16,77.728,9.5528,-16.727,27.599,-20.709,78.186,
174.16,77.728,-13.962,-5.6774,17.387,2.3822,72.693,
175.16,78.369,1.2939,-2.2877,1.9838,-0.2223,74.615,
175.16,78.369,9.4507,-19.533,25.615,-15.71,78.552,
175.16,78.369,5.7958,9.8695,-4.9183,-10.564,75.989,
175.16,78.369,19.481,-7.1142,-15.722,3.2786,70.77,
176.16,78.735,4.0171,-3.8258,1.3587,-0.81102,75.623,
176.16,78.735,17.143,-22.404,18.71,-13.811,79.01,
176.16,78.735,16.426,-5.4128,-17.17,5.8935,71.32,
176.16,78.735,7.8516,6.9555,-2.2429,-12.504,76.813,
177.16,79.01,-2.497,1.964,0.28462,-0.51011,76.263,
177.16,79.01,21.514,-9.5656,-13.04,0.80989,62.805,
177.16,79.01,-9.326,-3.589,-2.3769,15.191,77.728,
177.16,79.01,-8.8442,22.302,-24.899,11.528,56.763,
178.16,78.644,-3.254,3.7047,-1.3945,0.20855,76.172,
178.16,78.644,18.467,-22.096,16.925,-13.685,79.285,
178.16,78.644,-5.4628,-4.203,-4.4585,13.844,77.454,
178.16,78.644,-6.3065,-2.0003,9.4115,-1.0243,58.777,
179.16,77.911,-1.8988,5.0838,-3.6442,-0.25877,75.897,
179.16,77.911,-4.3162,-6.112,-2.9855,13.02,77.454,
179.16,77.911,20.843,-24.141,15.31,-12.387,100.43,
179.16,77.911,12.821,4.1903,-20.284,3.47,58.228,
180.16,77.362,-1.5782,2.3648,-3.0692,1.5165,76.263,
180.16,77.362,20.556,-23.447,15.285,-12.657,100.89,
180.16,77.362,-0.56632,-5.171,-1.0432,6.8365,77.911,
180.16,77.362,-14.26,-5.2237,20.624,-1.3183,56.946,
181.16,76.996,-2.5269,3.1609,-0.79003,-0.61579,74.89,
181.16,76.996,-5.0141,-5.5054,-2.7481,12.989,76.263,
181.16,76.996,21.548,-22.663,13.76,-12.939,100.89,
181.16,76.996,-11.845,-6.3121,21.572,-3.3557,57.312,
182.16,77.271,-4.4049,4.5664,-0.8272,-0.056724,73.425,
182.16,77.271,-0.60434,-3.4699,-2.4572,6.3659,78.644,
182.16,77.271,16.329,-17.002,7.7147,-7.5559,100.89,
182.16,77.271,-7.1415,-8.0065,14.216,1.0692,59.875,
183.16,78.186,1.4267,-0.27214,-0.033137,-1.8945,99.792,
183.16,78.186,2.4587,-4.7537,-5.7766,8.0195,81.024,
183.16,78.186,13.841,7.3979,-12.271,-8.759,62.256,
183.16,78.186,10.608,-13.507,8.4297,-5.4469,100.8,
184.16,79.559,-4.239,3.5845,-1.1462,1.0363,48.889,
184.16,79.559,21.671,-24.424,12.377,-10.015,99.701,
184.16,79.559,10.755,5.6793,-19.95,3.4011,64.087,
184.16,79.559,-0.98432,-6.3159,-0.62977,7.9243,66.101,
185.16,80.383,-1.8173,1.7441,0.13487,-0.84064,66.193,
185.16,80.383,12.133,-12.123,4.5973,-4.6729,98.877,
185.16,80.383,3.5677,5.5552,-3.4179,-5.6621,65.46,
185.16,80.383,4.0171,-0.53666,-15.837,12.185,67.017,
186.16,80.841,4.3382,-4.1233,1.4582,-0.92612,65.369,
186.16,80.841,4.4753,-2.9754,-6.8301,5.1995,67.017,
186.16,80.841,17.864,-17.539,12.03,-12.801,98.328,
186.16,80.841,3.2203,5.6447,-3.7601,-5.0619,66.833,
187.16,81.207,4.0535,-3.6816,1.0432,-0.67854,64.819,
187.16,81.207,2.5323,-6.5127,-2.1657,5.9438,66.193,
187.16,81.207,16.637,-12.083,9.5655,-14.527,98.328,
187.16,81.207,5.1117,8.1213,-13.77,0.50386,68.848,
188.16,81.207,-3.8803,3.4718,-1.242,0.89051,64.728,
188.16,81.207,20.432,-18.17,8.3357,-11.001,97.595,
188.16,81.207,4.6646,-3.468,-7.4706,6.2131,68.573,
188.16,81.207,-2.7122,-5.8322,3.9673,4.5498,68.573,
189.16,80.841,-1.286,0.79551,-0.8174,0.5244,64.911,
189.16,80.841,-12.104,12.384,-6.4935,6.268,101.17,
189.16,80.841,3.6264,5.331,-3.4351,-5.5391,134.49,
189.16,80.841,5.3437,-2.9049,-8.9066,6.4796,68.756,
190.16,80.383,-1.9727,2.6193,-2.367,0.96515,65.002,
190.16,80.383,3.8814,0.38329,-8.8045,4.6491,68.665,
190.16,80.383,-22.449,21.027,-6.9786,8.6976,104.19,
190.16,80.383,2.5138,4.7195,-1.5578,-5.6254,133.12,
191.16,79.926,-2.516,1.9782,-0.096959,-0.14399,64.453,
191.16,79.926,1.8135,7.8456,-2.3588,-7.2392,131.65,
191.16,79.926,6.0614,-0.44684,-11.428,5.7552,69.122,
191.16,79.926,-28.686,21.516,-7.3822,14.708,104.74,
192.16,79.468,-2.3953,-0.25657,3.1907,0.22245,63.995,
192.16,79.468,11.577,-5.9499,-6.3827,0.9234,69.122,
192.16,79.468,3.3413,4.1113,0.66222,-8.0036,131.01,
192.16,79.468,14.414,-21.497,24.157,-17.263,80.658,
193.16,79.102,-2.0087,2.3342,-1.7503,0.627,62.531,
193.16,79.102,11.526,-7.0276,-6.7621,2.1901,91.095,
193.16,79.102,-12.098,27.11,-35.148,20.329,80.475,
193.16,79.102,-4.4315,-4.9787,0.079628,9.3315,130.37,
194.16,78.918,-0.83884,1.1195,-2.0124,0.94157,60.974,
194.16,78.918,-1.5702,-4.3989,0.59251,5.4257,129.36,
194.16,78.918,-13.387,25.215,-27.936,16.35,80.2,
194.16,78.918,10.212,-2.8976,-7.1649,-0.13205,59.509,
195.16,78.918,0.39619,-1.1325,2.6084,-1.0886,60.425,
195.16,78.918,9.4202,-3.6139,-5.1207,-0.62733,126.34,
195.16,78.918,-11.733,24.39,-28.178,15.785,80.658,
195.16,78.918,1.1586,4.1704,-0.31456,-5.0615,128.27,
196.16,79.285,0.51157,-1.4922,2.7393,-0.98346,60.516,
196.16,79.285,-10.236,23.407,-24.287,11.445,82.489,
196.16,79.285,9.2719,-3.3671,-5.4741,-0.37569,126.34,
196.16,79.285,1.9754,2.3861,1.4233,-5.8401,127.08,
197.16,79.834,0.85657,-1.9772,3.1885,-1.2932,61.157,
197.16,79.834,12.198,-23.916,24.482,-13.125,70.496,
197.16,79.834,8.2681,-2.021,-6.3641,0.17554,126.34,
197.16,79.834,1.3382,3.5427,0.37302,-5.2924,126.25,
198.16,80.383,0.49355,-0.41552,1.2577,-0.54374,61.981,
198.16,80.383,0.91118,4.1641,-0.12173,-5.0008,125.89,
198.16,80.383,8.6935,-2.7044,-5.995,0.034608,62.531,
198.16,80.383,-12.41,23.13,-24.624,14.105,70.953,
199.16,81.024,0.68812,-0.94913,1.7616,-0.71411,62.714,
199.16,81.024,2.0227,2.383,0.93757,-5.3921,126.34,
199.16,81.024,-11.935,23.427,-23.268,12.05,71.411,
199.16,81.024,8.1019,-2.7029,-5.7149,0.35483,61.89,
200.16,81.299,1.4508,-3.4716,2.9835,-1.737,64.27,
200.16,81.299,-6.2103,15.21,-18.159,9.0361,80.017,
200.16,81.299,-2.0413,-3.9421,-0.99185,7.0141,127.35,
200.16,81.299,11.273,-5.5241,-4.6238,-1.086,92.651,
201.16,81.207,0.353,1.2636,-2.3339,-0.078349,113.89,
201.16,81.207,11.289,-4.0936,-6.8363,-0.28137,105.56,
201.16,81.207,-2.6556,-2.8566,-1.8347,7.3165,130.92,
201.16,81.207,-16.881,36.882,-34.807,14.972,76.538,
202.16,80.75,-2.5386,1.3546,-0.99647,1.3932,46.143,
202.16,80.75,11.248,-4.7233,-6.3754,-0.2374,45.776,
202.16,80.75,-1.5356,-5.724,1.2995,6.0392,131.2,
202.16,80.75,-16.294,30.985,-33.99,19.537,79.285,
203.16,80.292,2.4024,-1.1693,0.0027471,-0.44999,119.57,
203.16,80.292,8.7571,-2.5932,-7.7057,1.4379,50.72,98.511
203.16,80.292,0.74386,4.1366,-0.28807,-4.6493,130.55,
203.16,80.292,-15.36,24.506,-21.871,12.953,79.834,
204.16,80.017,2.7172,-1.2777,-0.92193,0.28478,117.92,
204.16,80.017,19.651,-9.2048,-12.202,1.4976,97.687,
204.16,80.017,1.1517,3.7873,0.63492,-5.5973,119.29,
204.16,80.017,-12.043,23.973,-23.085,11.295,95.49,
205.16,80.566,4.6019,-2.3579,-2.3243,0.83118,116.18,
205.16,80.566,21.791,-9.0792,-14.583,1.3915,97.229,
205.16,80.566,2.3083,0.91308,1.5582,-4.7151,119.02,
205.16,80.566,-13.944,25.266,-23.505,12.442,79.926,
206.16,81.207,1.492,0.60489,-2.283,0.97978,112.15,
206.16,81.207,7.6799,-4.7499,-3.4743,0.38613,113.98,
206.16,81.207,-5.6398,13.663,-16.768,8.7468,80.566,
206.16,81.207,2.5018,2.5858,-1.162,-3.9667,113.98,
207.16,82.031,1.5735,-1.0828,0.71629,-0.42229,111.6,
207.16,82.031,5.6514,-1.0984,-6.6436,2.0363,116.36,
207.16,82.031,3.8198,-0.4044,2.196,-5.6738,112.24,123.69
207.16,82.031,-14.442,26.427,-24.582,12.849,81.573,
208.16,82.855,1.1964,-0.34961,-0.06086,0.00057083,95.673,
208.16,82.855,7.4582,-2.9475,-5.7223,1.1408,56.03,
208.16,82.855,2.7306,1.8914,-0.39951,-4.2672,60.516,
208.16,82.855,-4.6579,12.09,-15.785,8.4597,83.313,
209.16,83.679,1.9413,-0.67649,0.080375,-0.56268,94.025,
209.16,83.679,8.6803,-3.8299,-6.2297,1.2887,55.847,
209.16,83.679,2.7297,2.5904,-1.0547,-4.3617,61.798,
209.16,83.679,-5.2834,14.358,-19.07,10.109,83.588,
210.16,84.32,1.434,-0.40065,-0.30573,0.080368,88.44,
210.16,84.32,8.1442,-4.2014,-4.5548,0.51875,55.115,
210.16,84.32,2.578,2.5391,-1.4936,-3.6631,65.277,
210.16,84.32,-3.3334,10.605,-14.799,7.6058,84.137,
211.16,85.419,0.90184,0.52682,-1.0448,0.38876,85.785,
211.16,85.419,2.4317,0.079016,1.1421,-3.7924,66.101,
211.16,85.419,5.1971,-3.0734,-2.9906,0.76923,51.27,
211.16,85.419,-3.1935,7.4905,-9.8973,5.6115,84.137,
212.16,86.517,0.98459,1.4952,-4.0649,2.3651,83.954,
212.16,86.517,5.8563,-2.524,-4.6384,1.0717,45.868,
212.16,86.517,-3.2959,-0.91975,-2.0816,6.28,66.833,84.32
212.16,86.517,-12.94,31.777,-42.747,23.861,85.144,
213.16,87.067,0.66172,0.79384,-1.7606,1.1007,83.496,
213.16,87.067,6.3732,-3.0968,-3.3064,-0.091711,62.256,
213.16,87.067,2.1342,2.5684,-1.0336,-3.6595,118.93,
213.16,87.067,-10.347,26.991,-36.098,19.534,86.884,
214.16,87.341,2.005,-1.8841,1.4533,-0.81609,81.665,
214.16,87.341,5.8675,-2.1493,-5.6598,1.8161,104.74,
214.16,87.341,3.6495,-0.25235,2.0209,-5.4551,118.84,
214.16,87.341,-9.7601,23.811,-31.908,18.263,85.144,
215.16,87.433,0.9353,0.40414,-1.256,0.70132,80.475,
215.16,87.433,0.86927,-3.1905,-1.5571,3.7945,82.306,
215.16,87.433,6.9083,-0.84669,-2.3758,-3.8004,117.65,
