"time,sec","ppg heart rate, bpm",wi1,wi2,wi3,wi4,"candidate heart rate, bpm",
254.16,80.658,-0.54655,6.1891,-10.573,4.9273,82.123,
254.16,80.658,13.238,-11.469,-3.672,1.9354,53.558,
255.16,83.496,-0.049269,0.59905,0.23031,0.0037926,76.721,
255.16,83.496,0.63063,0.79755,0.93452,-2.4716,77.454,
255.16,83.496,11.47,-9.6945,-4.4848,2.9409,54.749,
255.16,83.496,0.023106,6.1971,-11.619,5.5311,82.947,
256.16,85.327,0.2501,0.45968,-0.44829,0.54546,76.996,
256.16,85.327,1.3573,0.40967,0.31167,-2.0784,77.087,
256.16,85.327,-4.1607,9.6758,-8.9475,3.3741,55.939,
256.16,85.327,9.1109,-5.4604,-8.6505,5.1292,84.595,
257.16,86.426,0.32314,0.18624,-0.75039,1.0405,80.475,
257.16,86.426,0.12004,1.6571,-0.14759,-1.5584,73.883,
257.16,86.426,3.8803,-0.60625,-9.3704,6.0215,85.968,
257.16,86.426,7.222,-7.1125,1.9206,-2.0059,55.573,
258.16,86.792,0.096509,-0.53554,-0.07579,-0.27394,100.34,
258.16,86.792,-0.41895,-1.7574,0.53099,1.6626,72.876,
258.16,86.792,-3.1507,4.9232,-7.805,6.0484,86.7,
258.16,86.792,-8.291,6.6606,4.4957,-2.9973,55.298,
259.16,86.517,0.28543,-0.25713,0.35345,0.41698,66.65,
259.16,86.517,0.083074,2.6238,-1.1883,-1.4111,131.74,
259.16,86.517,9.1749,-5.4567,-7.8867,4.194,56.396,
259.16,86.517,-5.9531,7.6306,-8.5962,7.0351,86.7,
260.16,86.426,-0.61165,1.0089,0.29073,0.093535,46.783,
260.16,86.426,0.32285,2.5505,-1.4432,-1.4589,132.02,
260.16,86.426,9.0987,-7.1381,-5.0806,3.4533,58.044,
260.16,86.426,-2.5823,5.4165,-9.1646,6.3459,86.243,
261.16,86.975,0.41647,0.14633,-0.52284,0.75842,64.911,
261.16,86.975,0.90216,2.0025,-1.4158,-1.4885,133.3,
261.16,86.975,6.1162,-3.759,-9.0404,6.5852,56.763,
261.16,86.975,6.8441,-7.7478,4.9064,-3.9327,60.974,
262.16,87.891,1.2306,-0.35708,-1.0135,0.92427,62.714,
262.16,87.891,1.0494,1.6697,-1.2533,-1.524,134.22,
262.16,87.891,8.0148,-6.0431,-7.8462,5.6026,56.213,
262.16,87.891,-4.5816,5.7394,-6.3168,5.1482,87.25,
263.16,89.355,0.22939,0.30113,-0.088016,0.36536,64.728,
263.16,89.355,0.62253,1.8744,-0.95615,-1.5677,134.67,
263.16,89.355,-3.2583,4.9659,-7.0941,5.3421,70.221,
263.16,89.355,8.7276,-6.9921,-5.1382,3.4524,55.573,
264.16,90.454,0.56402,0.28611,-1.2675,1.212,63.904,
264.16,90.454,-1.8666,5.3766,-8.7297,5.0205,89.905,
264.16,90.454,3.2164,0.52295,0.039856,-3.7305,65.094,
264.16,90.454,9.1649,-7.0844,-6.5413,4.3849,53.833,
265.16,91.278,-0.58302,-0.26592,0.32531,-0.27318,65.002,
265.16,91.278,-2.4943,-1.2914,1.327,2.6781,64.362,
265.16,91.278,-1.3643,4.868,-9.1031,5.6648,91.095,
265.16,91.278,-10.99,9.0334,3.9406,-1.9731,53.467,
266.16,91.827,1.3493,-0.61575,-0.031608,0.080145,64.728,
266.16,91.827,3.2368,1.532,-2.4742,-2.4267,63.538,
266.16,91.827,14.038,-10.417,-6.8468,3.0824,51.91,
266.16,91.827,-2.5016,5.3627,-8.9099,6.3077,91.919,
267.16,92.194,-0.013962,0.35062,-0.43746,0.90981,64.819,
267.16,92.194,-0.79534,2.0079,0.50471,-1.5681,63.354,
267.16,92.194,7.4622,-5.2693,-2.0565,-0.14062,55.756,66.925
267.16,92.194,0.070985,5.6924,-12.176,6.6953,91.919,
268.16,92.468,-0.80574,1.3435,-0.84722,1.1269,64.178,
268.16,92.468,1.3836,0.50745,0.79931,-2.5987,62.073,
268.16,92.468,1.6983,7.1408,-15.658,6.8204,92.377,
268.16,92.468,22.617,-17.427,-4.8931,-0.24751,55.664,
269.16,92.468,1.3691,-0.43015,-0.37987,0.24632,89.996,
269.16,92.468,0.37781,1.1622,-0.30143,-1.3396,61.249,
269.16,92.468,9.708,-6.7937,-3.6978,0.66301,54.291,
269.16,92.468,0.01339,6.2097,-13.088,7.3073,93.201,
270.16,92.194,0.43446,0.11399,0.24443,0.0070446,91.003,
270.16,92.194,-0.66859,1.6576,0.511,-1.6195,60.059,
270.16,92.194,5.2442,1.2742,-12.304,6.1255,92.834,
270.16,92.194,16.501,-15.321,2.1357,-3.7327,126.16,
271.16,91.461,-0.2762,0.37816,1.0478,-0.3704,91.736,
271.16,91.461,1.0794,0.071823,0.55325,-1.8744,60.15,
271.16,91.461,2.6776,1.1561,-7.0986,3.5793,50.079,
271.16,91.461,9.0032,-8.1392,0.30497,-1.3273,58.502,
272.16,90.637,0.77315,-0.31105,0.51763,-0.19713,92.56,
272.16,90.637,1.2457,0.32565,-0.22792,-1.4766,60.516,
272.16,90.637,10.39,-8.7596,-1.1793,-0.62247,49.622,
272.16,90.637,0.65742,-6.4064,12.43,-7.2203,89.447,
273.16,89.813,-0.39501,0.52603,0.85521,-0.20417,93.933,
273.16,89.813,0.065128,1.2016,0.16914,-1.5497,61.798,
273.16,89.813,5.8281,-1.8279,-6.7183,2.9594,48.065,89.722
273.16,89.813,-8.9656,12.203,-8.8718,6.1126,84.503,
274.16,89.355,-0.14204,0.76461,-0.067044,0.26109,125.61,
274.16,89.355,0.54823,1.0532,-0.49495,-1.2165,62.988,
274.16,89.355,0.69859,5.3439,-12.309,6.645,87.799,
274.16,89.355,16.65,-13.56,-2.3066,-0.91023,47.241,
275.16,88.989,-1.0325,0.18269,0.32746,-0.27874,125.15,
275.16,88.989,0.72502,-1.777,-0.64419,1.7953,65.46,
275.16,88.989,0.70021,2.2933,-6.279,3.4278,87.067,
275.16,88.989,-18.012,14.173,3.7169,0.40875,46.051,
276.16,88.806,-1.7968,1.4046,1.693,-0.53676,99.609,
276.16,88.806,-1.7221,2.9192,-0.14282,-1.1918,66.01,
276.16,88.806,20.288,-14.674,-5.0782,-0.46089,60.699,
276.16,88.806,-1.2932,7.9462,-13.526,7.5313,68.848,
277.16,88.715,-1.0597,0.7318,-0.69868,0.2466,47.058,
277.16,88.715,0.88933,-2.7291,0.14459,1.7474,66.101,
277.16,88.715,2.4333,2.7685,-8.9121,3.9353,67.108,
277.16,88.715,-25.638,19.774,5.4535,0.63643,58.319,
278.16,88.44,0.60109,-0.25194,0.68388,-0.25907,115.54,
278.16,88.44,-0.19359,1.7439,-0.15116,-1.5001,120.57,
278.16,88.44,2.2965,4.632,-12.642,6.1483,66.559,
278.16,88.44,17.105,-13.44,-2.7197,-1.2068,57.037,
279.16,88.074,-0.24804,0.65158,0.37998,0.022616,117.19,
279.16,88.074,-0.68947,2.4737,-0.56236,-1.3066,119.66,
279.16,88.074,8.2918,-5.8091,-2.4451,-0.034587,58.411,
279.16,88.074,0.22188,5.7994,-11.811,6.0992,63.629,
280.16,87.799,0.05278,0.78777,-0.052992,0.0053989,115.63,
280.16,87.799,-0.52078,2.105,-0.527,-1.234,120.85,
280.16,87.799,-4.7422,-3.7152,14.81,-6.6945,62.439,
280.16,87.799,17.912,-12.581,-4.2522,-1.286,104.37,
281.16,87.25,0.76307,0.095114,-0.31009,0.25649,113.16,
281.16,87.25,0.08836,1.6559,-0.22611,-1.6014,124.69,
281.16,87.25,3.333,3.6557,-12.234,5.3987,62.622,
281.16,87.25,16.181,-12.915,-2.0096,-1.4999,104.19,
282.16,86.426,0.090225,0.37753,-0.16887,0.51575,111.69,
282.16,86.426,5.0898,-1.6711,-0.10976,-3.2996,124.69,
282.16,86.426,8.6912,-3.7483,-7.4423,2.567,104.1,
282.16,86.426,-5.3946,10.2,-8.2076,3.6542,61.34,
283.16,85.327,0.98159,-1.149,-0.17354,-0.4718,111.15,
283.16,85.327,1.9665,-6.2186,3.4494,0.70923,61.707,
283.16,85.327,-19.489,14.254,3.4046,1.8951,106.11,
283.16,85.327,4.4647,2.0176,-12.659,6.394,84.869,
284.16,84.32,-1.4764,1.9223,-0.21474,0.5911,111.42,
284.16,84.32,-0.7123,2.6296,1.4118,-3.4605,89.539,
284.16,84.32,18.883,-14.852,-2.4015,-1.604,106.93,
284.16,84.32,2.555,5.1718,-14.078,6.6151,83.679,
285.16,83.221,-0.43656,1.1948,-0.69024,0.76587,113.34,
285.16,83.221,1.5618,1.4927,0.49379,-3.5814,87.799,
285.16,83.221,-3.323,-5.2501,15,-6.6199,82.397,
285.16,83.221,19.036,-17.386,1.018,-2.7979,86.7,
286.16,82.489,-0.84926,1.7406,-0.66866,0.61079,116.91,
286.16,82.489,-3.7859,6.2601,-0.54265,-2.1444,86.517,
286.16,82.489,3.3365,2.2206,-11.202,5.7357,82.672,
286.16,82.489,15.937,-12.781,-1.3634,-1.8455,88.715,
287.16,81.94,-1.9727,2.3485,-0.29475,0.76248,84.229,
287.16,81.94,18.557,-14.529,-0.73589,-3.2395,87.982,
287.16,81.94,-9.4861,13.209,-3.999,0.29106,83.954,
287.16,81.94,1.0655,6.1519,-16.329,9.4007,81.024,
288.16,81.573,-1.3363,1.8196,-0.31263,0.6663,83.221,
288.16,81.573,1.4225,0.04592,0.17269,-1.683,84.686,
288.16,81.573,16.906,-14.859,-1.4331,-0.54126,57.678,
288.16,81.573,3.5462,2.3271,-12.896,7.283,80.383,
289.16,80.933,-0.67258,0.85259,-0.044552,0.67832,82.397,
289.16,80.933,1.2622,0.3107,0.26302,-1.7576,83.038,
289.16,80.933,19.393,-19.638,5.8901,-6.0306,59.875,
289.16,80.933,11.235,-4.7198,-14.259,8.0153,59.235,
290.16,80.383,0.90993,-0.03734,-0.58787,0.54138,81.299,
290.16,80.383,0.81418,0.73691,-1.056,-0.60486,80.2,
290.16,80.383,3.677,0.93117,-13.761,9.5855,52.643,
290.16,80.383,17.162,-16.587,2.0979,-3.1786,66.101,
291.16,79.468,-2.3776,3.5821,-2.1072,1.7556,80.566,
291.16,79.468,7.9478,-7.9594,2.3367,-2.2089,52.368,
291.16,79.468,0.86524,0.83259,-1.4001,-0.44936,79.468,
291.16,79.468,5.8475,-2.2755,-11.033,7.5965,52.277,
292.16,78.735,0.49296,0.5428,-1.261,1.0539,78.461,
292.16,78.735,2.0611,-0.62026,-0.043769,-1.5406,78.461,
292.16,78.735,6.3682,-7.6319,5.245,-4.149,79.102,
292.16,78.735,9.1786,-6.0164,-9.2907,6.0892,52.002,
293.16,78.278,-0.49032,1.4435,-1.1247,1.0153,75.806,
293.16,78.278,1.541,0.092507,-0.83311,-0.89691,77.728,
293.16,78.278,7.9978,-8.9165,3.9649,-3.1549,81.39,
293.16,78.278,-6.6073,3.079,10.156,-6.8243,50.812,
294.16,78.278,-0.16864,0.93087,-0.66593,0.72438,74.707,
294.16,78.278,1.6025,0.39255,-0.87272,-1.1735,76.355,
294.16,78.278,8.2688,-9.0796,4.0121,-3.2988,90.088,
294.16,78.278,-7.9377,3.1142,13.295,-8.6446,79.559,
295.16,78.918,-0.33653,0.85489,0.073234,0.20578,74.432,
295.16,78.918,-0.1811,1.5069,0.19075,-1.6109,73.792,
295.16,78.918,8.3067,-8.0895,0.48414,-0.69697,62.988,
295.16,78.918,2.5398,2.3026,-13.254,8.7997,78.918,
296.16,79.559,-0.69209,1.4195,-0.35818,0.43888,73.608,
296.16,79.559,-0.73412,2.3389,0.42265,-2.1077,73.425,
296.16,79.559,11.304,-11.279,1.7321,-1.7696,62.622,
296.16,79.559,5.346,1.7459,-16.971,10.156,78.369,
297.16,80.383,-2.2917,2.8604,-0.38807,0.58795,72.876,
297.16,80.383,10.598,-13.036,10.604,-8.0819,76.904,
297.16,80.383,11.877,-9.8753,-8.989,7.4287,81.207,
297.16,80.383,4.6937,1.4245,-9.4743,3.4957,72.693,
298.16,80.841,0.45346,-0.27732,1.2136,0.0059255,73.608,
298.16,80.841,3.4951,-0.29892,-0.30262,-2.8894,72.601,
298.16,80.841,7.1225,-8.2295,3.2243,-2.2682,49.622,
298.16,80.841,7.427,-1.9823,-14.961,9.8682,80.933,
299.16,80.933,0.87542,-0.4237,-2.6276,0.80082,73.334,
299.16,80.933,0.0064644,-1.6579,-0.33057,1.944,73.608,
299.16,80.933,-9.4051,8.4901,1.7094,-0.84655,105.29,
299.16,80.933,0.042267,5.8567,-16.015,10.608,81.94,
