"time,sec","ppg heart rate, bpm",wi1,wi2,wi3,wi4,"candidate heart rate, bpm",
593.16,69.305,-0.073559,0.3764,-0.81365,-0.092036,63.812,
593.16,69.305,1.5987,-0.019519,0.58735,-0.26505,48.615,
593.16,69.305,-0.18807,-0.97356,-0.34299,1.5133,69.031,
593.16,69.305,2.5171,-1.904,0.65118,-1.6273,48.065,
594.16,68.481,-0.013408,-0.31901,-0.36627,-0.27055,59.784,
594.16,68.481,-1.2035,-0.36556,1.0711,0.34405,49.622,
594.16,68.481,1.5531,-1.3841,0.47157,-0.72886,48.798,
594.16,68.481,0.23306,-0.76972,-1.1407,1.6885,67.291,
595.16,67.932,0.024874,0.25664,-0.6181,-0.19142,48.889,
595.16,67.932,1.515,0.0055444,0.67409,-0.57778,54.108,
595.16,67.932,1.2281,-1.4076,-0.87982,0.91962,68.207,
595.16,67.932,-2.0959,2.0897,-0.4562,1.5955,62.531,
596.16,67.2,-0.02205,0.36912,-0.59009,-0.18505,49.072,
596.16,67.2,1.4203,0.091693,0.58562,-0.39748,55.847,
596.16,67.2,0.91996,-1.1758,-0.95983,0.91481,67.749,
596.16,67.2,-1.9596,1.7282,-0.50475,1.7376,63.446,
597.16,67.383,0.062432,-0.42442,0.65544,0.11367,49.164,
597.16,67.383,1.0644,0.37208,0.59566,-0.24433,56.213,
597.16,67.383,1.9024,-1.5499,0.86438,-1.8006,65.552,
597.16,67.383,1.5219,-1.6925,-0.80189,0.81751,68.298,
598.16,68.024,0.16613,0.10008,0.43761,0.19336,57.495,
598.16,68.024,-0.83291,-1.0196,0.93071,0.66947,53.558,
598.16,68.024,2.1666,-1.7551,-1.2925,0.74847,67.932,
598.16,68.024,2.9395,-2.0883,1.3116,-2.5967,66.742,
599.16,68.573,0.1461,0.35683,-0.0042571,0.38367,55.115,
599.16,68.573,-0.19099,0.49784,-0.85795,0.089267,53.375,
599.16,68.573,-0.54589,-1.0575,-0.38393,1.8954,54.932,
599.16,68.573,4.0027,-3.1802,0.1838,-1.0708,67.291,
600.16,68.939,-0.31037,-0.11413,-0.13269,-0.35929,58.228,
600.16,68.939,1.1236,-0.64884,-1.3519,0.29134,68.115,
600.16,68.939,-0.45199,-1.5354,0.52463,1.493,53.925,
600.16,68.939,-3.5694,2.2468,-0.98423,2.2958,67.566,
601.16,69.58,-0.29661,-0.11722,-0.014415,-0.45842,60.608,
601.16,69.58,1.1078,-1.006,-1.5079,0.78662,67.932,
601.16,69.58,-0.90217,-1.24,0.74713,1.3207,51.727,
601.16,69.58,-2.687,1.3037,-0.85912,2.2511,67.017,
602.16,69.763,0.075973,0.45317,0.0078945,0.37681,66.65,
602.16,69.763,1.6081,-0.42271,0.017095,-1.1591,58.136,
602.16,69.763,0.27736,-1.6732,0.68896,0.99046,51.361,
602.16,69.763,0.11411,0.25398,1.6301,-1.5058,69.031,
603.16,70.038,0.6366,0.24887,-0.15772,0.083425,67.841,
603.16,70.038,-0.048981,0.77277,-0.70217,-0.2558,51.086,
603.16,70.038,0.30455,-0.95236,-1.562,1.6957,70.313,
603.16,70.038,3.6357,-1.2477,0.06114,-2.896,61.066,
604.16,70.129,-0.10491,-0.19235,-0.082704,-0.51333,66.559,
604.16,70.129,-0.19156,-0.32639,-1.5847,1.7009,71.045,
604.16,70.129,-0.32261,-1.7716,1.0869,0.94029,50.171,
604.16,70.129,-4.0168,1.3605,0.33774,2.54,61.34,
605.16,69.946,-0.32701,-0.23021,0.12387,-0.46363,67.291,
605.16,69.946,0.20809,0.0058572,-1.0957,0.58978,70.77,
605.16,69.946,-1.5702,0.87886,0.01237,0.85061,48.981,
605.16,69.946,0.40177,-1.7961,0.50018,0.84948,46.692,
606.16,69.855,0.2996,0.25662,-0.10071,0.41257,68.024,
606.16,69.855,-0.13792,-0.69079,0.91767,0.13906,47.333,
606.16,69.855,0.12769,0.98015,1.067,-1.7961,70.587,
606.16,69.855,2.9806,-1.4176,-0.11949,-1.675,47.974,
607.16,69.763,-0.55864,-0.0017641,0.060813,-0.3344,68.298,
607.16,69.763,-1.4951,0.92895,0.26178,0.65656,60.699,
607.16,69.763,-0.018272,-1.4799,1.1083,0.50912,57.77,
607.16,69.763,-0.47326,-0.60562,-1.3885,1.9467,69.672,
608.16,69.946,-0.32685,-0.064174,-0.28557,-0.28176,68.939,
608.16,69.946,0.36859,-0.2473,-0.8283,0.63029,70.313,
608.16,69.946,-0.01076,-1.4767,0.68774,0.54519,57.861,
608.16,69.946,2.3637,-1.7991,0.48065,-1.3496,49.713,63.171
609.16,70.404,0.2848,0.37129,-0.062902,0.24679,59.235,
609.16,70.404,0.50678,0.24934,-0.90261,-0.21426,57.953,
609.16,70.404,-0.78162,-0.7395,-1.0096,2.4155,70.038,
609.16,70.404,3.8383,-3.1878,0.57825,-1.2691,46.6,
610.16,71.045,-0.3216,-0.13321,0.34219,-0.70698,46.051,
610.16,71.045,-0.2767,0.20839,-1.3993,1.1612,70.129,
610.16,71.045,-0.99479,-0.43131,0.49292,0.97952,53.925,
610.16,71.045,5.1675,-4.5152,-1.3729,0.39466,69.58,
611.16,71.686,1.65,-1.1371,-0.11835,0.43041,46.692,
611.16,71.686,2.4399,-0.50243,-0.63405,-1.3505,54.016,
611.16,71.686,14.257,-15.634,2.1749,-1.0242,44.861,
611.16,71.686,0.65508,-1.8465,6.223,-4.9328,69.489,
612.16,72.235,1.0167,-0.48483,0.64917,-0.3664,49.438,
612.16,72.235,1.0954,0.56778,-0.52674,-1.2355,52.002,
612.16,72.235,2.867,-2.3131,-2.7001,2.2637,70.313,
612.16,72.235,14.007,-14.629,2.9397,-2.5589,45.502,
613.16,72.693,-1.042,1.6326,0.072043,0.1571,52.734,
613.16,72.693,1.3164,-0.45943,0.43185,-1.4095,117.46,
613.16,72.693,7.2078,-7.5323,0.43508,0.08485,46.051,
613.16,72.693,-0.65823,-0.56286,2.7486,-1.6211,71.228,
614.16,73.059,-0.94169,1.4033,0.13344,0.22598,52.094,
614.16,73.059,1.6617,-0.39948,-0.2631,-1.0424,71.228,
614.16,73.059,9.5876,-9.8018,0.47421,-0.16715,82.581,
614.16,73.059,-0.79132,2.7382,-6.028,4.305,48.523,
615.16,73.517,-0.98529,1.4477,0.37045,-0.041123,53.009,
615.16,73.517,0.085349,0.75966,0.53628,-1.544,116,
615.16,73.517,7.912,-8.2673,0.94178,-0.46608,47.699,
615.16,73.517,0.83226,0.74815,-3.5394,2.1783,54.932,72.784
616.16,73.975,-1.336,1.7528,0.31915,0.062028,53.009,
616.16,73.975,0.78067,0.21221,-0.13641,-0.91986,115.54,
616.16,73.975,8.8819,-9.4183,1.3342,-0.68073,48.157,
616.16,73.975,1.303,1.0035,-6.3249,4.5771,54.108,
617.16,74.707,1.0392,-0.39806,-0.13341,1.0155,49.164,
617.16,74.707,-1.2147,2.1984,0.062108,-0.9801,74.341,
617.16,74.707,3.6846,-2.3018,-3.6993,2.5044,77.637,
617.16,74.707,14.77,-16.462,5.9643,-4.7058,51.086,
618.16,75.256,0.86281,0.057322,-1.2902,1.9414,49.255,
618.16,75.256,-0.092268,-1.2663,4.7789,-3.5115,76.63,
618.16,75.256,2.5365,-0.079763,-1.5778,-0.6772,64.27,
618.16,75.256,7.1058,-7.8794,1.9619,-1.3259,52.368,
619.16,75.714,0.48368,-0.072625,0.58724,-0.20141,47.15,
619.16,75.714,1.9745,2.056,-4.917,0.83834,63.721,
619.16,75.714,10.365,-8.6257,-5.6743,4.1272,75.806,
619.16,75.714,12.507,-15.136,12.982,-10.872,76.904,
620.16,75.806,-0.27582,0.97452,-0.29098,0.41126,46.509,
620.16,75.806,3.5459,0.86072,-4.3245,-0.19025,63.354,
620.16,75.806,-6.6032,2.8133,11.485,-8.0464,75.439,
620.16,75.806,19.21,-23.647,16.166,-12.169,90.454,
621.16,75.989,1.8486,-1.7861,2.1835,-1.5186,66.833,
621.16,75.989,-8.5008,12.072,-11.093,7.993,80.109,
621.16,75.989,3.1036,0.034828,-1.3814,-2.0727,63.08,
621.16,75.989,-8.8747,5.0733,10.763,-7.28,75.531,
622.16,76.172,1.0354,-1.0728,1.3645,-0.55809,66.467,
622.16,76.172,1.2851,0.33864,-0.17104,-1.455,75.806,
622.16,76.172,-8.5301,11.839,-9.9883,7.1085,55.298,
622.16,76.172,9.2194,-4.8865,-11.214,7.2054,76.538,
623.16,76.447,0.82477,-1.0149,1.8352,-0.89817,65.826,
623.16,76.447,1.7444,-0.34394,0.82647,-2.2491,76.355,
623.16,76.447,-8.8923,13.057,-13.438,9.7631,76.904,
623.16,76.447,6.201,-4.64,-3.6533,2.2027,78.278,
624.16,77.362,1.4528,-0.96886,0.81483,-0.51838,65.552,
624.16,77.362,1.2985,1.2263,-0.27774,-2.3257,77.911,
624.16,77.362,15.25,-18.366,13.466,-10.555,,
624.16,77.362,5.9345,-4.048,-5.1411,3.2788,63.904,
625.16,78.735,0.48379,-0.097715,0.2375,0.16419,65.46,
625.16,78.735,1.4315,3.923,-3.2592,-2.0618,80.658,
625.16,78.735,7.0119,-5.0698,-4.5492,2.632,78.735,
625.16,78.735,-11.545,15.694,-14.212,10.272,,
626.16,80.566,-4.0763,6.1018,-4.7473,3.5409,65.002,
626.16,80.566,-11.259,14.647,-12.387,8.933,,
626.16,80.566,3.3764,-2.0145,2.8026,-4.3222,81.299,
626.16,80.566,7.0696,-3.3165,-7.6947,4.014,77.728,
627.16,82.306,-2.4179,2.1185,-1.0509,2.1167,48.34,
627.16,82.306,0.27816,2.6562,-1.4952,-1.2519,81.665,
627.16,82.306,-7.7521,8.9222,-8.4857,7.2158,52.094,
627.16,82.306,-7.6526,4.2911,7.2533,-3.9691,78.094,
628.16,83.405,-0.91768,2.3081,-2.1651,2.1886,81.207,
628.16,83.405,-6.0685,7.7496,-8.6472,6.9351,86.792,
628.16,83.405,-0.33786,4.6119,0.28924,-4.5661,80.109,
628.16,83.405,13.038,-6.7935,-11.633,5.3609,54.657,
629.16,83.679,1.7807,-3.2341,4.1824,-2.0913,79.376,
629.16,83.679,-10.963,13.387,-13.502,11.818,86.151,
629.16,83.679,0.6419,3.7542,-0.22724,-3.7723,79.285,
629.16,83.679,-7.7756,4.0129,6.9839,-3.3263,55.664,
630.16,83.313,1.1041,-1.8609,2.3782,-0.89143,80.933,
630.16,83.313,2.0893,3.3643,-2.4828,-2.6883,76.63,
630.16,83.313,-9.8577,12.623,-14.809,12.519,87.799,
630.16,83.313,7.4056,-4.6785,-5.7258,3.0147,54.657,
631.16,82.214,1.2718,-2.2815,3.1838,-1.4718,82.031,
631.16,82.214,2.0816,2.8913,-1.2407,-3.4528,76.813,
631.16,82.214,-10.08,12.826,-14.158,12.013,89.172,
631.16,82.214,7.2937,-4.275,-6.1355,3.1708,55.115,
632.16,81.024,0.63112,-1.9467,3.1686,-1.163,84.686,
632.16,81.024,0.67221,1.3003,0.83636,-2.5941,80.109,
632.16,81.024,-5.14,1.9569,6.7671,-3.799,56.396,
632.16,81.024,-12.227,14.174,-10.943,9.5791,89.996,
633.16,79.559,0.16919,-0.71124,1.5395,-0.2409,86.426,
633.16,79.559,1.2403,0.73415,-5.3018,3.5664,95.215,
633.16,79.559,1.8399,0.59445,1.0181,-3.3496,98.877,
633.16,79.559,-7.4276,6.8267,-0.083854,0.79099,56.122,
634.16,78.186,0.50969,-1.0185,0.39392,0.871,89.905,
634.16,78.186,2.2446,0.34157,-0.19085,-2.1403,46.6,
634.16,78.186,6.0664,-4.7657,-1.5375,0.065369,55.573,
634.16,78.186,0.32981,-3.7131,8.8615,-5.6432,95.856,
635.16,76.63,0.32675,-0.7398,0.40301,0.80285,49.896,
635.16,76.63,1.8311,0.3652,0.49733,-2.4745,46.783,
635.16,76.63,-3.1218,6.0067,-7.4304,4.7432,79.102,
635.16,76.63,7.2185,-4.507,-5.1069,2.3824,53.284,
636.16,75.348,-0.26314,1.0527,-0.39788,-1.2116,49.988,
636.16,75.348,3.2907,0.33693,0.62831,-4.0624,115.36,
636.16,75.348,9.2624,-8.4334,-1.9721,1.0572,51.544,
636.16,75.348,0.70099,3.4448,-10.279,6.2135,76.172,
637.16,74.341,1.2702,-0.72845,0.50921,-0.29362,46.143,
637.16,74.341,-3.6277,2.8223,1.2191,-0.17159,53.009,
637.16,74.341,0.050801,1.1523,-3.0201,2.0048,74.066,
637.16,74.341,0.92217,1.016,-0.098434,-1.9062,106.66,
638.16,73.517,0.77091,-0.28017,0.25911,0.019714,47.424,
638.16,73.517,2.0854,-1.2413,-1.561,0.53873,51.91,
638.16,73.517,0.83,0.93822,-0.29141,-1.4674,106.11,
638.16,73.517,-0.97907,1.3696,-2.0155,1.807,78.644,
639.16,73.059,1.4066,-0.31983,0.1367,-0.5054,47.607,
639.16,73.059,0.21978,1.266,-0.33651,-1.4275,44.403,
639.16,73.059,3.1653,-2.9105,-0.24247,-0.28043,81.848,
639.16,73.059,0.19323,0.74287,-2.8323,1.9598,52.46,
640.16,72.693,0.30474,0.014641,0.061496,0.43128,46.051,
640.16,72.693,0.90347,0.60923,-0.086885,-1.3504,72.601,
640.16,72.693,1.4404,-1.4987,-0.60553,0.57138,51.27,
640.16,72.693,-0.57667,1.0993,-1.8295,1.2468,50.995,
641.16,72.693,0.66808,0.084748,1.0504,-0.33833,45.685,
641.16,72.693,0.57567,0.75611,0.097549,-1.5048,71.869,
641.16,72.693,1.2492,-1.6884,1.5655,-1.2851,81.94,
641.16,72.693,1.6393,-1.069,-1.2355,0.71612,51.27,
642.16,72.784,0.29804,0.45881,0.69618,0.0093369,45.776,
642.16,72.784,0.096167,0.54569,-1.8615,1.2603,51.727,
642.16,72.784,-1.0751,-1.0729,-0.37606,2.5036,109.68,
642.16,72.784,2.7074,-2.9556,0.20293,0.099212,81.39,
643.16,72.968,0.41489,0.21692,0.31634,-0.14192,49.805,
643.16,72.968,0.64267,1.5831,-1.0063,-1.2966,108.86,
643.16,72.968,2.5357,-2.3091,-1.7203,1.5116,50.079,
643.16,72.968,-3.5238,4.092,-6.6773,6.2432,46.234,
644.16,73.151,0.46123,-0.18781,0.8868,-0.35609,50.72,
644.16,73.151,0.30108,1.2772,-0.51664,-1.0648,107.12,
644.16,73.151,2.1941,-2.0471,-1.8791,1.8639,51.361,
644.16,73.151,-4.0985,5.4227,-6.2516,5.1664,45.41,
645.16,72.876,0.60386,-0.25566,0.78542,-0.35616,53.65,
645.16,72.876,0.91751,0.85515,0.10493,-1.9448,105.01,
645.16,72.876,2.4982,-1.8688,-2.3863,1.8206,50.171,
645.16,72.876,-5.1465,7.3823,-6.8031,4.8145,77.271,
646.16,72.876,-0.84422,1.4281,-0.30999,0.48008,54.291,
646.16,72.876,2.0167,-3.07,3.2412,-2.0005,48.157,
646.16,72.876,2.1797,-1.9447,-1.3211,1.299,65.186,
646.16,72.876,1.2892,0.35287,0.050547,-1.6808,104.1,
647.16,72.784,0.36731,0.10345,-0.024411,0.35663,57.953,
647.16,72.784,-1.2727,-0.29694,0.19636,1.3913,103.45,
647.16,72.784,-1.1681,2.4265,-4.3856,3.1403,64.545,
647.16,72.784,3.608,-4.1646,-1.9897,2.5068,52.734,
648.16,72.693,0.32863,1.419,-3.6733,3.3278,60.15,
648.16,72.693,1.9742,-0.57244,-6.0929,4.2153,77.271,
648.16,72.693,0.10158,1.5273,-0.75106,-0.87816,81.39,
648.16,72.693,-6.6553,8.0337,-6.4549,5.0269,52.734,87.524
649.16,72.693,0.71045,-0.74243,1.6523,-0.90509,58.228,
649.16,72.693,0.5213,0.93264,-0.68659,-0.80678,81.207,
649.16,72.693,-6.4365,9.2015,-9.0958,7.0756,54.84,
649.16,72.693,2.5371,-0.41878,-5.5239,3.8436,62.531,
650.16,72.51,-0.01279,0.64573,1.8454,-1.1788,57.22,
650.16,72.51,0.21099,1.2283,-1.0177,-0.58324,127.44,
650.16,72.51,2.5723,0.11542,-6.8663,4.8274,60.242,
650.16,72.51,-8.0704,9.7701,-8.1872,7.0461,54.84,
651.16,72.51,0.0064319,0.084954,0.77979,-0.087326,59.052,
651.16,72.51,0.7234,0.4511,-0.078011,-1.0695,77.545,
651.16,72.51,2.704,-0.44827,-5.5252,3.7354,58.685,
651.16,72.51,-6.4908,8.704,-8.8065,7.3219,54.565,
652.16,72.693,0.16276,0.11855,0.40404,0.13311,73.883,
652.16,72.693,0.63252,0.50175,-0.14479,-0.98134,52.551,
652.16,72.693,4.5445,-3.2662,-2.4714,1.2791,57.22,
652.16,72.693,-4.1539,7.0592,-9.4952,7.3189,49.622,
653.16,72.968,-0.24328,0.49049,0.040757,0.53661,72.784,
653.16,72.968,1.0708,0.92025,-0.6518,-1.2743,52.551,
653.16,72.968,8.302,-6.5715,-3.46,1.8299,56.488,
653.16,72.968,-8.0576,12.742,-18.593,14.31,50.629,
654.16,73.334,-0.4789,1.0337,-1.1142,1.3959,73.7,
654.16,73.334,1.4637,1.477,-1.965,-0.91771,51.453,
654.16,73.334,5.0472,-12.603,26.206,-18.918,74.249,
654.16,73.334,10.913,-9.8183,-0.69956,-0.42769,54.382,
655.16,74.158,-0.42137,0.79586,-0.39193,0.84005,74.249,
655.16,74.158,1.5094,0.70996,-0.044543,-2.1382,52.277,
655.16,74.158,7.9893,-7.0452,-0.34243,-0.58636,54.474,
655.16,74.158,-6.0836,11.785,-20.786,15.389,51.91,
656.16,74.615,-0.90053,1.2028,-0.060207,0.56075,75.165,
656.16,74.615,-0.83581,-1.2558,1.0652,0.96204,50.079,
656.16,74.615,8.1008,-8.0386,1.2026,-1.0112,54.016,
656.16,74.615,-2.9038,8.5062,-19.588,14.377,75.439,
657.16,75.439,-1.292,1.6039,-0.24587,0.74513,75.714,
657.16,75.439,0.27218,1.5186,-0.66453,-1.0906,72.601,
657.16,75.439,5.9634,-2.4336,-9.2178,6.1837,53.65,
657.16,75.439,-8.8171,13.7,-19.327,14.81,53.741,
658.16,76.263,-2.3906,3.2504,-2.4323,2.3627,76.721,
658.16,76.263,1.6077,-0.038112,1.9628,-3.441,73.334,
658.16,76.263,-10.305,15.678,-16.225,10.648,55.939,
658.16,76.263,4.1115,1.8103,-14.948,9.3919,52.917,
659.16,76.904,1.1702,-0.031566,-1.6452,1.302,80.2,
659.16,76.904,5.612,-5.1321,-2.5162,1.8835,74.799,
659.16,76.904,0.066997,3.2668,0.81447,-4.3261,76.08,
659.16,76.904,-11.257,19.3,-27.109,19.23,58.594,
660.16,77.454,-1.2867,2.857,-3.1945,2.4399,80.109,
660.16,77.454,-8.9682,15.605,-25.291,18.681,60.516,
660.16,77.454,-1.3516,6.4753,-5.1549,-0.12494,74.982,
660.16,77.454,5.1609,-4.3711,-2.1057,1.3859,53.101,
661.16,78.094,-1.1946,2.3904,-1.524,1.1265,80.2,
661.16,78.094,-1.262,5.4618,-2.6096,-1.8345,74.158,
661.16,78.094,-12.181,17.66,-19.621,14.209,60.059,
661.16,78.094,3.5103,-1.7009,-5.159,3.4606,76.996,
662.16,78.644,-0.18366,1.3279,-1.316,0.96914,80.109,
662.16,78.644,0.31066,4.6429,-3.7769,-1.4328,73.242,
662.16,78.644,4.8199,-3.6015,-5.6267,4.4472,50.446,
662.16,78.644,-16.34,23.261,-27.675,20.911,62.439,
663.16,79.651,-0.76679,0.31825,1.2875,-0.089015,80.017,
663.16,79.651,2.3274,-0.51949,-0.51336,-1.0106,91.644,
663.16,79.651,-1.1248,4.8607,-17.489,14.203,81.757,
663.16,79.651,-18.479,23.382,-17.567,12.923,63.721,
664.16,81.116,0.98401,-0.44787,0.12652,0.13509,83.954,
664.16,81.116,-0.68403,3.5846,-0.15853,-2.8356,48.34,
664.16,81.116,5.0976,-1.7324,-10.487,7.232,50.446,
664.16,81.116,-16.929,21.03,-14.562,10.803,64.545,
665.16,83.13,2.0152,-2.4062,1.8739,-0.73113,78.186,
665.16,83.13,-1.3765,3.5197,1.5043,-3.5175,49.896,
665.16,83.13,13.51,-18.294,13.821,-9.7283,65.643,
665.16,83.13,9.7373,-7.1932,-6.2698,3.9416,54.565,
666.16,84.778,2.2253,-1.7247,1.2856,-1.0404,87.708,
666.16,84.778,-0.59152,2.4966,-2.0477,0.0025452,49.805,
666.16,84.778,7.2129,-9.1099,7.4841,-6.0006,52.734,
666.16,84.778,-7.1658,4.8982,7.218,-5.0422,58.96,
667.16,85.968,1.5138,-1.1202,1.4118,-1.0429,88.898,
667.16,85.968,0.061127,1.6945,-1.3824,-0.52859,52.368,
667.16,85.968,-7.0561,9.0668,-7.2371,5.5713,75.439,
667.16,85.968,7.4812,-5.1905,-7.2585,5.2077,59.509,
668.16,86.609,1.4544,-0.94612,1.3713,-1.1696,102.63,
668.16,86.609,-0.31755,1.2819,-0.66874,-0.63655,46.967,
668.16,86.609,-5.9207,8.9601,-10.608,8.3075,74.432,
668.16,86.609,3.958,-3.3807,-1.6253,1.044,103,
669.16,86.7,0.86155,-0.2107,0.69448,-0.66358,107.21,
669.16,86.7,-0.30582,-0.28849,0.54047,0.48898,55.664,
669.16,86.7,2.5898,-2.5719,0.031009,-0.20753,128.54,
669.16,86.7,-2.125,3.5867,-6.2642,5.5713,72.418,
670.16,86.243,1.3793,-0.54476,1.8367,-1.2901,90.82,106.38
670.16,86.243,0.46973,0.37447,-0.35415,-0.68515,112.52,
670.16,86.243,2.1708,-1.987,-0.55666,0.2601,128.36,
670.16,86.243,-2.1929,3.3045,-6.662,6.1587,95.856,
671.16,84.961,0.89108,0.20867,0.65331,-0.28438,91.461,
671.16,84.961,0.49003,0.32344,-0.34895,-0.70928,127.81,
671.16,84.961,2.1463,-1.9643,-0.49445,0.22061,127.9,
671.16,84.961,-2.3355,3.4286,-6.9699,6.4207,70.129,95.123
672.16,82.947,0.18456,0.56091,-0.80192,0.97711,47.607,
672.16,82.947,-0.41126,-0.45053,0.36723,0.64535,128.54,
672.16,82.947,2.0599,-1.804,-0.81072,0.446,127.44,
672.16,82.947,-2.4481,3.8135,-7.6642,6.8736,94.574,
673.16,80.017,1.0544,-0.010897,1.8754,-1.5942,47.791,
673.16,80.017,0.47891,0.40689,-0.42817,-0.76719,128.27,
673.16,80.017,2.0907,-1.771,-0.78667,0.46785,125.98,
673.16,80.017,-2.4039,3.888,-8.22,7.3329,67.932,94.208
674.16,77.728,0.48978,0.28302,-0.40655,0.45435,49.255,
674.16,77.728,0.54795,0.34399,-0.19663,-0.95044,127.99,
674.16,77.728,1.6955,-1.3416,-1.7806,1.3409,125.61,
674.16,77.728,-2.6231,3.7707,-7.973,7.2795,93.658,
675.16,76.447,1.7246,-0.77957,2.5525,-2.1585,51.727,
675.16,76.447,0.7652,0.3491,0.28589,-1.5975,128.08,
675.16,76.447,-2.0751,2.9298,-6.6951,6.2431,93.018,
675.16,76.447,2.2004,-1.7303,-1.5876,1.0159,63.08,
676.16,75.806,0.94843,0.34823,0.90939,-0.82036,62.622,
676.16,75.806,-0.52533,-0.21131,-0.37495,1.4681,142.09,
676.16,75.806,2.0283,-1.5846,-1.2776,0.74915,63.538,
676.16,75.806,-2.0542,2.9028,-6.9457,6.5073,92.56,
677.16,75.806,0.13997,-0.75291,0.55976,0.39468,43.854,
677.16,75.806,-0.67429,-0.42155,-1.9356,1.6562,62.256,
677.16,75.806,-1.7168,1.1629,2.0042,-1.4809,63.08,
677.16,75.806,-1.7952,2.6523,-7.5866,7.3408,92.102,
678.16,76.721,0.13358,0.26976,1.6091,-0.59964,62.347,
678.16,76.721,1.0291,0.18246,-0.32671,-0.9219,49.438,
678.16,76.721,-1.215,2.6372,-4.987,3.9729,47.974,
678.16,76.721,5.5474,-4.9171,-1.3608,0.84919,65.369,
679.16,77.454,-0.20205,1.2898,0.58142,-0.24901,47.516,
679.16,77.454,0.81549,0.5827,-0.75517,-0.81465,63.263,
679.16,77.454,6.6833,-5.671,-2.0235,1.176,65.002,
679.16,77.454,-1.6069,2.8866,-6.4869,5.4512,75.623,
680.16,78.003,0.73982,0.094751,0.26334,0.40183,117,
680.16,78.003,0.72908,0.4423,-0.20158,-1.0154,53.741,
680.16,78.003,5.1505,-3.7486,-4.9973,3.6933,117.19,
680.16,78.003,-4.9695,6.3452,-7.1627,6.1635,78.461,
681.16,77.637,0.2231,0.53229,0.95465,-0.26777,117.19,
681.16,77.637,-0.78793,-0.34111,0.32135,0.91188,95.032,
681.16,77.637,-5.1268,3.8673,4.0119,-3.0153,117.28,
681.16,77.637,4.204,-5.7685,6.7858,-5.6999,78.644,
682.16,76.904,1.1637,-0.21286,0.54225,-0.045552,117.55,
682.16,76.904,0.59062,0.46365,-0.46879,-0.70857,94.757,
682.16,76.904,5.5707,-4.5132,-3.3117,2.2774,117.55,
682.16,76.904,-3.819,5.3734,-7.0398,6.0844,78.186,
683.16,75.165,-0.35217,0.72012,0.55499,-0.12438,118.47,
683.16,75.165,0.41106,0.63518,-0.13717,-1.0009,92.194,
683.16,75.165,5.4219,-4.1272,-3.5645,2.6357,92.926,
683.16,75.165,-4.186,5.5972,-7.3146,6.2808,78.003,
684.16,73.608,-0.28544,0.68381,0.23177,0.18466,118.56,
684.16,73.608,0.36518,0.9983,-0.36717,-1.029,90.088,
684.16,73.608,8.0546,-6.7418,-3.2163,2.0561,95.032,
684.16,73.608,4.4432,-5.9783,8.3701,-7.1283,76.813,
685.16,72.51,-0.61581,0.91831,0.5989,-0.12091,118.65,
685.16,72.51,-0.2855,-0.70527,-0.10079,1.1659,90.088,
685.16,72.51,-4.5289,3.1095,4.3197,-3.4955,49.255,66.467
685.16,72.51,5.2904,-6.9205,7.2549,-5.809,73.242,
686.16,71.869,-0.043616,0.38395,0.60137,-0.13474,118.65,
686.16,71.869,1.0975,-0.033291,-0.36632,-0.71924,90.363,
686.16,71.869,3.7074,-2.7106,-5.8232,5.3394,69.672,
686.16,71.869,-5.9528,7.806,-5.8643,4.1173,94.025,
687.16,71.594,0.58525,-0.79767,-0.17978,-0.42061,118.29,
687.16,71.594,-0.56205,-0.5831,-0.088289,1.1375,140.08,
687.16,71.594,-8.2027,8.4516,-1.4644,1.0703,47.607,
687.16,71.594,2.3454,-0.59745,-6.5536,5.063,70.496,
688.16,71.96,2.97,-1.7204,-0.16004,0.29335,51.91,
688.16,71.96,1.43,-0.12738,-0.8423,-0.71385,139.43,
688.16,71.96,7.6457,-9.4225,4.2941,-2.8448,90.271,
688.16,71.96,1.6731,-0.85938,-5.6729,4.8072,71.503,
689.16,72.327,0.6375,0.1026,-0.34132,0.38097,54.657,
689.16,72.327,4.1101,-0.80092,-1.7421,-1.8307,140.26,
689.16,72.327,-1.2492,0.31923,6.2031,-5.2119,72.052,
689.16,72.327,10.578,-10.775,1.9424,-1.8747,45.593,
690.16,73.151,0.10374,0.34424,0.1961,0.16088,57.312,
690.16,73.151,1.4505,0.73565,-0.59786,-1.6247,45.502,
690.16,73.151,5.1752,-1.5612,-11.573,8.0772,72.327,
690.16,73.151,13.984,-15.684,6.8886,-5.3565,62.164,
691.16,74.066,-0.57481,0.8604,0.47977,0.018255,58.594,
691.16,74.066,0.62324,1.602,-0.83576,-1.3981,46.967,
691.16,74.066,10.608,-10.07,0.60125,-1.0252,62.439,
691.16,74.066,1.8042,1.2898,-10.76,7.8588,73.883,
692.16,75.073,1.0256,-0.45414,1.0996,-0.91061,60.425,
692.16,75.073,2.6524,0.048576,2.7706,-5.8392,65.826,
692.16,75.073,-2.6996,-2.1103,13.285,-8.7413,74.982,
692.16,75.073,14.416,-15.414,1.2935,-0.36298,66.925,
693.16,76.172,-0.53721,0.54198,0.95817,-0.18892,63.446,
693.16,76.172,0.42371,0.86139,0.25067,-1.4922,66.376,
693.16,76.172,5.2844,0.58346,-15.341,10.23,75.623,
693.16,76.172,16.556,-18.14,4.81,-3.3655,100.52,
694.16,76.904,-0.064153,0.17206,0.56523,0.11659,63.721,
